@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'class 1','class 2'}

@data
4,11.045361,31.416555,-18,-644,29.078865,-47.078865,-0.975651,939600,2900,4.221129,9.94448,28.675978,-16.600765,-537.527405,26.525578,-43.126343,-0.968921,668486.1875,2425.695068,4.681654,4.828533,15.166903,-9.412199,-145.851456,13.624139,-23.036339,-0.950887,59531.722656,671.9953,-0.460525,4.532084,1.199333,7.858493,-10.59803,24.761543,-2.722965,-7.875065,-1.273812,1490.695801,13.272072,-0.310955,0.14957,4.098831,0.34831,1.885326,-2.588211,1.538413,-0.772002,-1.816209,-0.390535,3.652099,0.545184,0.122299,0.582823,0.433253,4.035578,0.214195,0.1891,0.131449,-0.014608,0.260288,-0.128839,-0.426402,0.001308,0.07571,0.185552,0.646076,0.496506,0.063253,4.122368,4.555555,3.631579,41.223682,0.269847,4.203217,'class 1'
6,10.770329,46.508064,-2,-1260,49.219517,-51.219517,0.282285,20176,5044,5.618945,9.857099,42.356598,-1.002089,-1037.143433,45.048805,-46.050896,0.273804,4166.928711,4149.577637,4.423487,4.963979,20.105923,1.751685,-223.304611,22.045242,-20.293556,0.233535,2750.16748,896.286926,1.195458,4.339403,1.594204,4.967981,-5.74874,3.034414,0.359077,-6.107817,0.362455,691.045837,20.910358,1.279542,0.084084,4.044896,0.470198,1.475617,-1.861638,0.572845,-0.164557,-1.697081,-0.385494,4.069824,1.174316,1.574049,0.378591,0.294507,4.031199,0.224241,0.208614,0.162982,-0.014248,0.285888,-0.122906,-0.418968,0.00222,0.083556,1.587746,0.392288,0.308204,0.013697,4.063304,4.631579,3.710526,40.633038,0.265422,3.988304,'class 1'
4,5.830952,69.534164,-34,-2524,58.006668,-92.006668,0.386033,13007312,11252,4.146869,5.205326,63.344391,-31.111162,-2113.164551,53.075909,-84.187073,0.39358,9118204,9420.5625,4.398908,1.757025,31.299938,-15.522385,-566.194519,27.634586,-43.156971,0.457625,603739.875,2505.722412,-0.252039,4.159203,1.45366,6.483892,-4.972878,-15.192152,4.051837,-9.024715,0.44898,2114.32666,85.498116,-0.012334,0.239705,3.979623,0.505931,1.100555,-0.630909,-0.526284,0.803291,-1.4342,-0.333416,0.996383,2.503184,0.167245,0.419285,0.17958,4.029676,0.236727,0.216083,0.179188,-0.012959,0.294463,-0.115276,-0.412753,0.002695,0.083943,0.117193,0.369232,0.129527,-0.050053,3.986696,4.447369,3.368421,39.866959,0.345632,3.947368,'class 1'
3,11.401754,30.248966,42,412,28.615772,13.384227,0.595145,204624,116,3.122801,10.41256,28.284334,39.126595,354.225037,27.112814,12.013781,0.545745,174506.8125,113.990402,3.789502,4.743177,15.895004,20.415916,75.407242,17.796789,2.619128,0.374389,48008.425781,115.180702,-0.666701,4.113048,1.034278,4.202663,-1.724546,-9.622219,3.690909,-5.415455,0.362393,123.313278,41.462936,-0.990246,-0.323545,3.957408,0.590957,1.329426,-1.040047,-0.347534,0.591695,-1.631741,-0.061794,2.673775,2.471834,-0.834607,-0.167906,0.155639,4.000004,0.236495,0.214517,0.208825,-0.006074,0.288673,-0.079849,-0.429663,0.002961,0.067904,-0.877203,-0.210501,0.113044,-0.042596,3.939182,4.31579,3.368421,39.391815,0.290565,3.907895,'class 1'
4,7.071068,63.898357,78,580,82.382027,-4.382024,-0.951428,22900176,3764,3.849882,6.239392,58.510025,71.892334,522.556091,75.178062,-3.285727,-0.938127,15910129,3078.282959,3.56391,2.08412,28.605419,36.362473,173.631775,35.897083,0.465389,-0.804531,829966.625,627.702454,0.285973,4.036749,1.018441,3.253005,-0.283892,-5.540837,3.193016,-3.476908,0.164457,1.792739,22.243942,-0.186867,-0.472839,3.912132,0.681689,1.30233,-0.920762,-0.436859,0.67875,-1.599512,0.099702,2.200252,2.59524,-0.06225,-0.348222,0.124617,3.970641,0.233021,0.213123,0.239908,0.002368,0.27501,-0.035103,-0.450979,0.002768,0.048085,-0.120759,-0.406731,0.066108,-0.058509,3.850439,4.210526,3.342105,38.504387,0.295125,3.934211,'class 1'
2,8.602325,79.66806,110,2732,79.207436,30.792562,-0.726844,14181200,1172,2.271338,7.889823,72.463043,100.06089,2264.676514,71.864777,28.196117,-0.70289,9546373,953.475769,3.428914,4.127653,34.475628,47.056499,492.710144,34.561687,12.494812,-0.475448,539126.75,243.47348,-1.157577,4.173581,1.530956,3.618125,-0.76098,-6.668636,3.310962,-4.071942,0.177764,15.78233,27.253637,-1.902243,-0.744667,3.979066,0.678591,1.437212,-1.821996,0.627038,-0.274006,-1.547991,-0.004413,2.693975,0.811519,-1.707728,-0.550151,0.194515,3.975322,0.226132,0.191385,0.205447,-0.000484,0.251287,-0.045841,-0.439623,0.001863,0.044143,-1.703984,-0.546407,0.198259,0.003744,3.945029,4.31579,3.694444,39.450291,0.207518,3.907895,'class 1'
5,13.038404,21.047565,22,-64,30.235384,-8.235384,0.934648,358160,740,4.880478,12.134889,18.439716,18.488232,-68.531013,26.793173,-8.304941,0.944821,210536.9375,615.938782,4.417524,6.983753,6.742832,1.605862,-38.238205,9.621423,-8.015561,0.974349,401.083649,155.531616,0.462954,4.406021,1.597417,6.575171,-9.204821,20.356588,-3.317426,-5.887394,0.900401,279.805359,3.302367,0.474458,0.011504,4.03628,0.599287,1.649794,-2.284153,1.227669,-0.75049,-1.533663,-0.404842,1.600057,0.30668,0.844199,0.381245,0.369741,3.982728,0.221764,0.157071,0.155563,-0.00282,0.210971,-0.055408,-0.434216,0.000859,0.035479,0.897751,0.434797,0.423293,0.053552,4.06886,4.31579,3.75,40.688599,0.173934,4.118421,'class 1'
3,9.055386,66.783234,72,-88,88.611786,-16.611786,-1.101773,28698624,5536,3.159952,8.476892,60.250668,64.484505,-99.621643,79.974518,-15.490013,-1.107938,18948064,4556.738281,4.001209,5.475597,26.113306,25.305754,-93.807953,35.187439,-9.881686,-1.14026,650379.4375,1015.613037,-0.841257,4.458922,1.48805,5.761172,-7.339375,10.102471,-1.075797,-6.263577,-1.379179,724.855286,13.456533,-1.29897,-0.457713,4.082294,0.445757,1.995062,-2.745217,1.764345,-0.883305,-1.861911,-0.248697,3.608603,0.478835,-0.922342,-0.081085,0.376628,4.009219,0.219251,0.173874,0.140927,-0.009232,0.238968,-0.098041,-0.427794,0.001128,0.056787,-0.849267,-0.00801,0.449703,0.073074,4.121783,4.421052,3.861111,41.217834,0.20576,4.078947,'class 1'
2,7.071068,82.680107,116,3260,72.422203,43.577793,-0.6867,5597696,416,2.237466,6.441695,75.825882,106.33506,2735.452637,66.682983,39.652077,-0.671496,4130894.75,365.3349,3.405811,3.459815,37.8783,52.815037,665.359253,34.407234,18.407803,-0.522618,357021.375,127.990891,-1.168345,4.240935,1.546822,2.223093,-0.43657,-2.586173,2.07685,-2.513419,0.205599,2.007953,10.535285,-2.003469,-0.835124,4.025833,0.558266,1.673525,-2.145868,0.894431,-0.356336,-1.789532,-0.122895,4.729192,1.027025,-1.788367,-0.620022,0.215103,4.003204,0.226586,0.200347,0.182643,-0.008053,0.272389,-0.089746,-0.427261,0.002187,0.065571,-1.765738,-0.597393,0.237731,0.022629,3.969883,4.473684,3.5,39.69883,0.280271,3.973684,'class 1'
6,10.770329,46.508064,-2,-1260,49.219517,-51.219517,0.282285,20176,5044,5.618945,9.857099,42.356598,-1.002089,-1037.143433,45.048805,-46.050896,0.273804,4166.928711,4149.577637,4.423487,4.963979,20.105923,1.751685,-223.304611,22.045242,-20.293556,0.233535,2750.16748,896.286926,1.195458,4.339403,1.594204,4.967981,-5.74874,3.034414,0.359077,-6.107817,0.362455,691.045837,20.910358,1.279542,0.084084,4.044896,0.470198,1.475617,-1.861638,0.572845,-0.164557,-1.697081,-0.385494,4.069824,1.174316,1.574049,0.378591,0.294507,4.031199,0.224241,0.208614,0.162982,-0.014248,0.285888,-0.122906,-0.418968,0.00222,0.083556,1.587746,0.392288,0.308204,0.013697,4.063304,4.631579,3.710526,40.633038,0.265422,3.988304,'class 1'
6,10.770329,61.473572,10,-2680,78.552704,-68.552704,1.116763,1082000,10820,6.084041,10.121108,55.820915,6.04484,-2218.012207,69.762924,-63.718086,1.123097,325520.65625,8908.589844,6.572217,7.725821,28.125238,-15.016087,-399.891357,22.699972,-37.716057,1.171406,411517.125,1825.04834,-0.488176,6.408143,4.968272,14.61595,-20.355888,98.240341,-6.906796,-13.449092,-0.550709,8867.6875,21.400812,-0.324102,0.164073,5.629933,1.039007,5.12377,-5.83671,1.858229,0.73091,-6.56762,-0.450926,907.354431,26.634266,0.454108,0.942284,0.77821,5.258163,0.033196,0.366212,-0.231176,-0.06721,0.285835,-0.517011,-0.477903,0.017224,0.322281,0.825877,1.314053,1.14998,0.371769,5.539035,6.026316,4.972222,55.39035,0.419539,5.578948,'class 1'
6,5.09902,50.318981,-24,-1316,42.037025,-66.037025,0.374189,3363840,5840,6.224391,3.403336,44.734219,-24.584381,-954.339722,34.727757,-59.312138,0.374229,2672470,4421.750977,6.779191,3.850695,22.52445,-26.006083,57.392536,1.94263,-27.948713,0.385254,302141.75,446.746185,-0.554801,6.430656,4.952827,15.796921,-21.347275,102.71907,-5.939195,-15.40808,-0.128612,20429.259766,44.829899,-0.206265,0.348535,5.604703,1.366051,4.937512,-5.958113,4.396153,0.01381,-5.971922,-0.402578,635.948547,17.914494,0.619688,1.174489,0.825953,5.253026,0.077803,0.341322,-0.19858,-0.063819,0.284578,-0.483157,-0.488196,0.011622,0.294709,0.971365,1.526166,1.177631,0.351677,5.535965,6.277778,5.026316,55.35965,0.412336,5.447369,'class 1'
7,12.165525,26.153393,0,-680,36.878178,-36.878178,-0.747012,0,2720,7.0404,10.794428,23.711685,-4.396767,-547.225952,31.029882,-35.426651,-0.77006,42688.628906,2208.235352,7.254726,5.06729,21.429209,-23.893116,-10.890884,5.581199,-29.474316,-0.970747,350774.6875,614.444519,-0.214326,6.975165,3.364901,21.636854,-30.267916,219.129364,-10.682594,-19.585321,-0.851615,36306.230469,39.629276,0.065235,0.279561,5.752276,0.956835,6.374705,-8.71863,16.674576,-2.201051,-6.517579,-0.601675,708.166809,9.316206,1.288124,1.50245,1.222888,5.260086,0.063762,0.345779,-0.241792,-0.056147,0.255303,-0.497095,-0.508528,0.016548,0.283051,1.780314,1.99464,1.715079,0.49219,5.699708,6.583333,5.111111,56.997078,0.466952,5.644737,'class 1'
12,7.615773,126.253716,-168,5804,-33.960014,-134.039978,-1.158108,141345792,5008,11.337805,6.944668,114.254669,-152.779495,4856.080566,-32.133373,-120.646126,-1.134152,91434864,3917.253662,8.601414,3.712881,57.905201,-79.85495,1434.868042,-22.076126,-57.778824,-0.876841,4064206.75,637.34137,2.736391,7.1862,2.620763,27.516212,-38.737419,368.416229,-15.699736,-23.037683,-0.851629,40399.929688,26.922739,4.151605,1.415214,5.771223,0.887223,6.535523,-8.967205,17.913946,-2.391357,-6.575848,-0.981231,703.994629,8.75498,5.566582,2.830191,1.414977,5.265321,0.090641,0.319056,-0.257305,-0.03991,0.207388,-0.464693,-0.543325,0.014952,0.225847,6.072484,3.336092,1.920878,0.505901,5.756725,6.666667,5.027778,57.567249,0.524478,5.676901,'class 1'
10,14.142136,116.893112,-164,6608,-66.768456,-97.231544,-1.380543,12479744,464,9.784979,13.194592,108.347755,-152.253922,5713.42627,-63.32946,-88.924461,-1.348331,7593068.5,327.552063,8.202605,8.622824,62.4118,-88.199646,1939.152344,-40.740654,-47.458992,-0.794808,175560.5625,22.56801,1.582374,6.758108,5.022399,23.997522,-33.723427,279.955719,-13.90819,-19.815237,-1.260257,19841.488281,17.446602,3.026871,1.444497,5.640404,1.321163,5.108288,-6.412673,6.563897,-0.479911,-5.932762,-1.172497,611.357605,14.866787,4.144575,2.562201,1.117704,5.259443,0.125799,0.281008,-0.225892,-0.032845,0.189055,-0.414947,-0.571488,0.009308,0.182409,4.525536,2.943162,1.498665,0.380961,5.774123,6.833333,5.027778,57.741234,0.501912,5.657895,'class 1'
9,10.29563,100.772018,-138,4384,-41.540939,-96.459061,-0.301144,28718352,1508,8.880435,9.59082,95.49604,-131.410599,4033.610107,-41.890347,-89.520248,-0.283937,19588006,1134.303955,8.155496,6.701109,64.946609,-91.526154,2078.153564,-40.08757,-51.438583,-0.209586,539671.875,64.422768,0.724939,6.826709,4.516817,26.198206,-35.923302,295.295563,-10.569037,-25.354265,-1.180221,141051.75,109.301468,2.053726,1.328787,5.680547,0.9354,5.436565,-6.484637,4.331996,0.273541,-6.758178,-1.117648,1039.595459,24.722536,3.199888,2.474949,1.146162,5.273112,0.11089,0.293067,-0.274776,-0.022555,0.150467,-0.425244,-0.578358,0.012512,0.165721,3.607323,2.882383,1.553596,0.407434,5.650292,6.657895,5.027778,56.502926,0.486497,5.445175,'class 1'
7,15.231546,55.928524,-68,740,-5.15559,-62.84441,0.098698,7694336,1664,7.201927,13.299846,53.983677,-67.657486,823.217896,-8.484474,-59.173012,0.115596,5880594.5,1284.66394,8.036343,4.183041,46.296673,-64.547836,1005.432068,-23.768181,-40.779655,0.309488,602861.125,144.695129,-0.834416,7.221676,2.201906,29.532404,-41.594872,427.397949,-17.592646,-24.002226,-1.118456,35539.296875,20.541363,-0.019749,0.814667,5.784173,0.613112,6.416423,-8.694325,16.007784,-1.942984,-6.751342,-0.996391,873.846985,11.560154,1.417754,2.25217,1.437503,5.275784,0.080722,0.320632,-0.290263,-0.028835,0.170774,-0.461037,-0.543689,0.016816,0.199592,1.926143,2.760559,1.945892,0.508389,5.791228,6.657895,5.333333,57.912281,0.403274,5.671053,'class 1'
6,4.472136,43.577518,-18,-1332,44.160137,-62.160137,0.535725,1831248,5652,6.343926,3.520082,41.447712,-24.292973,-1027.000488,36.320774,-60.613747,0.546521,2772606.5,4698.150391,7.43379,3.843852,39.515011,-50.727669,386.274902,-2.690097,-48.037571,0.65249,2645855,1028.196777,-1.089864,6.864591,4.504955,25.666174,-36.212967,325.592804,-15.984254,-20.228712,-1.107242,11812.52832,9.007715,-0.520665,0.569199,5.709196,0.901916,4.985765,-6.689035,8.801377,-1.16075,-5.528286,-0.889478,426.74646,9.537684,0.63473,1.724594,1.155395,5.285504,0.076309,0.314214,-0.304372,-0.01887,0.137746,-0.442118,-0.525366,0.015575,0.168121,1.058423,2.148286,1.579087,0.423692,5.561257,6.083333,5.078948,55.612572,0.329253,5.540205,'class 1'
9,9.055386,38.52272,16,-1192,58.119858,-42.119858,0.928424,1286144,5024,8.549599,7.54298,33.847321,7.712509,-1009.071777,49.109818,-41.397308,0.937576,243627.8125,4095.769775,7.378742,0.926641,28.229362,-32.654247,44.36441,4.754175,-37.408421,1.008945,947772.4375,888.842285,1.170856,6.924616,4.007323,24.798365,-35.035252,305.843536,-16.086754,-18.948498,1.01476,5026.221191,4.094785,1.624983,0.454126,5.727802,0.977453,5.254736,-7.343543,12.913078,-2.605162,-4.738381,-0.593677,122.702103,2.275311,2.821796,1.65094,1.196814,5.281144,0.07248,0.319522,-0.289959,-0.024661,0.157278,-0.447237,-0.487601,0.015362,0.182719,3.268455,2.097598,1.643472,0.446658,5.623831,6.055555,5.342105,56.238308,0.260045,5.59576,'class 1'
5,12.165525,47.613022,-66,1004,-19.961596,-46.038406,-0.676064,1481040,340,5.607055,10.291944,45.487156,-63.295261,937.451294,-20.323212,-42.97205,-0.700873,1027552.875,256.484894,7.309925,2.391506,34.000172,-47.777565,560.264343,-19.325991,-28.451574,-1.132191,95047.210938,41.638142,-1.70287,6.69369,4.580956,19.888653,-28.007584,193.069321,-11.5393,-16.468283,0.947802,9528.750977,12.147438,-1.086635,0.616235,5.677911,1.188593,4.743584,-6.653286,10.8737,-2.70559,-3.947696,0.151736,34.147572,0.771414,-0.070857,1.632014,1.015779,5.272556,0.089433,0.31067,-0.256945,-0.029511,0.174895,-0.431839,-0.453246,0.012152,0.184063,0.334499,2.037369,1.421134,0.405355,5.544883,6.027778,4.921052,55.44883,0.33918,5.592105,'class 1'
9,9.486833,75.894661,-96,1216,-1.352385,-94.647614,-0.662909,40108032,4352,8.5769,9.155475,67.92205,-86.459534,1038.418091,-2.476979,-83.982552,-0.667415,24829640,3321.579346,6.986031,7.281085,30.585112,-41.404366,351.479645,-8.284391,-33.119972,-0.723186,528702,308.403076,1.590868,6.226288,5.377279,12.885428,-17.275229,58.215107,-2.911659,-14.363569,0.86618,19569.216797,65.57312,2.350612,0.759743,5.563422,1.410817,3.473747,-4.752647,4.897384,-1.151962,-3.600686,0.696277,67.720596,2.998124,3.013477,1.422609,0.662866,5.259802,0.116613,0.287278,-0.204028,-0.032483,0.190868,-0.394896,-0.423319,0.007142,0.17156,3.317097,1.726229,0.966486,0.30362,5.479678,6.210526,4.842105,54.796783,0.374137,5.433479,'class 1'
8,1.414214,82.097504,4,-3812,89.36132,-85.36132,-0.253549,244224,15264,7.833542,1.63387,74.017242,2.974003,-3128.06665,80.61068,-77.636673,-0.26251,110745.390625,12521.112305,6.906516,4.339327,32.656502,-9.199008,-625.432983,31.361263,-40.560272,-0.350546,218861.75,2586.353516,0.927027,6.59478,4.645441,16.434185,-23.149311,131.930359,-9.553624,-13.595687,-0.894004,4377.763672,8.169137,1.238762,0.311736,5.66272,1.242805,4.762323,-6.708612,11.162724,-2.933246,-3.775367,-1.541319,15.958209,0.354584,2.170822,1.243795,0.93206,5.258989,0.094855,0.315883,-0.228069,-0.041007,0.214633,-0.442702,-0.460579,0.011238,0.216045,2.574553,1.647526,1.335791,0.403731,5.474708,6,5,54.747074,0.325174,5.486842,'class 1'
8,9.055386,36.810326,-26,-652,27.521599,-53.521599,-0.530154,2219984,3284,7.846606,8.510633,35.723915,-28.809784,-506.411713,23.381683,-52.191467,-0.549657,2370200.5,2855.650635,7.334182,4.897514,31.693224,-38.315517,111.50737,3.448097,-41.763615,-0.663415,1500449.125,1022.049377,0.512424,6.803316,3.532867,22.207649,-30.439766,205.954681,-8.051875,-22.38789,-0.993518,95215.914063,102.760666,1.04329,0.530866,5.698061,1.067896,5.272218,-7.311197,12.381757,-2.254425,-5.056773,-0.937293,209.889725,3.926578,2.148544,1.636121,1.105255,5.258541,0.0697,0.340752,-0.241916,-0.050606,0.240253,-0.482169,-0.47873,0.015271,0.260947,2.588065,2.075642,1.544775,0.439521,5.510526,6.194445,4.944445,55.105263,0.343271,5.5,'class 1'
9,6.324555,106.597374,-118,1196,8.601775,-126.601776,-1.433083,127265360,9140,8.838426,5.620015,99.768524,-113.00676,1339.641724,4.373385,-117.380142,-1.432857,94654656,7411.960938,7.913502,1.983866,63.733509,-81.342659,1259.206177,-12.566139,-68.77652,-1.416886,10452972,1579.803467,0.924923,6.717146,3.58336,23.990322,-32.444767,224.967651,-7.481894,-24.962873,-1.068705,160838.8125,152.792328,2.12128,1.196356,5.664193,1.011755,4.8701,-6.421601,7.26741,-0.744293,-5.677309,-0.716396,501.743378,12.167321,3.174232,2.249309,1.052953,5.258443,0.042069,0.359342,-0.245049,-0.059708,0.264052,-0.5091,-0.481396,0.017947,0.298882,3.579983,2.655059,1.458703,0.40575,5.649415,6.611111,4.861111,56.494148,0.530269,5.578947,'class 1'
9,4.472136,67.290413,-32,-1824,48.498062,-80.498062,-1.43767,8519680,8320,8.65605,4.248591,63.138874,-30.961147,-1572.15918,44.715893,-75.67704,-1.442669,6947140.5,7247.229004,7.480826,2.964955,40.493675,-31.107504,-351.713745,18.902971,-50.010475,-1.454827,2297779,2374.531494,1.175224,6.93093,3.074046,22.286203,-30.511967,209.263809,-8.403069,-22.108898,-1.090343,87442.203125,93.924889,1.72512,0.549896,5.749352,0.777914,6.168639,-8.312003,14.15638,-1.659616,-6.652387,-0.604245,861.121765,12.463878,2.906698,1.731474,1.181578,5.261511,0.028818,0.362955,-0.255632,-0.059536,0.261729,-0.517361,-0.492509,0.019832,0.30349,3.394539,2.219315,1.669419,0.487841,5.691374,6.583333,5.027778,56.913742,0.504678,5.565789,'class 1'
6,10.770329,61.473572,10,-2680,78.552704,-68.552704,1.116763,1082000,10820,6.084041,10.121108,55.820915,6.04484,-2218.012207,69.762924,-63.718086,1.123097,325520.65625,8908.589844,6.572217,7.725821,28.125238,-15.016087,-399.891357,22.699972,-37.716057,1.171406,411517.125,1825.04834,-0.488176,6.408143,4.968272,14.61595,-20.355888,98.240341,-6.906796,-13.449092,-0.550709,8867.6875,21.400812,-0.324102,0.164073,5.629933,1.039007,5.12377,-5.83671,1.858229,0.73091,-6.56762,-0.450926,907.354431,26.634266,0.454108,0.942284,0.77821,5.258163,0.033196,0.366212,-0.231176,-0.06721,0.285835,-0.517011,-0.477903,0.017224,0.322281,0.825877,1.314053,1.14998,0.371769,5.539035,6.026316,4.972222,55.39035,0.419539,5.578948,'class 1'
6,5.09902,50.318981,-24,-1316,42.037025,-66.037025,0.374189,3363840,5840,6.224391,3.403336,44.734219,-24.584381,-954.339722,34.727757,-59.312138,0.374229,2672470,4421.750977,6.779191,3.850695,22.52445,-26.006083,57.392536,1.94263,-27.948713,0.385254,302141.75,446.746185,-0.554801,6.430656,4.952827,15.796921,-21.347275,102.71907,-5.939195,-15.40808,-0.128612,20429.259766,44.829899,-0.206265,0.348535,5.604703,1.366051,4.937512,-5.958113,4.396153,0.01381,-5.971922,-0.402578,635.948547,17.914494,0.619688,1.174489,0.825953,5.253026,0.077803,0.341322,-0.19858,-0.063819,0.284578,-0.483157,-0.488196,0.011622,0.294709,0.971365,1.526166,1.177631,0.351677,5.535965,6.277778,5.026316,55.35965,0.412336,5.447369,'class 1'
7,7.071068,59.084686,-18,-1804,52.400326,-70.400322,-0.252431,2442960,7540,7.008178,7.450998,53.25396,-26.58223,-1258.078491,40.276268,-66.858498,-0.272969,4055212.75,5738.928711,7.3032,8.455094,44.030518,-58.730263,685.561157,-10.56355,-48.166714,-0.546696,2438611.5,706.998901,-0.295022,6.694475,5.291804,30.005114,-41.680462,408.996582,-13.724244,-27.956217,-1.04784,175940.296875,101.274536,0.313703,0.608726,5.420296,0.795898,4.260665,-5.813874,7.488198,-1.519792,-4.294083,-1.076344,130.078415,3.848345,1.587882,1.882905,1.274179,5.193945,0.115096,0.134854,0.06883,-0.012223,0.19817,-0.129339,-1.004265,0.000254,0.053631,1.814232,2.109255,1.500529,0.22635,5.502631,5.921052,5.052631,55.026314,0.282865,5.581871,'class 1'
6,10,23.388031,-30,164,-3.954639,-26.045361,1.223427,219600,244,6.424716,9.494376,30.30356,-40.310684,338.967926,-8.556213,-31.754471,1.214837,437241.21875,269.07959,7.903493,6.885095,56.957333,-79.373611,1514.91272,-28.72052,-50.653091,1.21027,1515309.5,240.518829,-1.478778,7.0567,3.788587,36.401562,-51.395336,658.170654,-23.600294,-27.795042,1.484099,23239.636719,8.797958,-0.631984,0.846794,5.469202,0.674972,5.240966,-7.38577,13.450275,-3.081128,-4.304642,-0.873918,40.830013,0.748493,0.955513,2.434291,1.587498,5.184042,0.11741,0.151023,0.107071,-0.011883,0.225284,-0.118213,-0.989643,0.000676,0.058995,1.240673,2.719451,1.872657,0.28516,5.618129,6.078948,4.81579,56.181293,0.392895,5.714181,'class 1'
10,8.246211,120.012497,-150,2536,3.600255,-153.60025,0.857619,278009984,12356,9.804553,6.779312,113.155807,-143.750092,2728.454834,-2.052877,-141.69722,0.845131,201480448,9750.270508,8.843147,0.61758,78.240685,-106.701523,2423.858643,-24.283768,-82.417755,0.722969,19238510,1689.780151,0.961406,7.284021,0.730668,38.385448,-54.221043,731.656799,-24.532303,-29.68874,0.675353,39084.535156,13.294415,2.520532,1.559126,5.520382,0.179571,6.10768,-8.588687,18.208679,-3.612131,-4.976556,-1.344712,68.662987,0.930827,4.284171,3.322765,1.763639,5.195643,0.10887,0.165886,0.102853,-0.016798,0.248622,-0.145769,-0.979496,0.000823,0.077772,4.60891,3.647504,2.088378,0.324739,5.663743,6.105263,5.078948,56.637424,0.358749,5.745614,'class 1'
