@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute class {Spots,'Not Spots'}

@data
0,0.59651,0.809062,1,0.285714,0,0.238095,1.23729,0.640781,0.155536,3,0.515152,0,0.507576,'Not Spots'
0,0.550016,0.391772,1,0.428571,0,0.285714,0.94782,0.397804,0.13442,3,0.545455,0,0.505682,'Not Spots'
1,0.517119,0.151909,1,0.285714,0,0.238095,0.738412,0.221293,0.097416,2,0.515152,0,0.320076,'Not Spots'
0,0.50114,0.095502,1,0.571429,1,0.285714,0.604588,0.103447,0.052967,2,0.515152,0,0.320076,'Not Spots'
1,0.51774,0.032625,1,0.428571,0,0.285714,0.523783,0.006043,0.014236,3,0.545455,0,0.568182,'Not Spots'
1,0.569999,-0.263969,3,1,1,1,0.470532,-0.099466,-0.006122,4,0.575758,0,0.814394,'Not Spots'
3,0.555522,-0.503579,3,0.714286,0,1.238095,0.42912,-0.126402,-0.006066,3,0.424242,0,0.439394,'Not Spots'
0,0.399945,-0.035353,3,0.714286,0,1.238095,0.396929,-0.003015,0.002908,3,0.424242,0,0.439394,'Not Spots'
0,0.324323,0.18376,1,0.142857,0,0.142857,0.376881,0.052559,0.007283,3,0.363636,0,0.488636,'Not Spots'
1,0.3697,-0.059142,2,0.428571,0,0.619048,0.367954,-0.001746,0.004261,2,0.333333,0,0.291667,'Not Spots'
0,0.36495,0.056093,1,0.285714,0,0.238095,0.364006,-0.000944,0.000405,3,0.393939,0,0.496212,'Not Spots'
0,0.352694,0.076761,1,0.285714,0,0.238095,0.359224,0.00653,0.00144,3,0.424242,0,0.501894,'Not Spots'
1,0.330366,0.039891,1,0.142857,0,0.142857,0.352846,0.02248,0.00699,3,0.333333,0,0.479167,'Not Spots'
0,0.285827,0.166648,1,0.142857,0,0.142857,0.348685,0.062858,0.010831,3,0.30303,0,0.467803,'Not Spots'
0,0.312234,0.132029,1,0.142857,0,0.142857,0.350754,0.03852,0.006303,3,0.393939,0,0.496212,'Not Spots'
0,0.413475,-0.084435,2,0.571429,0,0.619048,0.357985,-0.055489,-0.004753,3,0.484848,0,0.570076,'Not Spots'
2,0.48673,-0.317293,2,0.428571,0,0.619048,0.365689,-0.121041,-0.013095,2,0.393939,0,0.433712,'Not Spots'
0,0.43889,-0.110144,2,0.714286,0,0.904762,0.371215,-0.067674,-0.01456,2,0.393939,0,0.433712,'Not Spots'
0,0.374839,0.154024,1,0.142857,0,0.142857,0.375829,0.00099,-0.013948,2,0.484848,0,0.445076,'Not Spots'
0,0.400229,0.051624,1,0.285714,0,0.238095,0.380319,-0.019911,-0.014869,2,0.393939,0,0.371212,'Not Spots'
1,0.444068,-0.179304,2,0.714286,1,0.571429,0.384137,-0.05993,-0.013993,2,0.393939,0,0.371212,'Not Spots'
1,0.408958,-0.070359,1,0.285714,0,0.238095,0.386637,-0.022321,-0.009129,2,0.393939,0,0.371212,'Not Spots'
0,0.354903,0.112218,2,0.428571,0,0.619048,0.390536,0.035633,-0.004968,2,0.363636,0,0.301136,'Not Spots'
0,0.361454,0.122902,1,0.142857,0,0.142857,0.397228,0.035774,-0.005576,2,0.454545,0,0.443182,'Not Spots'
0,0.401909,0.0244,2,0.571429,0,0.619048,0.404279,0.00237,-0.008202,2,0.363636,0,0.363636,'Not Spots'
1,0.439988,-0.073986,1,0.285714,0,0.238095,0.408679,-0.03131,-0.00845,3,0.484848,0,0.695076,'Not Spots'
0,0.295441,-0.027584,2,0.428571,0,0.619048,0.311816,0.016375,0.01893,2,0.30303,0,0.342803,'Not Spots'
0,0.348494,-0.016122,2,0.285714,0,0.571429,0.350237,0.001743,0.014833,2,0.363636,0,0.426136,'Not Spots'
2,0.462428,-0.299093,2,0.571429,0,0.619048,0.401674,-0.060753,0.005396,2,0.393939,0,0.496212,'Not Spots'
0,0.534711,-0.149084,2,0.857143,1,0.809524,0.464539,-0.070171,-0.008374,2,0.545455,0,0.568182,'Not Spots'
1,0.680873,-0.172622,2,0.714286,1,0.571429,0.536267,-0.144606,-0.020464,4,0.69697,0,1.030303,'Not Spots'
1,0.894843,-0.584488,3,1.142857,1,1.142857,0.614091,-0.280752,-0.014593,4,0.969697,1,1.217803,'Not Spots'
2,0.895652,-0.540627,2,0.857143,1,0.809524,0.703569,-0.192083,0.023225,4,0.939394,1,1.183712,'Not Spots'
0,0.68416,0.237103,2,0.571429,0,0.619048,0.825231,0.14107,0.083244,3,0.787879,0,0.984848,'Not Spots'
0,0.623307,0.597753,1,0.142857,0,0.142857,1.006937,0.38363,0.134082,3,0.666667,0,0.666667,'Not Spots'
1,0.776694,0.587068,1,0.428571,0,0.285714,1.259807,0.483113,0.14846,4,0.757576,0,1.126894,'Not Spots'
1,0.994618,0.728361,1,0.857143,1,0.142857,1.557897,0.563279,0.123015,7,0.909091,1,1.960227,'Not Spots'
1,1.155027,1.162475,1,0.714286,1,0.238095,1.837062,0.682035,0.080764,7,1.090909,1,2.147727,'Not Spots'
1,1.197888,1.479179,1,0.428571,0,0.285714,2.018928,0.82104,0.055461,8,1.121212,1,2.609848,'Not Spots'
1,1.097243,1.547921,2,0.571429,0,0.619048,2.047464,0.950221,0.066961,6,0.818182,0,1.903409,'Not Spots'
0,0.898124,1.592306,1,0.285714,0,0.238095,1.916048,1.017924,0.107006,13,1.090909,0,5.335227,'Not Spots'
0,0.737585,1.258212,1,0.285714,0,0.238095,1.665637,0.928052,0.150103,5,0.636364,0,1.051136,'Not Spots'
1,0.645082,0.668338,1,0.428571,0,0.285714,1.362866,0.717784,0.174191,3,0.545455,0,0.630682,'Not Spots'
1,0.547185,0.371135,2,0.571429,0,0.619048,1.071039,0.523854,0.171565,2,0.393939,0,0.371212,'Not Spots'
0,0.441441,0.375944,1,0.285714,0,0.238095,0.832778,0.391337,0.145639,2,0.424242,0,0.314394,'Not Spots'
0,0.386226,0.348468,1,0.285714,0,0.238095,0.665379,0.279153,0.103418,1,0.363636,0,0.238636,'Not Spots'
0,0.403553,0.30224,1,0.142857,0,0.142857,0.563323,0.15977,0.053572,1,0.363636,0,0.238636,'Not Spots'
0,0.509534,0.085917,1,0.428571,0,0.285714,0.505093,-0.00444,0.008555,4,0.515152,0,0.632576,'Not Spots'
1,0.655258,-0.442766,4,1,1,2,0.466559,-0.188699,-0.01795,4,0.666667,0,0.979167,'Not Spots'
1,0.644275,-0.56312,3,1.142857,1,0.809524,0.432745,-0.21153,-0.020895,4,0.606061,0,0.871212,'Not Spots'
1,0.467767,-0.151431,1,0.428571,0,0.285714,0.402252,-0.065515,-0.010748,3,0.393939,0,0.433712,'Not Spots'
0,0.354689,0.09494,1,0.428571,0,0.285714,0.380456,0.025767,-0.003284,2,0.333333,0,0.291667,'Not Spots'
0,0.354494,0.124994,1,0.285714,0,0.238095,0.369146,0.014652,-0.003959,2,0.393939,0,0.433712,'Not Spots'
0,0.396762,0.047432,1,0.285714,0,0.238095,0.364509,-0.032253,-0.007107,3,0.454545,0,0.505682,'Not Spots'
1,0.456539,-0.281589,3,0.714286,0,1.238095,0.362154,-0.094385,-0.007025,3,0.363636,0,0.488636,'Not Spots'
0,0.428025,-0.152873,2,0.571429,0,0.619048,0.361728,-0.066296,-0.004443,3,0.393939,0,0.496212,'Not Spots'
0,0.388556,0.030087,1,0.142857,0,0.142857,0.365795,-0.022761,-0.004927,3,0.454545,0,0.505682,'Not Spots'
0,0.424061,-0.047522,3,0.571429,0,1.285714,0.375421,-0.04864,-0.012306,3,0.363636,0,0.426136,'Not Spots'
0,0.484488,-0.074506,1,0.285714,0,0.238095,0.386974,-0.097514,-0.022631,3,0.575758,0,0.626894,'Not Spots'
0,0.541306,-0.26327,2,1,1,1,0.395136,-0.14617,-0.027603,2,0.575758,0,0.439394,'Not Spots'
2,0.515179,-0.263847,2,0.285714,0,0.571429,0.397995,-0.117184,-0.025128,2,0.484848,0,0.445076,'Not Spots'
0,0.442918,-0.015493,2,0.571429,0,0.619048,0.397674,-0.045245,-0.020774,2,0.484848,0,0.445076,'Not Spots'
0,0.448443,-0.070145,2,0.428571,0,0.619048,0.395948,-0.052495,-0.018217,2,0.484848,0,0.445076,'Not Spots'
2,0.476183,-0.27084,2,0.571429,0,0.619048,0.393657,-0.082526,-0.015112,2,0.393939,0,0.371212,'Not Spots'
0,0.430508,-0.064718,2,0.571429,0,0.619048,0.391889,-0.038619,-0.010913,2,0.424242,0,0.376894,'Not Spots'
0,0.415529,-0.003497,1,0.428571,0,0.285714,0.39369,-0.021838,-0.009999,2,0.424242,0,0.439394,'Not Spots'
1,0.456658,-0.116929,1,0.428571,0,0.285714,0.398755,-0.057903,-0.012656,2,0.424242,0,0.439394,'Not Spots'
0,0.43971,0.01746,2,0.428571,0,0.619048,0.402911,-0.036798,-0.01243,2,0.515152,0,0.507576,'Not Spots'
0,0.367106,0.196134,1,0.285714,0,0.238095,0.403548,0.036442,-0.006107,3,0.363636,0,0.488636,'Not Spots'
0,0.281286,0.099939,1,0.285714,0,0.238095,0.316195,0.034909,0.01093,2,0.242424,0,0.251894,'Not Spots'
0,0.311502,0.173179,0,0,0,0,0.34936,0.037858,0.00921,2,0.393939,0,0.496212,'Not Spots'
0,0.415682,-0.108913,2,0.857143,0,1.142857,0.39492,-0.020761,0.001524,2,0.424242,0,0.564394,'Not Spots'
2,0.536599,-0.250329,2,0.571429,0,0.952381,0.45138,-0.08522,-0.013489,2,0.393939,0,0.496212,'Not Spots'
2,0.734165,-0.415745,2,0.857143,1,0.809524,0.514501,-0.219665,-0.029595,4,0.727273,0,0.954545,'Not Spots'
0,0.934918,-0.702409,4,1.428571,1,1.619048,0.578224,-0.356694,-0.027842,4,1.060606,1,0.996212,'Not Spots'
1,0.890371,-0.535978,3,1.142857,1,1.142857,0.644612,-0.245759,0.007254,4,0.909091,1,1.085227,'Not Spots'
1,0.695385,-0.05235,1,0.428571,0,0.285714,0.731051,0.035666,0.066115,3,0.666667,0,0.791667,'Not Spots'
0,0.616042,0.128052,3,1,1,1.333333,0.862491,0.246448,0.120327,3,0.545455,0,0.693182,'Not Spots'
0,0.605585,0.601133,1,0.142857,0,0.142857,1.050132,0.444546,0.147058,4,0.666667,0,0.916667,'Not Spots'
0,0.687893,0.924252,1,0.285714,0,0.238095,1.275897,0.588004,0.141562,3,0.515152,0,0.507576,'Not Spots'
1,0.835948,1.001976,1,0.428571,0,0.285714,1.491926,0.655978,0.116988,5,0.606061,0,0.996212,'Not Spots'
0,0.904404,1.214893,2,0.714286,1,0.571429,1.63754,0.733136,0.096025,8,0.69697,0,2.092803,'Not Spots'
0,0.888208,1.312279,1,0.285714,0,0.238095,1.666157,0.777949,0.096336,6,0.666667,0,1.416667,'Not Spots'
0,0.82511,1.089553,2,0.571429,0,0.952381,1.567591,0.742481,0.118898,5,0.636364,0,1.113636,'Not Spots'
0,0.715604,0.759276,2,0.428571,0,0.619048,1.370769,0.655165,0.149354,2,0.515152,0,0.570076,'Not Spots'
0,0.609214,0.354404,2,0.714286,1,0.571429,1.129629,0.520414,0.168698,2,0.484848,0,0.445076,'Not Spots'
0,0.492219,0.261251,1,0.285714,0,0.238095,0.897649,0.40543,0.165681,2,0.484848,0,0.382576,'Not Spots'
0,0.377158,0.37361,1,0.142857,0,0.142857,0.711148,0.333991,0.140711,2,0.363636,0,0.301136,'Not Spots'
0,0.337027,0.31895,1,0.142857,0,0.142857,0.584187,0.24716,0.100077,1,0.30303,0,0.217803,'Not Spots'
1,0.404464,0.118771,1,0.428571,0,0.285714,0.511357,0.106893,0.051153,4,0.424242,0,0.689394,'Not Spots'
0,0.584678,-0.271444,4,0.857143,0,2.142857,0.473554,-0.111123,0.004673,4,0.545455,0,0.818182,'Not Spots'
4,0.769499,-0.926858,4,1.285714,1,2.571429,0.448645,-0.320854,-0.024756,4,0.727273,1,0.892045,'Not Spots'
0,0.690068,-0.598728,4,1.285714,1,1.904762,0.42245,-0.267618,-0.02912,4,0.727273,0,1.017045,'Not Spots'
1,0.474981,-0.081443,1,0.428571,0,0.285714,0.394448,-0.080533,-0.0174,4,0.545455,0,0.755682,'Not Spots'
1,0.361837,0.049594,1,0.285714,0,0.238095,0.372019,0.010183,-0.006455,2,0.30303,0,0.280303,'Not Spots'
0,0.349358,0.098197,2,0.428571,0,0.619048,0.359833,0.010475,-0.003957,2,0.393939,0,0.308712,'Not Spots'
0,0.383788,0.032595,1,0.285714,0,0.238095,0.356684,-0.027103,-0.006239,3,0.424242,0,0.501894,'Not Spots'
1,0.428083,-0.15164,1,0.428571,0,0.285714,0.359289,-0.068794,-0.00866,3,0.424242,0,0.501894,'Not Spots'
0,0.419251,-0.02961,1,0.285714,0,0.238095,0.366306,-0.052945,-0.011016,3,0.484848,0,0.507576,'Not Spots'
0,0.427608,-0.017783,1,0.571429,1,0.285714,0.377599,-0.05001,-0.015697,3,0.484848,0,0.570076,'Not Spots'
1,0.472942,-0.139133,1,0.285714,0,0.238095,0.391473,-0.081469,-0.023227,3,0.484848,0,0.570076,'Not Spots'
1,0.497618,-0.096063,1,0.571429,1,0.285714,0.403774,-0.093844,-0.029897,3,0.484848,0,0.570076,'Not Spots'
0,0.503162,-0.047144,1,0.428571,0,0.285714,0.410576,-0.092586,-0.030747,2,0.575758,0,0.439394,'Not Spots'
0,0.479929,-0.080966,2,0.714286,1,0.571429,0.411265,-0.068664,-0.026153,2,0.454545,0,0.380682,'Not Spots'
1,0.440825,-0.040126,1,0.285714,0,0.238095,0.408076,-0.032749,-0.021021,2,0.363636,0,0.363636,'Not Spots'
0,0.430973,-0.009644,2,0.571429,0,0.619048,0.402615,-0.028358,-0.017241,2,0.393939,0,0.371212,'Not Spots'
0,0.41749,0.0294,2,0.285714,0,0.571429,0.396558,-0.020932,-0.01304,2,0.545455,0,0.443182,'Not Spots'
0,0.386934,0.119699,1,0.285714,0,0.238095,0.392476,0.005542,-0.009929,2,0.363636,0,0.301136,'Not Spots'
1,0.411215,0.058243,1,0.142857,0,0.142857,0.393526,-0.017689,-0.012177,2,0.454545,0,0.380682,'Not Spots'
0,0.480067,-0.102288,2,0.714286,1,0.571429,0.39805,-0.082016,-0.017088,2,0.424242,0,0.439394,'Not Spots'
0,0.455823,0.011635,1,0.285714,0,0.238095,0.400852,-0.054971,-0.016032,3,0.606061,0,0.621212,'Not Spots'
0,0.326888,0.337536,0,0,0,0,0.399973,0.073085,-0.007362,2,0.333333,0,0.354167,'Not Spots'
0,0.263045,0.178953,1,0.142857,0,0.142857,0.319435,0.05639,0.006831,2,0.272727,0,0.267045,'Not Spots'
0,0.259686,0.243718,1,0.142857,0,0.142857,0.345716,0.08603,0.009746,2,0.30303,0,0.342803,'Not Spots'
0,0.268267,0.312472,0,0,0,0,0.382752,0.114485,0.007626,2,0.242424,0,0.376894,'Not Spots'
0,0.351248,0.290476,2,0.285714,0,0.571429,0.429733,0.078485,-0.003047,2,0.30303,0,0.467803,'Not Spots'
0,0.571417,-0.023039,2,0.428571,0,0.619048,0.482381,-0.089036,-0.017365,4,0.636364,0,1.051136,'Not Spots'
1,0.774396,-0.44519,2,0.714286,1,0.571429,0.533853,-0.240543,-0.017998,4,0.818182,1,1.090909,'Not Spots'
0,0.717478,-0.170086,1,0.714286,1,0.238095,0.584315,-0.133163,0.00842,4,0.878788,1,1.047348,'Not Spots'
0,0.588256,0.129164,1,0.428571,0,0.285714,0.646544,0.058288,0.054049,3,0.636364,0,0.676136,'Not Spots'
1,0.578459,0.010309,1,0.428571,0,0.285714,0.738878,0.160419,0.098725,3,0.545455,0,0.693182,'Not Spots'
0,0.549765,0.355928,1,0.428571,0,0.285714,0.869463,0.319698,0.127983,3,0.545455,0,0.568182,'Not Spots'
0,0.577169,0.589755,2,0.428571,0,0.619048,1.026958,0.449789,0.136533,2,0.424242,0,0.314394,'Not Spots'
1,0.687097,0.595612,1,0.571429,1,0.285714,1.180452,0.493356,0.126771,9,0.666667,0,2.604167,'Not Spots'
1,0.754857,0.821465,1,0.428571,0,0.285714,1.288144,0.533288,0.109953,3,0.636364,0,0.676136,'Not Spots'
0,0.800225,0.819046,2,0.571429,0,0.619048,1.314129,0.513903,0.101343,6,0.818182,1,1.403409,'Not Spots'
2,0.795539,0.49258,2,0.571429,0,0.619048,1.2461,0.450561,0.109057,6,0.757576,0,1.376894,'Not Spots'
0,0.653619,0.524846,2,0.428571,0,0.619048,1.101859,0.44824,0.12698,3,0.727273,1,0.642045,'Not Spots'
1,0.520108,0.391772,1,0.285714,0,0.238095,0.921648,0.40154,0.139454,2,0.484848,0,0.445076,'Not Spots'
1,0.456738,0.19732,1,0.428571,0,0.285714,0.746948,0.29021,0.135403,3,0.484848,0,0.570076,'Not Spots'
0,0.4082,0.148625,1,0.285714,0,0.238095,0.606451,0.198251,0.115017,3,0.393939,0,0.433712,'Not Spots'
0,0.380134,0.076924,1,0.428571,0,0.285714,0.511634,0.1315,0.083364,3,0.454545,0,0.443182,'Not Spots'
1,0.426313,-0.057579,1,0.428571,0,0.285714,0.459177,0.032865,0.044272,3,0.393939,0,0.433712,'Not Spots'
1,0.593893,-0.44887,3,0.857143,1,1.142857,0.434221,-0.159672,0.004762,4,0.606061,0,0.933712,'Not Spots'
3,0.758639,-1.025421,4,1.714286,2,2.238095,0.417748,-0.340891,-0.021533,4,0.606061,0,0.933712,'Not Spots'
2,0.672757,-0.697473,3,0.857143,0,1.47619,0.396807,-0.275949,-0.025082,4,0.666667,0,0.979167,'Not Spots'
0,0.468632,-0.176609,2,0.857143,1,0.809524,0.371132,-0.0975,-0.012445,3,0.454545,0,0.568182,'Not Spots'
0,0.346866,0.043773,1,0.285714,0,0.238095,0.348915,0.00205,0.001006,2,0.424242,0,0.439394,'Not Spots'
0,0.321596,0.030683,1,0.285714,0,0.238095,0.337054,0.015458,0.006613,2,0.272727,0,0.267045,'Not Spots'
1,0.323312,0.004742,1,0.285714,0,0.238095,0.336842,0.01353,0.005084,2,0.333333,0,0.291667,'Not Spots'
0,0.330459,0.093079,1,0.285714,0,0.238095,0.345679,0.015221,-0.000794,2,0.333333,0,0.291667,'Not Spots'
0,0.360417,0.112647,1,0.285714,0,0.238095,0.360207,-0.00021,-0.008733,2,0.424242,0,0.376894,'Not Spots'
1,0.396359,0.072043,1,0.142857,0,0.142857,0.376881,-0.019478,-0.016506,2,0.393939,0,0.371212,'Not Spots'
0,0.436962,-0.014679,2,0.714286,1,0.571429,0.39213,-0.044833,-0.022142,2,0.393939,0,0.308712,'Not Spots'
1,0.469641,-0.112013,1,0.571429,1,0.285714,0.403214,-0.066427,-0.02437,2,0.424242,0,0.376894,'Not Spots'
1,0.43866,0.033957,1,0.285714,0,0.238095,0.408985,-0.029675,-0.022709,2,0.484848,0,0.382576,'Not Spots'
0,0.376608,0.24066,1,0.285714,0,0.238095,0.410164,0.033556,-0.019589,2,0.424242,0,0.314394,'Not Spots'
0,0.367026,0.284932,1,0.142857,0,0.142857,0.408139,0.041113,-0.017818,2,0.454545,0,0.380682,'Not Spots'
0,0.386386,0.222441,0,0,0,0,0.403019,0.016632,-0.015747,3,0.454545,0,0.568182,'Not Spots'
0,0.367857,0.187257,1,0.285714,0,0.238095,0.396255,0.028398,-0.011179,2,0.393939,0,0.433712,'Not Spots'
0,0.34574,0.18045,1,0.285714,0,0.238095,0.391221,0.045481,-0.007553,1,0.333333,0,0.229167,'Not Spots'
0,0.370138,0.159503,1,0.285714,0,0.238095,0.391249,0.021111,-0.009882,2,0.363636,0,0.301136,'Not Spots'
1,0.441431,-0.040278,1,0.285714,0,0.238095,0.394639,-0.046792,-0.015244,2,0.424242,0,0.376894,'Not Spots'
1,0.457881,-0.141039,2,0.714286,1,0.571429,0.396604,-0.061277,-0.015702,2,0.424242,0,0.439394,'Not Spots'
0,0.375286,0.114122,1,0.285714,0,0.238095,0.39575,0.020464,-0.010383,2,0.363636,0,0.301136,'Not Spots'
1,0.316378,-0.004361,1,0.142857,0,0.142857,0.322442,0.006064,0.001597,2,0.30303,0,0.280303,'Not Spots'
0,0.28622,0.084159,1,0.428571,0,0.285714,0.342927,0.056707,0.008174,1,0.212121,0,0.172348,'Not Spots'
0,0.246161,0.345971,0,0,0,0,0.372191,0.126031,0.010781,2,0.272727,0,0.267045,'Not Spots'
0,0.298279,0.346607,0,0,0,0,0.40955,0.111271,0.006458,2,0.272727,0,0.392045,'Not Spots'
0,0.457377,0.04522,2,0.428571,0,0.619048,0.451377,-0.006,-0.001206,3,0.575758,0,0.689394,'Not Spots'
1,0.583013,-0.266639,3,0.857143,1,1.142857,0.492347,-0.090666,-0.000774,3,0.484848,0,0.570076,'Not Spots'
1,0.530795,0.033919,1,0.428571,0,0.285714,0.532907,0.002113,0.014815,3,0.545455,0,0.568182,'Not Spots'
1,0.507776,0.112177,1,0.428571,0,0.285714,0.581109,0.073333,0.039887,3,0.484848,0,0.445076,'Not Spots'
1,0.603286,-0.236473,3,1.142857,1,0.809524,0.646693,0.043407,0.065877,3,0.424242,0,0.439394,'Not Spots'
1,0.599041,0.010366,1,0.428571,0,0.285714,0.7323,0.133259,0.08971,3,0.636364,1,0.551136,'Not Spots'
0,0.557062,0.323963,1,0.428571,0,0.285714,0.831009,0.273947,0.107714,2,0.515152,0,0.382576,'Not Spots'
0,0.569918,0.504274,1,0.285714,0,0.238095,0.926996,0.357078,0.112938,2,0.575758,1,0.376894,'Not Spots'
0,0.640511,0.523453,1,0.285714,0,0.238095,0.99668,0.356169,0.105147,4,0.636364,0,0.801136,'Not Spots'
0,0.735452,0.278436,2,0.714286,0,0.904762,1.016043,0.280591,0.09464,2,0.666667,1,0.541667,'Not Spots'
1,0.731158,0.11681,2,0.714286,1,0.571429,0.973316,0.242158,0.091986,3,0.636364,0,0.676136,'Not Spots'
0,0.586767,0.333826,1,0.571429,1,0.285714,0.87696,0.290194,0.096732,2,0.424242,0,0.314394,'Not Spots'
0,0.468193,0.424312,1,0.285714,0,0.238095,0.752712,0.284519,0.099425,3,0.484848,0,0.570076,'Not Spots'
0,0.454201,0.188449,1,0.142857,0,0.142857,0.628362,0.17416,0.093971,3,0.424242,0,0.564394,'Not Spots'
0,0.444319,-0.040266,3,0.571429,0,1.285714,0.52459,0.080271,0.081746,3,0.484848,0,0.570076,'Not Spots'
1,0.383452,-0.046869,1,0.285714,0,0.238095,0.451679,0.068227,0.064631,3,0.333333,0,0.416667,'Not Spots'
0,0.353104,0.061535,1,0.428571,0,0.285714,0.410206,0.057102,0.041027,2,0.363636,0,0.301136,'Not Spots'
0,0.447584,-0.139183,2,0.571429,0,0.619048,0.390697,-0.056887,0.013427,3,0.393939,0,0.496212,'Not Spots'
2,0.560731,-0.499355,3,0.714286,0,1.571429,0.377852,-0.18288,-0.006664,4,0.636364,0,0.988636,'Not Spots'
0,0.525387,-0.424419,2,1.142857,1,0.809524,0.360135,-0.165252,-0.009297,3,0.454545,0,0.630682,'Not Spots'
2,0.413276,-0.281499,2,0.428571,0,0.619048,0.336866,-0.076409,0.002197,2,0.454545,0,0.443182,'Not Spots'
1,0.322751,-0.15141,2,0.571429,0,0.619048,0.315963,-0.006788,0.015746,2,0.242424,0,0.251894,'Not Spots'
1,0.283941,-0.129474,1,0.428571,0,0.285714,0.305809,0.021868,0.022387,2,0.242424,0,0.251894,'Not Spots'
0,0.264254,-0.026016,1,0.428571,0,0.285714,0.309781,0.045526,0.01952,1,0.212121,0,0.172348,'Not Spots'
0,0.29205,0.062219,1,0.142857,0,0.142857,0.325284,0.033233,0.008718,2,0.333333,0,0.354167,'Not Spots'
0,0.37125,-0.066092,2,0.571429,0,0.952381,0.346278,-0.024972,-0.004255,2,0.30303,0,0.342803,'Not Spots'
0,0.380205,0.089829,1,0.285714,0,0.238095,0.366011,-0.014194,-0.012668,3,0.454545,0,0.630682,'Not Spots'
0,0.388303,0.124529,1,0.142857,0,0.142857,0.380479,-0.007825,-0.01447,2,0.393939,0,0.371212,'Not Spots'
1,0.456894,-0.235551,2,0.714286,1,0.571429,0.389734,-0.06716,-0.012697,2,0.393939,0,0.433712,'Not Spots'
0,0.423738,-0.100697,2,0.714286,1,0.571429,0.395719,-0.028019,-0.01086,2,0.393939,0,0.433712,'Not Spots'
0,0.340909,0.301957,0,0,0,0,0.399957,0.059048,-0.011824,2,0.272727,0,0.267045,'Not Spots'
0,0.399999,0.135405,1,0.285714,0,0.238095,0.402375,0.002375,-0.015441,3,0.393939,0,0.496212,'Not Spots'
0,0.467131,-0.099934,3,0.714286,0,1.571429,0.401127,-0.066005,-0.0167,3,0.484848,0,0.695076,'Not Spots'
0,0.399239,0.153168,1,0.142857,0,0.142857,0.396673,-0.002566,-0.012876,3,0.424242,0,0.501894,'Not Spots'
0,0.35664,0.223068,0,0,0,0,0.3921,0.03546,-0.008398,2,0.363636,0,0.301136,'Not Spots'
0,0.379627,0.107093,1,0.285714,0,0.238095,0.39041,0.010783,-0.008525,2,0.424242,0,0.314394,'Not Spots'
0,0.410084,0.018175,1,0.428571,0,0.285714,0.390657,-0.019427,-0.011567,2,0.424242,0,0.439394,'Not Spots'
1,0.431295,-0.110323,2,0.571429,0,0.619048,0.389734,-0.041561,-0.012343,2,0.333333,0,0.354167,'Not Spots'
0,0.404436,0.042459,1,0.285714,0,0.238095,0.387038,-0.017398,-0.010395,2,0.484848,0,0.382576,'Not Spots'
0,0.343733,0.009914,1,0.428571,0,0.285714,0.325004,-0.018729,-0.004617,2,0.333333,0,0.291667,'Not Spots'
1,0.312566,0.063369,1,0.285714,0,0.238095,0.342863,0.030297,0.002329,1,0.181818,0,0.153409,'Not Spots'
0,0.327888,0.158892,1,0.142857,0,0.142857,0.368012,0.040124,0.005303,4,0.424242,0,0.876894,'Not Spots'
0,0.403675,-0.023522,2,0.428571,0,0.619048,0.399063,-0.004613,0.004323,4,0.393939,0,0.746212,'Not Spots'
0,0.43526,0.056422,1,0.142857,0,0.142857,0.432696,-0.002565,0.002628,4,0.545455,0,0.943182,'Not Spots'
0,0.441375,0.116528,1,0.285714,0,0.238095,0.465727,0.024352,0.004658,3,0.454545,0,0.568182,'Not Spots'
0,0.435429,0.246088,1,0.285714,0,0.238095,0.499805,0.064376,0.01042,3,0.454545,0,0.693182,'Not Spots'
0,0.51196,0.116871,3,0.571429,0,1.285714,0.539132,0.027172,0.016477,3,0.484848,0,0.695076,'Not Spots'
3,0.663478,-0.368368,3,0.714286,0,1.238095,0.585799,-0.077679,0.024759,3,0.545455,0,0.693182,'Not Spots'
0,0.636512,0.000057,3,0.714286,0,1.238095,0.63702,0.000508,0.042106,3,0.69697,1,0.655303,'Not Spots'
0,0.523433,0.349276,1,0.285714,0,0.238095,0.688373,0.16494,0.067312,4,0.636364,0,0.801136,'Not Spots'
0,0.473536,0.387835,1,0.285714,0,0.238095,0.735451,0.261914,0.087267,2,0.454545,0,0.318182,'Not Spots'
1,0.539096,0.117286,2,0.714286,1,0.571429,0.770011,0.230916,0.092156,2,0.424242,0,0.439394,'Not Spots'
2,0.621749,-0.103584,2,0.714286,0,0.904762,0.779719,0.15797,0.085569,2,0.484848,0,0.507576,'Not Spots'
0,0.60085,0.060136,2,0.714286,1,0.571429,0.755488,0.154638,0.076648,2,0.606061,0,0.558712,'Not Spots'
1,0.538628,0.161708,1,0.285714,0,0.238095,0.698559,0.159931,0.069193,3,0.606061,0,0.683712,'Not Spots'
