@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spots,'Not Spots'}

@data
0,0.466927,0.228855,0.221728,0.088941,0.081814,0.096713,0.031247,0.014189,0.048744,0.011973,1,0.285714,0,0.238095,0.55544,0.088513,0.050564,0.037467,0.022837,0.00974,0.070303,0.005055,0.000876,0.005036,0.00141,2,0.484848,0,0.320076,0.631807,0.16488,0.076367,0.004134,0.004101,0.00282,0.002853,0.017227,0.000296,0.000017,0.000325,0.00011,6,0.557447,0,0.71784,'Not Spots'
0,0.93035,0.429902,0.213484,0.06336,-0.279778,0.411046,0.064787,0.032524,0.059189,0.019294,4,0.857143,0,2.142857,0.772307,-0.158043,0.063516,0.018505,0.010612,-0.055623,0.089929,0.007734,0.000964,0.008394,0.002786,6,1.060606,1,2.183712,0.759947,-0.170404,-0.012361,0.007132,0.0059,0.001274,-0.000042,0.01758,0.0003,0.000038,0.000327,0.000219,6,0.723404,0,1.106929,'Not Spots'
4,1.125363,0.55941,0.34898,0.012267,-0.896124,0.267272,0.078238,0.026873,0.062127,0.018776,4,1.428571,1,3.285714,0.798319,-0.327044,0.070935,0.023311,0.014448,-0.079798,0.079697,0.006782,0.001006,0.008078,0.002597,6,1.060606,1,2.121212,0.748805,-0.376558,-0.049514,0.006971,0.006199,0.001785,-0.001014,0.016423,0.000276,0.00004,0.000353,0.000194,6,0.719149,0,1.19429,'Not Spots'
1,1.031273,0.555609,0.11244,0.029008,-0.414161,0.310257,0.091986,0.033241,0.064088,0.018454,4,1.285714,1,1.571429,0.795497,-0.235776,0.076843,0.024531,0.016376,-0.084999,0.075431,0.006412,0.0011,0.007666,0.002403,4,1,1,1.4375,0.734314,-0.29696,-0.061184,0.006606,0.006092,0.002143,-0.001629,0.016786,0.000293,0.000037,0.000378,0.000171,6,0.702128,0,1.192944,'Not Spots'
1,0.933181,0.540581,0.269748,0.040469,-0.230364,0.345421,0.102928,0.036673,0.064357,0.017976,3,1.142857,1,0.809524,0.764878,-0.168303,0.079707,0.025464,0.021495,-0.075738,0.076953,0.006545,0.001223,0.007173,0.002207,6,1.090909,1,1.585227,0.715994,-0.217187,-0.048884,0.006063,0.005654,0.002113,-0.001704,0.018193,0.000338,0.000032,0.000398,0.000152,6,0.702128,0,1.278414,'Not Spots'
1,0.867919,0.520205,0.412951,0.154021,-0.261275,0.276822,0.099835,0.035536,0.062539,0.017099,2,0.857143,1,0.47619,0.714824,-0.153095,0.077256,0.036634,0.0169,-0.057522,0.07988,0.006663,0.001248,0.006624,0.002001,6,1,1,1.4375,0.694474,-0.173446,-0.020351,0.005369,0.005184,0.001415,-0.001231,0.019633,0.000382,0.000027,0.000407,0.000135,6,0.655319,0,1.047354,'Not Spots'
1,0.755744,0.46995,0.332535,0.160054,-0.297469,0.238554,0.080096,0.028045,0.058709,0.015731,2,1,1,0.666667,0.656252,-0.099492,0.069823,0.042554,0.005298,-0.032568,0.081232,0.006386,0.001125,0.006044,0.001778,5,0.848485,1,1.195076,0.67119,-0.084554,0.014938,0.004864,0.004563,0.000023,-0.000324,0.020202,0.000396,0.000023,0.000401,0.000121,7,0.642553,0,1.119549,'Not Spots'
2,0.586956,0.359984,0.134792,0.056264,-0.168928,0.263934,0.054763,0.019785,0.053423,0.013947,2,0.714286,1,0.571429,0.6028,0.015843,0.060475,0.04001,0.012141,-0.008324,0.076929,0.005647,0.000907,0.005464,0.001543,2,0.515152,0,0.445076,0.647825,0.060869,0.045025,0.004619,0.0038,0.001621,0.000801,0.019379,0.000366,0.000021,0.00038,0.000109,7,0.582979,0,1.039025,'Not Spots'
0,0.488231,0.269073,0.25168,0.02314,0.040533,0.153807,0.036754,0.015127,0.04756,0.011937,2,0.571429,0,0.619048,0.568202,0.079971,0.053089,0.03062,0.02397,0.0015,0.068102,0.004725,0.000662,0.004917,0.001317,2,0.515152,0,0.382576,0.626442,0.138211,0.05824,0.004377,0.004223,0.002014,0.00186,0.017077,0.000293,0.000019,0.000345,0.000109,7,0.578723,0,0.962793,'Not Spots'
0,0.899401,0.352234,0.250305,0.150126,-0.252056,0.233846,0.054127,0.017132,0.060546,0.019161,4,1.142857,0,3.809524,0.767298,-0.132104,0.060389,0.024507,0.016754,-0.052636,0.062265,0.0051,0.000738,0.007696,0.002455,4,1.060606,1,1.683712,0.742011,-0.15739,-0.025287,0.007073,0.006272,0.001755,-0.000954,0.011322,0.000144,0.00004,0.000337,0.000172,6,0.680851,0,1.064375,'Not Spots'
0,0.837049,0.36774,0.233895,0.090249,-0.043596,0.133857,0.060065,0.018942,0.062595,0.018946,1,0.428571,0,0.285714,0.76671,-0.070339,0.068289,0.032031,0.017196,-0.053453,0.059948,0.0052,0.000894,0.007393,0.002291,4,0.878788,1,1.109848,0.729795,-0.107253,-0.036914,0.006433,0.006255,0.002232,-0.002054,0.013029,0.000189,0.000037,0.000367,0.000156,6,0.740426,0,1.287034,'Not Spots'
1,0.772493,0.3328,0.229551,0.101421,-0.001828,0.119615,0.067166,0.020867,0.063005,0.018498,2,0.714286,1,0.571429,0.74884,-0.023653,0.073688,0.04085,0.016893,-0.049732,0.062428,0.00557,0.00106,0.006989,0.002118,3,0.818182,1,0.590909,0.713418,-0.059074,-0.035421,0.005899,0.005635,0.002341,-0.002605,0.015812,0.000264,0.00003,0.000395,0.000142,6,0.72766,0,1.2503,'Not Spots'
0,0.820714,0.43353,0.28062,0.036406,-0.189317,0.19788,0.076833,0.023173,0.061408,0.017595,2,0.857143,1,0.47619,0.720046,-0.100668,0.074533,0.043685,0.017024,-0.047872,0.070086,0.005987,0.001154,0.006506,0.001931,5,0.818182,1,1.028409,0.693274,-0.12744,-0.026773,0.005463,0.004739,0.001833,-0.002557,0.018398,0.00034,0.000027,0.000414,0.00013,7,0.67234,0,1.229787,'Not Spots'
2,0.902065,0.534455,0.303806,0.126568,-0.711693,0.285242,0.078645,0.023132,0.057861,0.01617,5,1.571429,1,2.952381,0.684643,-0.217422,0.070495,0.037834,0.011081,-0.043742,0.08036,0.006274,0.001187,0.005973,0.001726,5,0.878788,1,1.547348,0.670606,-0.231458,-0.014037,0.005144,0.003874,0.000702,-0.001972,0.019922,0.000387,0.000025,0.000419,0.000119,7,0.6,0,1.070086,'Not Spots'
1,0.765457,0.454906,0.125681,0.046565,-0.37579,0.348158,0.065598,0.030284,0.05286,0.014322,2,0.857143,1,0.809524,0.647409,-0.118048,0.063498,0.026387,0.00321,-0.033901,0.085035,0.006139,0.001101,0.005418,0.00151,5,0.727273,1,1.017045,0.646929,-0.118528,-0.00048,0.004895,0.003448,0.000425,-0.001022,0.019922,0.000386,0.000023,0.000407,0.000109,7,0.629787,0,1.020476,'Not Spots'
0,0.805481,0.248569,0.138585,0.044622,-0.154606,0.043492,0.041326,0.010979,0.062644,0.020116,2,0.857143,0,1.142857,0.768196,-0.037285,0.062055,0.04016,0.011643,-0.033538,0.065206,0.005612,0.001213,0.007522,0.002244,4,0.909091,1,0.772727,0.731905,-0.073576,-0.036291,0.006531,0.005048,0.002368,-0.003851,0.012236,0.000165,0.000033,0.000372,0.000141,6,0.731915,0,1.051755,'Not Spots'
2,0.795015,0.259198,0.167716,0.060089,-0.151572,0.090906,0.051042,0.016701,0.063028,0.019678,2,0.857143,1,0.47619,0.769114,-0.025901,0.069319,0.041454,0.013619,-0.041485,0.073973,0.006301,0.001403,0.007134,0.002107,5,0.787879,1,0.984848,0.716761,-0.078254,-0.052353,0.006238,0.004102,0.002639,-0.004775,0.015771,0.000261,0.00003,0.000409,0.000134,6,0.72766,0,1.053719,'Not Spots'
0,0.931651,0.450744,0.188764,0.100114,-0.362093,0.290093,0.072676,0.020844,0.061467,0.018706,5,1.142857,0,3.476191,0.763132,-0.168519,0.073047,0.032333,0.016235,-0.05695,0.084685,0.006981,0.001492,0.006643,0.001949,5,0.969697,1,1.592803,0.697155,-0.234496,-0.065977,0.005796,0.003184,0.002402,-0.005014,0.018953,0.000359,0.000028,0.000439,0.000127,7,0.697872,0,1.143371,'Not Spots'
5,1.138808,0.636058,0.433178,0.140431,-1.209667,0.264268,0.085471,0.022679,0.058016,0.017164,5,1.857143,1,5.142857,0.74746,-0.391348,0.071808,0.016861,0.015122,-0.07007,0.09291,0.007351,0.00151,0.006086,0.001771,5,1.030303,1,1.530303,0.674187,-0.464621,-0.073273,0.005434,0.002545,0.001696,-0.004585,0.021056,0.000431,0.000026,0.000454,0.000119,7,0.625532,0,0.944644,'Not Spots'
0,0.423345,0.104684,0.079959,0.012116,0.036841,0.125095,0.01854,0.009209,0.391654,0.295522,2,0.428571,0,0.619048,0.554865,0.13152,0.109855,0.006035,0.004847,0.111043,0.128808,0.039458,0.00125,0.062678,0.021097,2,0.393939,0,0.308712,0.776766,0.353421,0.221901,0.017893,0.016996,0.008821,-0.007924,0.11783,0.01255,0.000283,0.006275,0.001604,5,0.48249,0,0.578794,'Not Spots'
0,0.386096,0.207396,0.156453,0.11002,0.253829,0.084118,0.025374,0.018435,0.432234,0.314923,1,0.142857,0,0.142857,0.606571,0.220476,0.114164,0.015117,0.006598,0.122682,0.141965,0.043978,0.002108,0.065695,0.021195,2,0.424242,0,0.439394,0.818956,0.43286,0.212384,0.018779,0.015341,0.008958,-0.012395,0.121294,0.01314,0.000339,0.006366,0.001784,5,0.533074,0,0.718628,'Not Spots'
0,0.326404,0.255063,0.143578,0.042499,0.441141,0.063995,0.200577,0.027856,0.663097,0.502041,1,0.142857,0,0.142857,0.807474,0.481069,0.23097,0.025129,0.013467,0.192374,0.294929,0.129681,0.004249,0.08637,0.033135,2,0.333333,0,0.354167,0.932543,0.606138,0.125069,0.023788,0.013336,0.007325,-0.0298,0.131699,0.014929,0.000517,0.006652,0.002241,9,0.731517,0,1.619042,'Not Spots'
0,0.483005,0.883016,0.190868,0.067697,1.006188,0.463098,1.112838,0.141545,0.94157,0.727007,0,0,0,0,1.210177,0.727172,0.312784,0.084777,0.07285,0.155156,0.547807,0.283588,0.012916,0.105355,0.047882,2,0.393939,0,0.371212,1.047076,0.564071,-0.1631,0.029256,0.017993,0.003616,-0.050865,0.132892,0.014893,0.000741,0.006615,0.002712,36,1.315175,1,9.568245,'Not Spots'
0,1.519174,2.065922,0.696896,0.100512,1.268513,1.806065,3.469281,0.693923,1.235229,0.955495,2,0.571429,0,0.619048,1.848698,0.329525,0.262655,0.207278,0.172686,-0.117309,0.800155,0.437579,0.036297,0.119924,0.063726,9,1.575758,1,6.376894,1.149891,-0.369283,-0.698808,0.034941,0.022356,0.01506,-0.072357,0.123913,0.012994,0.001,0.006308,0.003166,36,2.120623,1,23.58305,'Not Spots'
0,1.132066,1.836445,0.310853,0.078421,1.447171,1.376384,2.869786,0.477777,1.247951,0.93192,1,0.428571,0,0.285714,1.806866,0.6748,0.291001,0.193549,0.107371,-0.009919,0.729751,0.383947,0.034096,0.117475,0.059147,9,0.969697,0,3.780303,1.181484,0.049418,-0.625382,0.036988,0.024535,0.014576,-0.076099,0.115757,0.011451,0.001106,0.006026,0.00337,36,2.116731,1,23.064445,'Not Spots'
1,2.95494,2.722006,1.141965,1.062509,0.517532,3.091126,5.592465,1.392341,1.491204,1.117663,5,2,1,4.666667,2.477173,-0.477767,0.345358,0.222638,0.15141,-0.416586,0.851056,0.427282,0.075493,0.126272,0.071854,36,3.151515,1,41.257576,1.255138,-1.699801,-1.222034,0.042638,0.028825,0.021527,-0.09299,0.098318,0.008616,0.001414,0.005575,0.003817,36,2.595331,1,26.898104,'Not Spots'
0,1.649299,2.156861,0.402124,0.286051,1.468687,1.47884,3.37716,0.649634,1.386254,1.023601,5,1,0,3.333333,2.190102,0.540803,0.295613,0.294656,0.13924,-0.138283,0.669039,0.311103,0.064032,0.116921,0.064864,9,1.545455,1,3.943182,1.25544,-0.393859,-0.934662,0.043237,0.031277,0.016021,-0.090535,0.091433,0.007476,0.001477,0.005201,0.003944,36,2.525292,1,24.890959,'Not Spots'
5,2.712232,2.74278,1.077661,0.846037,0.819082,2.286245,4.819829,1.191327,1.498141,1.127155,5,2,1,4.666667,2.540622,-0.17161,0.383914,0.212894,0.211543,-0.385265,0.731319,0.319418,0.099273,0.120959,0.07141,19,2.484848,1,13.695076,1.283499,-1.428733,-1.257123,0.045811,0.032045,0.019661,-0.097517,0.083183,0.006339,0.001704,0.004791,0.004398,36,2.859922,1,30.027176,'Not Spots'
1,3.07888,2.756623,1.226805,0.834688,0.695129,2.479892,4.956684,1.478635,1.480078,1.14559,5,2.142857,2,2.809524,2.575751,-0.503128,0.380433,0.240431,0.149453,-0.47141,0.787721,0.363732,0.094066,0.121109,0.071543,19,3.030303,2,15.342803,1.269813,-1.809066,-1.305938,0.044448,0.029294,0.021346,-0.095087,0.090438,0.007334,0.001594,0.004915,0.004294,36,2.832685,1,30.624241,'Not Spots'
1,1.300476,1.029697,0.164537,0.033569,0.898729,0.832548,1.660429,0.337967,1.11494,0.919748,2,0.714286,1,0.571429,1.765882,0.465406,0.265041,0.201616,0.083862,-0.020437,0.626119,0.30518,0.034983,0.106073,0.055297,8,1.333333,1,2.791667,1.170842,-0.129635,-0.59504,0.037359,0.022135,0.013036,-0.072531,0.113213,0.010898,0.001146,0.00556,0.00354,36,2.089494,1,23.777115,'Not Spots'
0,0.940294,0.759976,0.141944,0.02044,0.597593,0.557848,0.907777,0.142678,0.905914,0.792932,2,0.714286,1,0.571429,1.378011,0.437717,0.272032,0.129507,0.068116,0.074408,0.541771,0.264564,0.018065,0.098175,0.04517,6,0.939394,1,1.621212,1.084778,0.144485,-0.293233,0.03213,0.017197,0.006252,-0.055579,0.124783,0.013107,0.000879,0.005934,0.003051,34,1.51751,1,13.360044,'Not Spots'
1,0.737824,0.446511,0.162289,0.125999,0.158224,0.214282,0.325742,0.044012,0.677916,0.623717,1,0.571429,1,0.285714,1.014747,0.276922,0.24193,0.07047,0.048435,0.123025,0.383539,0.170145,0.007585,0.08522,0.034591,3,0.757576,1,0.814394,0.98231,0.244485,-0.032437,0.026635,0.01429,0.003826,-0.037099,0.12744,0.013842,0.000631,0.006082,0.002532,19,0.902724,1,2.924094,'Not Spots'
0,0.705698,0.16568,0.127909,0.015793,-0.053565,0.165336,0.085485,0.021273,0.512365,0.499997,3,0.714286,0,1.238095,0.837413,0.131715,0.164101,0.042943,0.001052,0.122211,0.263284,0.096626,0.004169,0.073569,0.027232,3,0.69697,0,0.842803,0.924063,0.218365,0.086649,0.02393,0.011053,0.008038,-0.026945,0.124927,0.013514,0.000521,0.006106,0.002277,8,0.731517,0,1.087792,'Not Spots'
3,0.736863,0.306463,0.217374,0.071488,-0.595325,0.181651,0.027928,0.01372,0.366445,0.33926,3,1.142857,1,1.809524,0.659128,-0.077735,0.107404,0.017613,0.004556,0.085235,0.162791,0.045447,0.001587,0.05906,0.018685,3,0.636364,0,0.801136,0.823741,0.086878,0.164613,0.019039,0.015071,0.008637,-0.012606,0.116114,0.012076,0.000346,0.005899,0.001813,6,0.560311,0,0.708262,'Not Spots'
0,0.581499,0.172167,0.033335,0.029698,-0.16853,0.270415,0.019301,0.008683,0.245632,0.207366,3,0.714286,0,1.571429,0.554175,-0.027324,0.058727,0.007921,0.002472,0.053278,0.095027,0.016864,0.000671,0.043811,0.012187,3,0.575758,0,0.751894,0.730465,0.148965,0.17629,0.019047,0.014733,0.006499,-0.002185,0.101276,0.009609,0.000218,0.005395,0.00139,6,0.509728,0,0.633694,'Not Spots'
2,0.531852,0.205969,0.108287,0.055147,-0.259108,0.200909,0.015943,0.00629,0.178909,0.147172,2,0.571429,0,0.619048,0.507727,-0.024125,0.041848,0.001193,0.000618,0.043659,0.078258,0.009704,0.000392,0.035453,0.009213,3,0.545455,0,0.755682,0.683027,0.151175,0.1753,0.019585,0.01268,0.004481,0.002424,0.093296,0.00836,0.000167,0.00513,0.001202,6,0.498054,0,0.625973,'Not Spots'
0,0.359839,0.151529,0.074464,0.04643,0.179564,0.153907,0.011055,0.007347,0.109797,0.082833,2,0.285714,0,0.571429,0.465015,0.105175,0.027371,0.006908,0.001489,0.035768,0.050156,0.003547,0.000215,0.024048,0.005522,2,0.30303,0,0.280303,0.611209,0.251369,0.146194,0.019371,0.009623,0.00312,0.006628,0.076205,0.005871,0.0001,0.004382,0.000889,6,0.466926,0,0.593628,'Not Spots'
0,0.300079,0.230244,0.103396,0.029516,0.304124,0.049816,0.011417,0.005139,0.063282,0.044206,1,0.142857,0,0.142857,0.444945,0.144866,0.018671,0.011227,0.00047,0.030368,0.034462,0.001454,0.000127,0.015076,0.003202,2,0.424242,0,0.439394,0.553532,0.253453,0.108587,0.017135,0.007387,0.002062,0.007686,0.059796,0.0038,0.000061,0.003544,0.000641,6,0.470817,0,0.586059,'Not Spots'
0,0.342064,0.093618,0.089351,0.054322,0.058589,0.110589,0.006839,0.003714,0.044048,0.030021,2,0.428571,0,0.619048,0.427282,0.085217,0.019024,0.006366,0.001216,0.026607,0.024269,0.000906,0.000114,0.011471,0.002315,2,0.30303,0,0.280303,0.52348,0.181416,0.096198,0.015853,0.006248,0.001257,0.008348,0.052697,0.003028,0.000045,0.003183,0.000538,6,0.470817,0,0.586059,'Not Spots'
0,0.313825,0.200648,0.015251,0.003648,0.212251,0.045942,0.007269,0.005178,0.025011,0.016424,1,0.285714,0,0.238095,0.425135,0.11131,0.013694,0.004978,0.002369,0.016304,0.02039,0.000469,0.000103,0.006666,0.001349,2,0.272727,0,0.267045,0.485488,0.171664,0.060354,0.012718,0.005067,0.000753,0.006898,0.040084,0.001822,0.00003,0.002416,0.000386,6,0.466926,0,0.593628,'Not Spots'
1,0.793559,0.240493,0.109686,0.043123,0.087684,0.423125,0.150148,0.004228,0.144062,0.008451,1,0.571429,1,0.285714,0.943137,0.149578,0.08358,0.007071,0.000484,0.076993,0.308612,0.086205,0.000131,0.055461,0.0007,3,0.787879,1,0.484848,1.035869,0.24231,0.092732,0.010598,0.001784,0.000919,-0.009734,0.12147,0.0132,0.000031,0.008597,0.000343,6,0.957198,1,1.16613,'Not Spots'
0,0.743524,0.216133,0.059118,0.01749,0.139524,0.335011,0.141903,0.004542,0.146211,0.007879,1,0.714286,1,0.238095,0.911144,0.16762,0.086563,0.006735,0.00672,0.086548,0.305482,0.085068,0.000163,0.055476,0.000627,2,0.848485,1,0.507576,1.027706,0.284182,0.116562,0.010471,0.002519,0.00068,-0.008631,0.120632,0.013021,0.00003,0.008507,0.000336,6,0.863813,1,1.047787,'Not Spots'
1,1.010634,0.167749,0.13301,0.008153,-0.026586,0.45425,0.180753,0.005833,0.152902,0.010194,3,1.142857,1,0.809524,1.116174,0.10554,0.054798,0.011433,0.005169,0.038196,0.335276,0.094272,0.000135,0.05705,0.000975,3,0.939394,1,0.621212,1.079728,0.069094,-0.036446,0.017566,0.001697,0.000802,-0.018461,0.114201,0.011746,0.000059,0.008292,0.000452,6,1.14786,1,1.47024,'Not Spots'
1,0.963178,0.23755,0.145502,0.021241,0.070807,0.41195,0.167673,0.005213,0.154354,0.009351,2,1,1,0.333333,1.080044,0.116866,0.055959,0.009292,0.001453,0.048121,0.329984,0.092381,0.000113,0.056909,0.000887,6,1.060606,1,1.433712,1.069777,0.106598,-0.010267,0.017393,0.001713,0.001389,-0.01707,0.113286,0.011559,0.000057,0.008188,0.000444,6,1.070039,1,1.252888,'Not Spots'
1,0.894122,0.226514,0.109625,0.027134,0.144023,0.300142,0.157239,0.006032,0.15667,0.008694,2,0.857143,1,0.47619,1.044414,0.150292,0.059071,0.008289,0.007107,0.060253,0.326214,0.090994,0.000127,0.056894,0.00079,3,0.787879,1,0.672348,1.06151,0.167389,0.017096,0.01721,0.00243,0.00114,-0.01592,0.112465,0.011392,0.000054,0.008096,0.000433,6,1.003891,1,1.253891,'Not Spots'
2,0.852742,0.280284,0.197233,0.047635,0.035416,0.373641,0.177441,0.009634,0.159752,0.008323,2,0.714286,0,0.904762,1.016812,0.16407,0.064907,0.01369,0.004646,0.073951,0.32675,0.091085,0.000227,0.057026,0.000706,3,0.848485,1,0.695076,1.055727,0.202985,0.038915,0.017046,0.002769,0.000966,-0.015243,0.111869,0.011265,0.000052,0.008022,0.000424,6,1,1,1.3125,'Not Spots'
1,1.284106,0.215067,0.156851,0.010982,0.069198,0.541624,0.254175,0.010629,0.162744,0.0123,2,1,1,0.333333,1.28856,0.004454,0.021164,0.017241,0.016517,-0.021889,0.352953,0.097452,0.000334,0.058236,0.001332,3,1.393939,1,0.746212,1.116064,-0.168042,-0.172496,0.024418,0.002143,0.000029,-0.02659,0.103882,0.009911,0.000106,0.007936,0.000583,6,1.299611,1,1.609101,'Not Spots'
1,1.201519,0.145208,0.1398,0.075221,0.080629,0.491284,0.226902,0.007825,0.163181,0.011407,3,1.285714,1,0.904762,1.256896,0.055377,0.017757,0.015171,0.011219,-0.008634,0.348279,0.095737,0.00025,0.057888,0.001247,3,1.121212,1,0.609848,1.105642,-0.095877,-0.151254,0.024225,0.001896,0.000839,-0.025281,0.102928,0.00973,0.000104,0.007822,0.000574,6,1.319066,1,1.679049,'Not Spots'
0,1.068176,0.260638,0.170972,0.019696,0.411913,0.403698,0.19709,0.005389,0.164601,0.010482,1,0.428571,0,0.285714,1.215712,0.147536,0.020071,0.009462,0.000856,0.011465,0.342138,0.093707,0.000167,0.057698,0.001134,3,1.181818,1,0.778409,1.09581,0.027633,-0.119903,0.024012,0.001704,0.001629,-0.023936,0.102007,0.009558,0.000099,0.007718,0.000561,6,1.268482,1,1.626854,'Not Spots'
0,0.989495,0.195868,0.14297,0.01297,0.351808,0.272783,0.177373,0.006971,0.167008,0.009732,3,1,1,1.333333,1.176776,0.187281,0.022595,0.011346,0.003998,0.029943,0.337734,0.092282,0.000147,0.05768,0.00101,3,0.969697,1,0.655303,1.087647,0.098152,-0.089129,0.023804,0.002352,0.001377,-0.022828,0.101217,0.009413,0.000094,0.007629,0.000546,6,1.171206,1,1.533074,'Not Spots'
0,0.961599,0.276868,0.085243,0.026103,0.217728,0.297815,0.189629,0.009571,0.17028,0.009283,2,1,1,1,1.149141,0.187542,0.029039,0.014681,0.000126,0.043593,0.338177,0.092467,0.000215,0.057837,0.000904,3,0.878788,1,0.859848,1.081869,0.12027,-0.067273,0.023625,0.002624,0.001164,-0.022165,0.100672,0.009306,0.000089,0.007557,0.000533,6,1.163424,1,1.559126,'Not Spots'
2,0.934529,0.284739,0.157146,0.018517,0.146109,0.468495,0.229116,0.010167,0.174155,0.009168,2,0.571429,0,0.619048,1.136688,0.202159,0.036394,0.013805,0.002417,0.052616,0.343725,0.094574,0.000241,0.058147,0.000845,3,0.909091,1,0.772727,1.078749,0.14422,-0.057939,0.023486,0.002464,0.001012,-0.022034,0.100378,0.009246,0.000086,0.007507,0.000523,6,1.22179,1,1.681086,'Not Spots'
1,1.601664,0.248906,0.2231,0.106448,-0.132253,0.69437,0.303359,0.016859,0.172717,0.013679,3,1.714286,2,0.571429,1.417508,-0.184156,0.040308,0.027985,0.015303,-0.083596,0.345705,0.091339,0.000648,0.058512,0.00165,4,1.515152,1,1.070076,1.132169,-0.469496,-0.285339,0.030459,0.002003,0.000122,-0.032341,0.090192,0.007758,0.000181,0.007459,0.000715,6,1.435798,1,1.785901,'Not Spots'
2,1.429036,0.210671,0.110559,0.008807,0.091305,0.553715,0.270155,0.01008,0.173015,0.012751,2,1.428571,1,0.285714,1.386189,-0.042846,0.036352,0.022918,0.006321,-0.065591,0.342405,0.090055,0.000519,0.058107,0.00155,5,1.484848,1,1.320076,1.121918,-0.307118,-0.264271,0.030231,0.001846,0.00097,-0.031106,0.089209,0.007595,0.000176,0.007346,0.0007,6,1.412451,1,1.743282,'Not Spots'
1,1.294545,0.130165,0.100169,0.071038,0.159296,0.473406,0.238572,0.007525,0.174431,0.011735,3,1.428571,1,0.952381,1.344738,0.050192,0.030416,0.014381,0.006721,-0.038076,0.338501,0.088718,0.000339,0.057908,0.001413,3,1.30303,1,0.842803,1.112363,-0.182183,-0.232375,0.029999,0.001768,0.001642,-0.029873,0.088284,0.007446,0.000168,0.007245,0.000682,6,1.416342,1,1.728326,'Not Spots'
3,1.191577,0.230023,0.122027,0.011431,0.096564,0.429124,0.222795,0.008466,0.176911,0.010877,3,1.142857,1,1.142857,1.30703,0.115453,0.024833,0.015523,0.005542,-0.014851,0.335721,0.087849,0.000229,0.057914,0.001264,4,1.060606,1,0.996212,1.104515,-0.087063,-0.202515,0.02979,0.002317,0.001421,-0.028894,0.087514,0.007324,0.000159,0.007161,0.000662,6,1.392996,1,1.708232,'Not Spots'
1,1.084784,0.315497,0.151363,0.038229,0.428631,0.412785,0.228037,0.010482,0.180273,0.010332,3,0.857143,1,1.142857,1.282588,0.197804,0.020822,0.017356,0.00185,-0.001617,0.336295,0.088187,0.000204,0.058107,0.001137,3,1.060606,1,0.808712,1.098962,0.014178,-0.183627,0.029617,0.002483,0.0012,-0.028334,0.087005,0.007238,0.00015,0.007094,0.000644,6,1.385214,1,1.745562,'Not Spots'
0,1.067335,0.296458,0.17826,0.002882,0.471836,0.500355,0.247136,0.012782,0.184242,0.010149,2,1.142857,1,0.809524,1.273674,0.20634,0.019136,0.015586,0.006899,0.003349,0.340883,0.090082,0.000199,0.058443,0.00106,4,1.090909,1,1.022727,1.095886,0.028551,-0.177788,0.029482,0.002246,0.001011,-0.028246,0.08676,0.007194,0.000145,0.007048,0.000631,6,1.342412,1,1.726046,'Not Spots'
2,1.80316,0.206114,0.167927,0.11618,-0.077993,0.722498,0.296316,0.022467,0.181542,0.015043,4,1.571429,1,1.619048,1.512838,-0.290322,0.092456,0.026432,0.012074,-0.130962,0.313184,0.078172,0.001175,0.058209,0.001951,6,1.969697,2,1.717803,1.137684,-0.665476,-0.375154,0.035508,0.001636,0.000354,-0.03679,0.075013,0.005718,0.000304,0.007024,0.000836,6,1.474708,1,1.726897,'Not Spots'
