@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spot,NotSpot}

@data
1,0.605321,0.184709,0.151605,0.00783,-0.069996,-0.031593,0.402296,4.367633,-9.750893,-0.025274,0.203984,0.070667,0.019835,0.104773,0.061558,0,2,0.428571,0,0.619048,0.730162,0.124841,0.09351,0.057371,0.005145,-0.003889,0.000387,0.00023,-0.000171,-0.000118,0.041284,0.220092,0.051075,0.002503,0.043882,0.010644,0,2,0.606061,0,0.621212,0.992723,0.387403,0.262562,0.027232,0.004888,0.002507,0.000599,0.000002,0,0,-0,0.024851,0.143839,0.020327,0.000047,0.01718,0.001279,0,6,0.697872,0,0.998072,NotSpot
2,2.834043,0.563665,0.22201,0.062735,-0.125698,-0.00607,0.767754,2.12045,0.409204,-0.27892,0.475801,0.473053,0.032025,0.451032,0.065554,2,4,2.857143,2,1.142857,2.791636,-0.042407,0.128052,0.027055,0.025871,0.002978,0.000351,-0.000059,-0.000008,-0.000375,-0.129236,0.459282,0.171409,0.002395,0.093844,0.023449,0,7,2.878788,3,2.172348,2.551656,-0.282387,-0.23998,0.027464,0.016332,0.00831,0.000163,0.000008,-0,-0,0,-0.035485,0.161588,0.024949,0.000566,0.020715,0.003429,0,9,2.765957,3,4.171486,NotSpot
4,2.840633,0.527183,0.236717,0.00471,0.056138,0.108501,-1.150675,1.973093,9.619597,-0.295176,0.513476,0.459687,0.04253,0.427324,0.078873,1,5,2.714286,2,1.904762,2.743897,-0.096736,0.133576,0.045977,0.01142,0.004837,-0.000263,0.000146,-0.000212,-0.000292,-0.168134,0.447313,0.164108,0.005346,0.089719,0.029056,0,7,2.909091,2,2.460227,2.417406,-0.423226,-0.326491,0.026863,0.016613,0.007304,0.000237,0.000006,-0.000001,-0,0,-0.036172,0.175315,0.029389,0.000535,0.023287,0.003115,0,9,2.719149,3,4.143008,NotSpot
3,3.064831,0.607555,0.187004,0.063131,0.095555,-0.085062,-0.144894,-1.358406,19.650364,-0.731428,0.618044,0.481155,0.057986,0.394836,0.093288,2,5,3.142857,3,1.47619,2.664304,-0.400527,0.148477,0.071372,0.015124,0.006513,-0.001058,-0.000128,0.000052,0.000182,-0.234974,0.434594,0.156892,0.010846,0.085634,0.033221,0,8,3.181818,3,3.028409,2.254254,-0.810577,-0.410049,0.024594,0.015742,0.006497,0.000314,0.000004,-0.000001,0,0,-0.033839,0.188906,0.033952,0.000478,0.025463,0.002746,0,9,2.621277,3,3.920058,NotSpot
4,3.239165,0.758671,0.572811,0.119764,0.02808,-0.131719,0.581257,1.501531,-21.081966,-1.451246,0.547938,0.481281,0.117353,0.354213,0.106076,2,8,4.285714,4,4.238095,2.506453,-0.732712,0.170239,0.077533,0.035487,0.007049,-0.001472,-0.00052,0.000425,0.000433,-0.283259,0.435554,0.156578,0.016432,0.08222,0.034406,0,8,3.090909,3,2.585227,2.066512,-1.172653,-0.439941,0.021595,0.012758,0.006136,0.000395,0.000002,-0.000001,0,0,-0.028217,0.199632,0.03764,0.000406,0.026866,0.002356,0,9,2.365957,2,3.891144,NotSpot
3,2.929625,0.788781,0.295616,0.125123,0.061397,0.157407,0.313835,-2.697365,-19.766502,-1.20952,0.684209,0.485396,0.185716,0.307238,0.113698,2,4,3.142857,3,0.47619,2.235311,-0.694314,0.172388,0.05151,0.04093,0.00553,-0.00104,-0.000551,0.000412,0.000189,-0.264828,0.455505,0.164355,0.017123,0.079113,0.032132,0,8,3.212121,3,2.547348,1.860851,-1.068774,-0.374459,0.018816,0.007573,0.006822,0.000486,0,-0.000001,0,0,-0.019567,0.204851,0.0394,0.000323,0.027204,0.001983,0,9,2.123404,2,3.621459,NotSpot
4,2.264606,0.680654,0.259325,0.015285,0.013977,-0.094867,-0.028343,-1.534509,27.818508,-0.955263,0.831357,0.508582,0.156024,0.256825,0.113273,1,6,3,3,2.666667,1.865739,-0.398867,0.148737,0.034033,0.003724,0.002319,-0.000023,-0.000098,-0.000007,-0.000326,-0.179046,0.463492,0.165273,0.013305,0.074822,0.027444,0,6,2.181818,2,1.965909,1.646298,-0.618309,-0.219442,0.015956,0.00995,0.002698,0.000586,-0.000001,-0,0,0,-0.008703,0.20267,0.038493,0.000236,0.026335,0.001671,0,9,1.825532,2,3.264302,NotSpot
3,1.478492,0.440765,0.239393,0.074563,-0.035052,-0.141388,-0.487343,5.441108,4.132815,-0.275935,0.830213,0.414087,0.090191,0.206518,0.103899,0,4,1.571429,1,1.952381,1.461914,-0.016579,0.11689,0.064055,0.021698,-0.000824,0.000782,0.0004,-0.000461,-0.000436,-0.074533,0.425017,0.143868,0.008719,0.068043,0.021885,0,6,1.30303,1,2.217803,1.433939,-0.044553,-0.027974,0.015905,0.012722,0.000066,0.000691,-0.000001,-0,0,-0,0.003116,0.192314,0.034807,0.000156,0.024309,0.001472,0,9,1.493617,1,2.892053,NotSpot
1,0.906667,0.502446,0.188216,0.019231,-0.036479,0.163419,0.180219,-1.474598,-18.912176,0.33346,0.459428,0.230645,0.044123,0.159558,0.087586,0,3,0.714286,0,1.238095,1.0989,0.192233,0.096491,0.087868,0.01108,-0.002109,0.00077,0.000418,-0.000456,0.000025,-0.002456,0.343936,0.103958,0.005255,0.058599,0.016639,0,4,1.030303,1,1.405303,1.234973,0.328306,0.136073,0.022198,0.009227,0.001545,0.000791,-0.000001,0,-0,-0,0.014516,0.174366,0.028948,0.000095,0.021352,0.001463,0,7,1.055319,1,1.821713,NotSpot
0,0.756113,0.175912,0.108346,0.069586,0.018555,0.06549,-0.05458,-2.60509,8.859192,-0.137151,0.198216,0.097255,0.024808,0.118278,0.068335,0,2,1,1,0.666667,0.819629,0.063516,0.093167,0.065205,0.003679,-0.001377,0.000179,0.000034,0.000027,0.000384,0.024283,0.25144,0.062633,0.003099,0.047379,0.012394,0,3,0.69697,0,0.905303,1.05863,0.302517,0.239,0.026865,0.005827,0.003292,0.000869,-0.000001,0,-0,0,0.024329,0.150637,0.022043,0.000078,0.017824,0.00173,0,6,0.791489,0,1.19138,NotSpot
2,0.677028,0.28339,0.188276,0.060472,0.02337,-0.128543,-0.031274,0.936008,5.598027,-0.532138,0.224268,0.050101,0.017852,0.084057,0.050302,0,2,1.142857,2,1.142857,0.6284,-0.048627,0.07257,0.04889,0.002447,-0.000098,-0.000185,-0.000239,0.000359,0.000214,0.026127,0.173888,0.032511,0.00188,0.0358,0.009491,0,3,0.606061,0,0.746212,0.911698,0.23467,0.283298,0.02916,0.005652,0.002962,0.00091,-0.000002,0.000001,-0,0,0.03185,0.123953,0.01535,0.000155,0.01413,0.002319,0,4,0.591489,0,0.76403,NotSpot
2,2.791397,0.641765,0.412188,0.181011,-0.069678,-0.01178,0.073184,5.780713,-2.535914,-0.048566,0.380734,0.447432,0.040753,0.487337,0.059242,1,4,2.142857,2,1.142857,2.87175,0.080352,0.135841,0.036041,0.008759,0.001301,0.000575,0.000113,-0.000052,-0.000284,-0.108559,0.443973,0.163749,0.001367,0.093565,0.021856,0,7,3,3,2.5,2.653449,-0.137949,-0.218301,0.028621,0.01697,0.007531,0.000234,0.000007,-0,-0,0,-0.03806,0.150977,0.021819,0.000613,0.018949,0.003611,0,9,2.902128,3,4.533115,NotSpot
1,2.70687,0.582518,0.556255,0.320556,-0.024164,0.159178,-0.471892,-6.720848,41.043365,0.346819,0.251819,0.439522,0.049836,0.46455,0.072336,1,7,3,2,4,2.842455,0.135585,0.143592,0.026599,0.019005,0.002428,0.000032,0.000378,-0.000382,-0.000419,-0.151186,0.432038,0.156079,0.003772,0.089077,0.028347,0,8,2.636364,2,3.176136,2.519474,-0.187396,-0.322981,0.0284,0.0177,0.006447,0.000345,0.000005,-0,-0,0,-0.039653,0.166414,0.026607,0.000578,0.021865,0.003325,0,9,2.782979,3,4.298854,NotSpot
2,2.947084,0.660734,0.449109,0.124034,-0.014328,0.13534,1.298152,-4.640432,-70.59581,-0.087591,0.515411,0.466298,0.046192,0.431753,0.087629,1,6,2.571429,2,2.952381,2.780811,-0.166273,0.156685,0.064148,0.00093,0.003922,-0.000722,0.000097,-0.00001,-0.000128,-0.221764,0.417922,0.148015,0.009394,0.084604,0.033753,0,9,3.30303,3,4.592803,2.354651,-0.592433,-0.42616,0.026141,0.017424,0.005555,0.000458,0.000002,-0.000001,0,0,-0.03801,0.182377,0.031795,0.000517,0.024405,0.002987,0,9,2.791489,3,4.088816,NotSpot
6,3.226876,0.778946,0.668026,0.230492,0.05956,-0.309277,-0.601617,9.646948,32.780796,-1.21648,0.413175,0.475929,0.094844,0.389352,0.102331,1,6,3.285714,3,2.571429,2.638875,-0.588001,0.174342,0.085946,0.01794,0.005058,-0.001179,-0.000377,0.000509,0.000393,-0.278228,0.417726,0.147141,0.016265,0.081152,0.03609,0,9,3.151515,3,4.007576,2.163177,-1.063699,-0.475698,0.022705,0.015066,0.005058,0.000574,-0.000001,-0.000001,0,0,-0.032713,0.1958,0.036311,0.000441,0.026161,0.002625,0,9,2.557447,2,3.922968,NotSpot
3,2.955035,0.651527,0.336245,0.141894,0.138766,-0.156019,-1.082502,1.613805,47.209263,-0.845878,0.655539,0.478098,0.149026,0.339113,0.11253,1,6,3,3,2.333333,2.379713,-0.575322,0.179101,0.067946,0.027415,0.004879,-0.000853,-0.000482,0.000341,0.000431,-0.274462,0.441056,0.157122,0.018414,0.0787,0.034368,0,9,3.121212,3,3.797348,1.951831,-1.003204,-0.427882,0.019723,0.009612,0.005408,0.000692,-0.000003,-0.000001,0,0,-0.023926,0.203666,0.038955,0.000356,0.026809,0.002273,0,9,2.272341,2,4.028078,NotSpot
1,2.330894,0.405351,0.129682,0.034422,0.01646,0.278628,0.990861,-6.511124,-71.120789,-0.310091,0.748206,0.482094,0.135955,0.284198,0.114813,1,4,2.428571,3,1.285714,2.014092,-0.316802,0.1602,0.03084,0.014041,0.003426,0.000001,-0.000104,-0.0003,-0.000176,-0.205081,0.458891,0.163907,0.015156,0.075506,0.029674,0,6,2.606061,3,2.683712,1.730096,-0.600798,-0.283996,0.016951,0.007941,0.003429,0.000813,-0.000004,-0.000001,0,0,-0.012439,0.203727,0.038801,0.000268,0.026186,0.001975,0,9,1.931915,2,3.619276,NotSpot
1,1.677757,0.26932,0.211967,0.06522,-0.047997,0.084354,0.161528,-0.452423,29.70369,-0.122573,0.723728,0.402916,0.091182,0.228689,0.10768,0,3,1.714286,1,1.571429,1.601723,-0.076034,0.129948,0.047522,0.027508,0.001877,0.000593,0.000279,-0.000574,-0.000496,-0.109935,0.433306,0.149047,0.010366,0.069743,0.023896,0,4,1.666667,2,1.354167,1.509716,-0.168041,-0.092007,0.014106,0.01386,0.000178,0.000931,-0.000005,-0,0,0,0.000424,0.194923,0.035588,0.000187,0.024326,0.001801,0,9,1.587234,1,3.08958,NotSpot
0,1.135411,0.358089,0.170823,0.057416,0.041337,-0.023632,-0.134711,3.740181,1.996903,0.244681,0.510586,0.248894,0.053154,0.176552,0.092693,0,2,0.571429,0,0.619048,1.218317,0.082906,0.099217,0.087303,0.024509,0.00137,0.000421,0.000211,-0.000225,0,-0.036422,0.361564,0.112563,0.006377,0.06093,0.018448,0,3,1.242424,1,1.251894,1.302827,0.167416,0.084509,0.02142,0.010524,0.002243,0.001037,-0.000005,-0,-0,0,0.013139,0.177705,0.029871,0.000127,0.021461,0.001863,0,7,1.2,1,2.254701,NotSpot
0,0.888411,0.210359,0.164614,0.02743,0.121335,-0.020141,-0.492098,-1.681709,-3.731727,0.018315,0.255567,0.118745,0.0315,0.130762,0.073731,0,3,0.714286,0,1.238095,0.913191,0.02478,0.092081,0.073386,0.021246,0.001803,-0.000204,-0.000165,0.000254,0.000503,-0.002552,0.271048,0.070615,0.003744,0.049889,0.014146,0,4,1,1,1.0625,1.119635,0.231225,0.206444,0.027296,0.007258,0.004319,0.001114,-0.000005,0,-0,0,0.024356,0.153965,0.022851,0.000132,0.017965,0.002281,0,7,0.859574,0,1.463102,NotSpot
0,0.758142,0.240992,0.148377,0.107879,0.06474,-0.014667,-0.117239,-0.948443,3.79358,-0.200494,0.267563,0.062386,0.022566,0.092978,0.055317,0,2,0.571429,0,0.619048,0.698849,-0.059293,0.075253,0.054644,0.016349,0.002106,-0.000543,-0.000369,0.000345,0.000251,0.00426,0.190301,0.037863,0.00225,0.038126,0.011454,0,4,0.878788,0,1.234848,0.967849,0.209707,0.269,0.030769,0.006816,0.004399,0.001146,-0.000005,0,-0,0,0.033187,0.126888,0.015946,0.000268,0.014263,0.003106,0,4,0.587234,0,0.739153,NotSpot
3,3.064645,0.753876,0.414854,0.22806,0.043194,0.080903,-0.506531,-6.299017,-9.457483,-0.567082,0.427247,0.4702,0.04703,0.525939,0.056296,2,7,3.428571,3,2.952381,2.98615,-0.078495,0.14872,0.033768,0.009504,-0.000412,0.000403,0.000127,0.000001,0.000054,-0.124456,0.434026,0.15887,0.001431,0.093008,0.021278,0,8,3.181818,3,3.778409,2.735212,-0.329433,-0.250938,0.029805,0.01821,0.00662,0.000307,0.000005,0,-0,-0,-0.041394,0.141478,0.019191,0.000665,0.017339,0.003846,0,9,2.965957,3,4.853537,NotSpot
3,3.019505,0.750798,0.300705,0.204636,-0.072186,-0.010013,0.867432,4.164245,-19.670345,-0.245457,0.56235,0.47087,0.059889,0.502504,0.068893,1,8,2.857143,2,5.809524,2.957095,-0.06241,0.157034,0.028455,0.020486,0.000348,0.000006,0.000286,-0.000097,-0.000245,-0.165003,0.420136,0.150246,0.003612,0.088231,0.028315,0,8,2.969697,2,3.905303,2.600372,-0.419133,-0.356723,0.029727,0.019098,0.005521,0.000445,0.000003,0,-0,-0,-0.043304,0.15863,0.024271,0.000624,0.020494,0.003608,0,9,2.910638,3,4.40651,NotSpot
2,3.172534,0.762226,0.424778,0.117165,-0.012306,0.027696,-0.343113,4.240641,31.777475,-0.454613,0.50998,0.480144,0.049618,0.467926,0.084321,1,6,2.714286,2,2.571429,2.892717,-0.279816,0.168643,0.064207,0.004566,0.001377,-0.000285,0.000219,0.000037,-0.000235,-0.228284,0.4047,0.141546,0.009132,0.083478,0.034473,0,9,3.393939,3,4.933712,2.4333,-0.739233,-0.459417,0.027369,0.019048,0.004631,0.000587,-0,-0,0,-0,-0.041786,0.17665,0.029923,0.00056,0.023272,0.003313,0,9,2.876596,3,4.271031,NotSpot
1,3.354901,0.746074,0.581589,0.040483,0.069334,0.088563,0.152787,-12.830537,-16.787329,-1.28718,0.307577,0.478593,0.074005,0.422606,0.099796,1,9,4.571429,5,7.619048,2.748804,-0.606097,0.181874,0.086474,0.011594,0.002438,-0.000377,-0.000005,0.000155,0.000097,-0.279942,0.4039,0.140207,0.016282,0.080027,0.037471,0,9,3.393939,3,3.621212,2.238304,-1.116597,-0.5105,0.023667,0.016814,0.004123,0.000728,-0.000003,-0,0,0,-0.036358,0.192138,0.035007,0.000485,0.025249,0.00298,0,9,2.702128,3,4.210038,NotSpot
3,3.076528,0.629292,0.314172,0.003739,0.045752,-0.125516,0.063127,4.754536,-26.793367,-0.939726,0.625086,0.469718,0.123904,0.368446,0.11128,1,6,3,3,2.333333,2.491758,-0.58477,0.185815,0.072461,0.024018,0.003171,-0.00025,-0.000133,-0.000083,0.000261,-0.282294,0.427006,0.150417,0.019224,0.078106,0.035982,0,9,3.181818,3,4.278409,2.022422,-1.054106,-0.469336,0.020802,0.010693,0.004351,0.000868,-0.000006,-0.000001,0,0,-0.027144,0.201802,0.038209,0.000401,0.026086,0.002638,0,9,2.4,2,4.08718,NotSpot
2,2.475728,0.386364,0.139434,0.034787,-0.007898,0.184112,-0.969273,6.683651,62.266754,-0.212143,0.741289,0.449682,0.137017,0.30887,0.115159,1,3,1.714286,2,0.571429,2.129344,-0.346385,0.170275,0.033276,0.023577,0.00353,-0.00007,-0.000086,-0.000398,0.000133,-0.227128,0.448544,0.159811,0.016515,0.075731,0.031218,0,7,2.727273,3,2.829545,1.795648,-0.68008,-0.333695,0.018284,0.006596,0.003245,0.001004,-0.000007,-0.000001,0,0,-0.014933,0.203178,0.038483,0.000314,0.02561,0.002342,0,9,1.982979,2,3.427059,NotSpot
1,1.895995,0.353847,0.1352,0.033942,-0.034881,0.13803,0.944557,-6.295374,-47.919903,-0.184704,0.649064,0.378214,0.11337,0.248382,0.109618,1,3,2,2,0.666667,1.713348,-0.182647,0.141247,0.034905,0.034235,0.003748,-0.000061,0,-0.000274,-0.000072,-0.141917,0.43242,0.149643,0.011653,0.070698,0.025352,0,7,2.060606,2,1.933712,1.570263,-0.325732,-0.143085,0.015422,0.013324,0.001001,0.00113,-0.000008,-0,0,0,-0.001097,0.195069,0.035489,0.000232,0.023859,0.002182,0,9,1.659575,1,3.259684,NotSpot
2,1.392346,0.314692,0.163374,0.111254,0.019192,-0.167599,0.030243,0.413867,6.103261,-0.262572,0.526672,0.256915,0.07417,0.191481,0.095934,0,2,1.428571,2,0.619048,1.315,-0.077346,0.108337,0.078211,0.035518,0.003924,-0.000247,0.000006,0.000141,-0.000155,-0.065644,0.370398,0.116984,0.007246,0.062349,0.019941,0,3,1.424242,1,1.064394,1.359144,-0.033202,0.044144,0.021812,0.012284,0.00321,0.001237,-0.000008,-0,-0,0,0.012738,0.177904,0.029789,0.000173,0.021073,0.002319,0,7,1.221277,1,2.130315,NotSpot
1,1.02589,0.276363,0.262823,0.211856,0.034717,-0.066727,-0.28097,2.568612,15.547446,-0.198316,0.350844,0.138058,0.042013,0.141636,0.077827,0,2,1,1,0.666667,0.98803,-0.037859,0.091347,0.078973,0.033676,0.003849,-0.000436,-0.000097,0.000322,-0.000067,-0.021302,0.283459,0.075826,0.004234,0.051489,0.015889,0,4,0.969697,1,1.092803,1.173261,0.147371,0.185231,0.028872,0.009143,0.005364,0.001308,-0.000008,0,-0,0,0.025093,0.153753,0.022677,0.000216,0.017639,0.002907,0,7,0.919149,0,1.613093,NotSpot
1,0.841796,0.226796,0.16726,0.106598,0.038682,0.018189,0.193223,-0.935743,-15.976847,-0.287459,0.325341,0.07163,0.023628,0.100764,0.05997,0,4,1,1,2,0.753712,-0.088084,0.079749,0.058079,0.028632,0.003347,-0.000449,-0.000229,0.000165,0.000054,-0.006962,0.200124,0.04161,0.002581,0.039692,0.013772,0,4,0.909091,1,1.147727,1.020992,0.179196,0.26728,0.033449,0.007782,0.006284,0.001329,-0.000009,0,-0,0,0.034947,0.126274,0.015711,0.000439,0.013995,0.003997,0,5,0.655319,0,0.893508,NotSpot
1,0.744441,0.335219,0.129688,0.030546,0.040773,0.033574,-0.11782,0.236245,16.308029,-0.434361,0.315591,0.044867,0.022087,0.069613,0.045955,0,3,0.857143,1,1.142857,0.604635,-0.139807,0.06009,0.046636,0.020587,0.002595,-0.000337,-0.000232,-0.00006,0.000089,-0.007134,0.137461,0.020309,0.001816,0.028618,0.013952,0,4,0.757576,0,1.001894,0.907211,0.162769,0.302576,0.035536,0.01019,0.003841,0.001284,-0.000009,0.000001,-0,-0,0.041885,0.10071,0.010219,0.000828,0.010533,0.005602,0,4,0.506383,0,0.592908,NotSpot
3,3.405779,0.783736,0.366857,0.155894,-0.056149,0.094292,0.025268,-4.596366,28.297432,-0.994699,0.39025,0.504599,0.049808,0.566005,0.057624,1,8,4,3,5.333333,3.133516,-0.272263,0.168689,0.022357,0.022055,-0.001923,0.000034,0.00017,0.000212,0.000002,-0.168387,0.430023,0.1573,0.002001,0.092118,0.022212,0,8,3.575758,3,3.939394,2.795477,-0.610302,-0.338039,0.031265,0.020135,0.005613,0.000373,0.000002,0,-0,-0,-0.045787,0.133832,0.017247,0.000725,0.016127,0.004188,0,10,3.038298,3,5.088271,NotSpot
8,3.561416,0.923066,0.553349,0.208734,-0.036103,-0.333949,0.702228,3.83153,-51.035542,-1.685149,0.382676,0.508569,0.057497,0.540006,0.069632,2,8,4.428571,3,4.952381,3.088901,-0.472515,0.175245,0.041241,0.013629,-0.001434,-0.000259,0.000017,0.000421,0.000223,-0.202857,0.412453,0.147108,0.004392,0.087141,0.029477,0,8,3.424242,3,3.626894,2.658185,-0.903231,-0.430716,0.031004,0.020912,0.004579,0.000526,-0,0,0,-0,-0.047336,0.152936,0.022646,0.000678,0.019409,0.004003,0,9,2.961702,3,4.635279,NotSpot
6,3.54117,0.898333,0.566021,0.115336,0.041196,-0.299879,-1.039881,0.734745,47.75391,-1.349018,0.234004,0.50749,0.047373,0.501858,0.084688,1,8,4.142857,5,6.476191,3.004466,-0.536704,0.183767,0.069773,0.000039,-0.00082,-0.000019,0.000088,0.00009,0.000172,-0.253501,0.396031,0.137868,0.009981,0.082327,0.035805,0,9,3.575758,3,4.564394,2.487893,-1.053277,-0.516573,0.028357,0.020706,0.003779,0.000684,-0.000003,0,0,-0,-0.045284,0.172742,0.028651,0.000616,0.022283,0.00374,0,9,2.842553,3,4.440917,NotSpot
5,3.46954,0.814071,0.318555,0.12083,0.000489,0.018541,-0.048588,6.843827,-10.67333,-1.253456,0.248578,0.498369,0.055071,0.452247,0.099981,1,6,3.428571,3,3.619048,2.842082,-0.627458,0.19256,0.085698,0.01457,0.000172,0.00035,0.000233,-0.000365,-0.000194,-0.292828,0.395972,0.136646,0.016956,0.07913,0.03874,0,9,3.636364,3,4.988636,2.289279,-1.180261,-0.552803,0.024726,0.017804,0.003358,0.000842,-0.000005,-0,0,-0,-0.039173,0.189579,0.034045,0.000546,0.024325,0.003417,0,9,2.719149,2,4.339589,NotSpot
3,3.190567,0.718964,0.301017,0.011458,-0.089343,0.325664,0.71877,-3.726214,-15.658189,-1.031439,0.487096,0.472417,0.110378,0.393394,0.111523,1,6,3.285714,3,2.904762,2.574084,-0.616483,0.193776,0.071882,0.027519,0.001738,0.000237,0.000215,-0.000466,-0.000293,-0.293176,0.418461,0.146887,0.019911,0.077758,0.036968,0,9,3.636364,3,4.801136,2.069826,-1.120742,-0.504258,0.022296,0.010463,0.003604,0.000995,-0.000007,-0,0,0,-0.029155,0.200035,0.037438,0.000465,0.025201,0.003067,0,9,2.455319,2,4.189234,NotSpot
1,2.712215,0.634115,0.213513,0.032766,-0.023368,0.09973,0.029838,-10.641388,0.527093,-0.814862,0.640847,0.426968,0.155739,0.329038,0.115757,1,7,3.571429,3,5.952381,2.207106,-0.505109,0.178424,0.037141,0.029601,0.00355,-0.000368,-0.000026,-0.000181,0.00017,-0.245166,0.441011,0.157204,0.017319,0.075906,0.032012,0,7,2.787879,3,3.359848,1.840097,-0.872118,-0.367009,0.020019,0.005892,0.001927,0.001139,-0.000009,-0,0,0,-0.016054,0.201606,0.037745,0.000377,0.02475,0.002751,0,9,2.153192,2,3.92515,NotSpot
2,2.147995,0.590218,0.13158,0.029643,0.078481,-0.08569,-0.643344,9.504254,18.857275,-0.692156,0.656145,0.366411,0.149059,0.263999,0.110867,1,4,1.857143,2,1.142857,1.78522,-0.362775,0.148491,0.040459,0.024583,0.00481,-0.000897,-0.000237,0.000201,0.000415,-0.164367,0.431513,0.149777,0.012314,0.07122,0.026199,0,7,2.212121,2,2.734848,1.612798,-0.535197,-0.172422,0.017335,0.01388,0.002174,0.001268,-0.00001,-0,0,0,-0.001282,0.193137,0.034644,0.000291,0.023027,0.002586,0,9,1.72766,1,3.429787,NotSpot
2,1.555115,0.457393,0.244482,0.145784,-0.000028,-0.105002,-0.023204,-0.146632,-4.630575,-0.556092,0.594015,0.280138,0.097335,0.203083,0.098095,1,3,1.857143,2,0.47619,1.373442,-0.181673,0.112571,0.070553,0.038911,0.004876,-0.000846,-0.000158,0.000336,-0.000085,-0.080929,0.378146,0.120061,0.007612,0.063071,0.021094,0,5,1.515152,1,1.445076,1.401335,-0.15378,0.027893,0.023611,0.01435,0.004215,0.001372,-0.00001,-0,-0,0,0.013476,0.175178,0.028778,0.000236,0.020293,0.002788,0,7,1.32766,1,2.340898,NotSpot
1,1.029997,0.332457,0.323046,0.124872,-0.099285,-0.010149,0.783628,-1.888055,-17.396187,-0.134283,0.451523,0.16788,0.050197,0.150005,0.081114,0,2,1,1,0.333333,1.027851,-0.002146,0.090829,0.079744,0.033135,0.003933,-0.000309,0.000062,0.000163,-0.000522,-0.02205,0.295501,0.079909,0.004413,0.052328,0.017629,0,4,1.090909,1,1.022727,1.217183,0.187185,0.189331,0.031673,0.011317,0.006309,0.001434,-0.000011,-0,-0,0,0.026664,0.150096,0.021563,0.000337,0.016945,0.003553,0,7,0.982979,1,1.572359,NotSpot
0,0.74878,0.287218,0.281776,0.017727,0.001361,0.063724,-0.143819,1.098054,16.713387,0.023168,0.300154,0.081193,0.024835,0.106823,0.064668,0,1,0.428571,0,0.285714,0.776948,0.028168,0.08488,0.056086,0.024646,0.002939,0.000168,0.000096,-0.000038,-0.000165,0.004148,0.210829,0.044766,0.002781,0.040644,0.016418,0,4,0.848485,1,1.007576,1.069103,0.320324,0.292156,0.037089,0.0086,0.008501,0.001438,-0.00001,0,-0,-0,0.037188,0.122199,0.014684,0.000677,0.013428,0.004912,0,5,0.748936,0,1.017894,NotSpot
