@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spot,NotSpot}

@data
9,8.27596,0.755265,0.575904,0.070046,-0.145723,0.028525,-0.429623,3.949996,44.339066,-0.109316,1.440444,0.659428,0.132371,0.273624,0.186741,1.952381,8.337405,0.061445,0.057776,0.02595,0.021736,-0.016358,-0.000491,0.000377,-0.000172,-0.000142,0.053562,0.294924,0.057575,0.002609,0.077187,0.020497,16.630682,8.37817,0.10221,0.040765,0.054681,0.008863,0.002339,-0.000826,0.000022,0,0,0,-0.043478,0.093925,0.011609,0.000611,0.028503,0.001268,10.531493,NotSpot
10,9.210251,0.896804,0.433517,0.16735,0.236012,-0.29029,-0.894929,-18.292789,58.222858,-1.162972,1.256803,0.363552,0.142697,0.277535,0.18275,42.904762,8.849044,-0.361207,0.081099,0.036059,0.007473,0.006234,-0.002133,-0.002014,0.000842,0.002066,-0.109685,0.174104,0.03036,0.001638,0.08731,0.018424,19.780304,8.481074,-0.729177,-0.36797,0.05768,0.007327,0.000595,-0.000092,0.00002,-0,-0,-0,-0.065602,0.099898,0.013239,0.00043,0.030265,0.000989,11.142206,NotSpot
22,9.772932,1.797484,1.444274,0.117614,-0.007108,-0.96864,-2.086302,26.938284,44.309311,-3.359371,0.453719,0.432468,0.206973,0.275832,0.182801,31.619047,8.732896,-1.040036,0.086053,0.044223,0.011328,-0.00063,-0.004301,-0.001421,0.001714,0.0012,-0.118948,0.242857,0.047063,0.001821,0.084007,0.019259,19.693182,8.446212,-1.32672,-0.286684,0.057556,0.003126,0.000755,-0.000237,0.00002,0,0,-0,-0.059926,0.098053,0.012589,0.000572,0.029612,0.001107,11.602596,NotSpot
7,9.001651,0.743981,0.525681,0.418878,-0.377244,0.084554,2.085475,-5.628377,-65.301773,-0.637178,1.187836,0.545539,0.1596,0.274379,0.178795,27.904762,8.567944,-0.433707,0.049531,0.032944,0.015971,-0.009801,-0.00256,0.000709,0.000382,-0.001294,-0.066504,0.290734,0.056746,0.002011,0.080875,0.019413,13.314394,8.411665,-0.589986,-0.156279,0.0578,0.006292,0.001319,-0.000371,0.000016,0,0,-0,-0.052828,0.091018,0.011228,0.000662,0.028795,0.001206,10.4634,NotSpot
11,9.120951,0.552101,0.492426,0.105744,0.394822,0.08463,-0.021112,2.205995,-77.597916,-0.046069,1.235872,0.328912,0.143439,0.277457,0.169332,9.238095,8.984211,-0.13674,0.079416,0.037446,0.01723,0.00296,-0.000912,-0.001002,0.000283,0.002179,-0.134092,0.132779,0.020408,0.002518,0.091287,0.016709,19.945076,8.509715,-0.611236,-0.474496,0.061157,0.009846,0.002483,0.000087,0.000007,-0,0,-0,-0.073486,0.091578,0.012162,0.000393,0.030392,0.000916,11.391537,NotSpot
13,9.866015,1.493888,1.108863,0.115367,0.028554,-0.041246,-0.641552,-12.707553,57.799522,-2.487384,0.650581,0.28022,0.231264,0.275774,0.168742,31.142857,8.905904,-0.960112,0.09589,0.055869,0.023998,0.000104,-0.003765,-0.000434,0.00118,0.000789,-0.175757,0.184081,0.032724,0.00301,0.088007,0.017353,14.755682,8.477391,-1.388624,-0.428513,0.060972,0.006815,0.000703,0.000124,0.000008,-0,0,-0,-0.06849,0.090413,0.011602,0.000567,0.029782,0.001024,11.093781,NotSpot
9,9.473415,0.81866,0.383449,0.259006,-0.257164,0.049202,0.508117,4.763588,13.961948,-0.694217,0.898414,0.370157,0.156182,0.274277,0.164962,6.285714,8.776395,-0.697021,0.087965,0.06126,0.009256,-0.002853,-0.003235,0.000583,0.000857,-0.001151,-0.158481,0.233734,0.042424,0.003452,0.084892,0.017365,14.715909,8.443431,-1.029984,-0.332964,0.061052,0.004655,0.003978,0.000121,0.000006,0,0,-0,-0.061729,0.084403,0.010396,0.000693,0.028987,0.001111,11.387464,NotSpot
8,9.28872,0.809125,0.603342,0.289947,-0.021338,0.238052,-0.238354,-5.726495,3.096971,-0.084163,0.823097,0.225042,0.109842,0.275991,0.152276,17.571428,9.078671,-0.21005,0.091139,0.036594,0.025435,-0.000845,0.000261,0.001011,-0.00013,-0.000304,-0.153168,0.077976,0.010808,0.004048,0.095112,0.014334,12.267045,8.532253,-0.756467,-0.546417,0.064647,0.011359,0.003609,0.000251,-0.000007,-0,0,-0,-0.079615,0.08026,0.010748,0.000349,0.030358,0.000826,11.003435,NotSpot
19,9.901442,0.98188,0.83021,0.413354,-0.102827,-0.030684,1.894864,11.975988,-88.29377,-2.225444,0.683618,0.202053,0.160813,0.274513,0.151228,19.619047,9.020414,-0.881027,0.102193,0.052705,0.038479,-0.001875,-0.001905,0.001031,0.00037,-0.000719,-0.193376,0.113179,0.017548,0.004905,0.091926,0.014774,16.780304,8.502867,-1.398575,-0.517548,0.064295,0.009214,0.001772,0.000454,-0.000006,-0,0,-0,-0.075281,0.079752,0.010282,0.000545,0.029803,0.000918,11.913515,NotSpot
10,9.268085,0.723766,0.416303,0.048712,-0.409914,-0.041802,-0.487713,13.4645,112.196739,0.258751,0.378764,0.112539,0.078451,0.273874,0.135093,4.238095,9.116439,-0.151646,0.091284,0.037653,0.023489,-0.00288,0.001193,0.002474,-0.000525,-0.00251,-0.152427,0.044545,0.00749,0.003961,0.098455,0.011707,9.905303,8.546115,-0.72197,-0.570324,0.067558,0.011794,0.003977,0.000372,-0.000021,-0,0,-0,-0.08333,0.067352,0.009258,0.000312,0.030153,0.000726,10.879803,NotSpot
10,9.549928,0.785601,0.295349,0.109133,-0.067668,-0.039266,-0.643218,-9.978337,8.634458,-0.971817,0.644144,0.130994,0.092119,0.272599,0.133715,18.904762,9.063396,-0.486531,0.095854,0.042868,0.032199,-0.003883,0.000579,0.0018,-0.000581,-0.001539,-0.170921,0.075011,0.008614,0.006875,0.095416,0.011953,12.445076,8.519989,-1.029939,-0.543407,0.067012,0.010284,0.002234,0.000706,-0.000019,-0,0,-0,-0.07953,0.067458,0.008882,0.000512,0.029657,0.000799,12.015382,NotSpot
8,9.110856,0.454318,0.422844,0.224791,-0.198891,0.265167,2.175445,-0.633799,-113.362144,0.652371,0.215842,0.061123,0.054691,0.271924,0.120626,11.333333,9.103386,-0.00747,0.086427,0.033617,0.014196,-0.002684,0.001623,0.002243,-0.000822,-0.001791,-0.13424,0.071104,0.011169,0.00232,0.101069,0.009201,8.814394,8.551166,-0.55969,-0.55222,0.06956,0.011447,0.003485,0.000431,-0.00003,-0,0,-0,-0.084492,0.054366,0.007892,0.000299,0.029781,0.000628,10.480636,NotSpot
2,9.077584,0.471666,0.252754,0.059547,0.144098,0.418792,-0.59775,-20.043001,22.763008,0.664873,0.307024,0.057438,0.041239,0.270852,0.11047,17.809525,9.058774,-0.01881,0.083666,0.039978,0.004569,-0.000967,0.000985,0.000811,-0.000409,0.000401,-0.119074,0.105708,0.016597,0.002083,0.102831,0.007076,8.280303,8.547782,-0.529802,-0.510992,0.070538,0.010709,0.002107,0.000417,-0.000034,-0,0,0,-0.083354,0.042546,0.006754,0.000313,0.029265,0.000553,10.244012,NotSpot
10,8.639526,0.325745,0.291099,0.022509,0.172977,-0.090298,-1.648753,7.284058,63.803818,-0.012137,0.612305,0.230209,0.084323,0.323311,0.120641,5,8.662384,0.022858,0.087975,0.052611,0.048335,-0.005454,-0.001611,-0.000725,0.000823,0.000864,0.01297,0.197539,0.030105,0.003999,0.074549,0.008966,10.079545,8.624803,-0.014724,-0.037581,0.047847,0.006148,0.004112,0.000552,-0.000009,0,-0,0,-0.045811,0.058162,0.006002,0.000438,0.02303,0.000753,9.082897,NotSpot
7,8.821309,0.446162,0.161596,0.018823,-0.162058,0.008295,2.081245,-3.680454,-64.635582,-0.303389,0.539595,0.248385,0.079581,0.325479,0.113545,7.285714,8.760092,-0.061217,0.082626,0.048206,0.019768,0.002775,-0.001921,-0.000038,0.001153,-0.00117,-0.014652,0.188688,0.025158,0.00436,0.074574,0.007911,8.204545,8.659869,-0.16144,-0.100223,0.048109,0.005472,0.005372,0.000696,-0.000012,-0,-0,0,-0.048209,0.053117,0.005505,0.000431,0.022993,0.000739,9.281524,NotSpot
11,8.8529,0.475529,0.470239,0.301851,-0.24648,-0.249652,1.674595,2.065251,-53.483494,0.296561,0.68737,0.275832,0.076878,0.325223,0.107242,5.571429,8.83989,-0.01301,0.071432,0.031082,0.016217,0.008213,-0.001539,0.000567,0.000681,-0.001726,-0.056566,0.178205,0.021882,0.003658,0.074811,0.006841,9.155303,8.69017,-0.162729,-0.149719,0.048455,0.005483,0.00486,0.000775,-0.000014,-0,0,0,-0.049078,0.048638,0.005131,0.000404,0.023147,0.000727,9.83156,NotSpot
7,9.066,0.387868,0.354284,0.152014,0.034611,0.111121,-0.969112,-4.040323,91.577385,0.185597,0.967802,0.295049,0.073041,0.322167,0.102293,6.809524,8.883518,-0.182482,0.059115,0.045179,0.010251,0.008138,-0.001014,0.000446,0.000018,0.000053,-0.094043,0.162323,0.02029,0.002371,0.075344,0.005913,15.022727,8.714941,-0.351059,-0.168577,0.048986,0.004719,0.004215,0.000764,-0.000013,-0,0,0,-0.048483,0.045578,0.004939,0.000373,0.023555,0.000719,9.740334,NotSpot
13,9.370925,0.895787,0.37668,0.041894,0.294879,-0.086004,-1.310365,-3.022759,-22.321486,-1.31436,0.804761,0.234104,0.116975,0.316826,0.099697,31.809525,8.872352,-0.498573,0.065357,0.026146,0.001297,0.004503,-0.000467,-0.000005,-0.000369,0.001523,-0.090206,0.16089,0.021757,0.001839,0.076244,0.005294,17.121212,8.735418,-0.635507,-0.136933,0.049818,0.004991,0.002054,0.000659,-0.000009,-0,0,-0,-0.046881,0.044446,0.004958,0.000359,0.024276,0.00072,9.604542,NotSpot
15,9.12723,0.87953,0.542163,0.150998,0.090947,-0.521295,-0.511367,14.062372,-17.166496,-1.270695,0.699692,0.153831,0.124506,0.310439,0.100441,18.809525,8.814045,-0.313185,0.046869,0.021648,0.012328,0.001635,0.000229,-0.000284,-0.000512,0.000862,-0.037549,0.175697,0.025513,0.001259,0.077584,0.005583,16.251894,8.75439,-0.37284,-0.059655,0.051111,0.005539,0.000385,0.000469,-0.000003,-0,0,-0,-0.045186,0.045697,0.005214,0.000377,0.025353,0.000733,10.120623,NotSpot
6,8.472034,1.060479,0.20151,0.123912,-0.120516,0.160711,1.536542,-8.217476,-59.379021,0.982881,0.632851,0.331791,0.079284,0.322083,0.119673,5.142857,8.741394,0.269361,0.104343,0.065529,0.031075,0.004054,-0.000894,-0.000778,0.000453,-0.000228,-0.007739,0.180858,0.024806,0.006139,0.075526,0.008772,10.568182,8.616894,0.14486,-0.1245,0.048955,0.004639,0.004306,0.000831,-0.000014,-0,-0,0,-0.049288,0.055197,0.005829,0.000392,0.023163,0.000651,9.472459,NotSpot
8,8.511471,1.007931,0.324992,0.039371,0.068863,-0.058839,-0.181563,-1.01272,4.711588,0.643568,0.646965,0.372799,0.074523,0.323867,0.113496,11.333333,8.775454,0.263983,0.084331,0.048369,0.042002,0.008353,-0.000554,-0.00125,0.000971,0.00041,0.00604,0.185807,0.023599,0.005024,0.07535,0.00781,9.689394,8.649413,0.137942,-0.12604,0.049022,0.005324,0.00397,0.000973,-0.000014,-0,-0,0,-0.050376,0.050761,0.005417,0.000374,0.023148,0.000652,10.244407,NotSpot
5,8.330563,1.133568,0.442484,0.270815,0.257038,-0.078946,-2.572073,2.712697,108.623825,1.846867,0.666054,0.393825,0.076343,0.322852,0.108406,6.904762,8.806365,0.475802,0.062942,0.045751,0.014111,0.009148,0.000083,-0.001117,0.000255,0.001298,-0.003079,0.186987,0.023538,0.003058,0.075315,0.006852,9.882576,8.677574,0.347012,-0.128791,0.049214,0.004817,0.003965,0.001039,-0.000014,-0.000001,-0,0,-0.050066,0.04719,0.005141,0.000338,0.023322,0.000652,10.135001,NotSpot
5,8.393826,1.089038,0.629246,0.422735,0.097279,0.209003,1.839598,12.377767,-131.120743,2.14102,0.759849,0.372135,0.077409,0.31897,0.104749,2.809524,8.828585,0.434759,0.037198,0.03385,0.024647,0.005136,0.000631,-0.000102,-0.000678,0.000964,-0.027995,0.177722,0.022663,0.001417,0.075509,0.006044,9.630682,8.701057,0.307232,-0.127527,0.049623,0.004397,0.003399,0.001005,-0.000012,-0.000001,-0,0,-0.048624,0.045085,0.005037,0.0003,0.023744,0.000651,10.060767,NotSpot
7,8.793157,0.569164,0.446541,0.359956,-0.060207,0.268374,0.741293,-13.147731,19.290478,0.482579,0.745754,0.269038,0.08051,0.313102,0.102648,12.333333,8.828084,0.034927,0.056359,0.020877,0.004898,-0.000549,0.000866,0.001195,-0.000599,-0.000553,-0.04038,0.165604,0.021866,0.001722,0.076011,0.00546,15.25,8.721059,-0.072098,-0.107025,0.050328,0.005283,0.001511,0.000863,-0.000008,-0.000001,0,-0,-0.046555,0.044739,0.005124,0.000278,0.024465,0.000651,10.418865,NotSpot
5,8.3306,1.255701,0.630612,0.143644,-0.062878,0.048637,1.249293,9.645041,-19.23831,1.742669,0.959224,0.430923,0.09323,0.319474,0.116679,4.952381,8.783051,0.452452,0.093556,0.069315,0.016132,0.011077,0.000693,-0.00071,-0.000432,-0.000491,-0.008109,0.171657,0.020607,0.006085,0.076554,0.008222,12.251894,8.612505,0.281905,-0.170547,0.049915,0.004618,0.002605,0.00104,-0.000017,-0.000001,-0,0,-0.051927,0.053094,0.00575,0.000362,0.023354,0.000606,9.310767,NotSpot
5,8.251678,1.122213,0.213738,0.107583,0.3735,0.070938,-1.787686,-12.248848,66.646149,1.016059,0.933377,0.48489,0.077769,0.320854,0.112175,18.571428,8.755419,0.50374,0.068213,0.065075,0.043711,0.010862,0.001686,-0.001722,0.00017,0.001519,0.046849,0.184109,0.023068,0.003647,0.07608,0.007486,12.695076,8.642364,0.390685,-0.113055,0.049842,0.004492,0.002659,0.001167,-0.000014,-0.000001,-0,0,-0.051675,0.049727,0.005448,0.00034,0.023383,0.00063,9.498936,NotSpot
8,8.11049,1.367296,0.192328,0.084285,0.406909,0.077505,-0.215582,-0.001553,-62.183666,1.259253,0.544723,0.459711,0.072569,0.319271,0.109053,4.952381,8.739902,0.629412,0.074717,0.040442,0.035566,0.008183,0.002075,-0.001755,0.000152,0.002332,0.069841,0.180699,0.023313,0.001912,0.075692,0.006795,12.153409,8.668617,0.558127,-0.071284,0.049934,0.003577,0.00327,0.001215,-0.000012,-0.000001,-0,0,-0.050241,0.047482,0.005288,0.000305,0.0236,0.000651,10.42455,NotSpot
10,8.979441,0.802684,0.765843,0.324335,0.147563,0.421791,0.020311,-18.16206,18.657583,-0.361175,0.860774,0.281678,0.118288,0.311442,0.115939,11.333333,8.83459,-0.144851,0.088674,0.046195,0.028051,0.0163,-0.000338,-0.000287,-0.000068,-0.000362,-0.070529,0.141994,0.015623,0.005516,0.078311,0.007831,11.234848,8.579796,-0.399645,-0.254794,0.050894,0.003816,0.001577,0.001003,-0.000022,-0.000001,-0,0,-0.053134,0.054601,0.006021,0.000342,0.023624,0.000575,9.310919,NotSpot
9,8.500783,0.680163,0.40261,0.129685,0.20357,0.250571,-1.641423,-3.463994,75.994133,0.407238,1.119996,0.432029,0.086386,0.314623,0.112151,14,8.77572,0.274937,0.064507,0.0553,0.00486,0.013011,0.002087,-0.000248,-0.000829,-0.000058,0.014068,0.17537,0.020745,0.003117,0.077501,0.007462,11.715909,8.610444,0.109661,-0.165276,0.050654,0.003669,0.001276,0.001156,-0.000018,-0.000001,-0,0,-0.053046,0.051993,0.005746,0.000345,0.023579,0.000626,9.341622,NotSpot
7,9.252552,0.695368,0.493473,0.389407,0.01106,0.093328,-1.284994,-3.201199,31.614149,-0.799434,0.223191,0.114204,0.103026,0.326978,0.127927,9,9.133991,-0.118561,0.07719,0.031912,0.003944,-0.005897,-0.002044,0.000551,0.000593,0.000352,0.041333,0.118487,0.019651,0.001348,0.090169,0.008949,7.734848,9.0338,-0.218752,-0.100191,0.058821,0.008605,0.00175,-0.000709,-0.000016,-0,0,0,-0.065676,0.04312,0.004078,0.001354,0.024159,0.001165,9.444036,NotSpot
12,9.122108,0.56929,0.502902,0.219003,-0.016607,-0.044375,-1.755521,6.393265,76.780647,-0.285391,0.595782,0.170607,0.115992,0.336647,0.134018,6,9.160921,0.038813,0.091138,0.029113,0.010413,-0.002593,-0.001842,-0.000471,0.000253,0.00021,0.051613,0.171389,0.029508,0.001197,0.09179,0.009018,9.905303,9.071305,-0.050803,-0.089616,0.05761,0.011531,0.001412,-0.000951,-0.000013,-0,0,0,-0.067729,0.03379,0.003723,0.000987,0.023862,0.001108,9.397161,NotSpot
6,9.065182,0.490854,0.274139,0.000788,0.027182,-0.097348,1.580095,-4.187286,-54.623943,0.217503,0.715333,0.241014,0.097591,0.34472,0.140456,4.952381,9.193769,0.128588,0.075144,0.03373,0.00377,0.002305,-0.000689,-0.001687,-0.000285,0.000982,0.037644,0.218479,0.038814,0.001203,0.092423,0.009189,8.454545,9.099531,0.034349,-0.094238,0.056228,0.013431,0.001294,-0.001144,-0.00001,0,0,0,-0.068364,0.023248,0.003489,0.000586,0.023572,0.001015,10.215953,NotSpot
10,9.106297,0.526015,0.449358,0.06802,0.162829,0.155499,1.472171,0.922007,-52.800522,0.008637,0.416642,0.24673,0.067427,0.35008,0.145474,4.476191,9.213533,0.107237,0.061343,0.033512,0.005003,0.00284,0.000773,-0.001279,-0.000477,0.000451,0.022828,0.236038,0.042548,0.001595,0.092058,0.009487,7.280303,9.116873,0.010576,-0.096661,0.054913,0.013946,0.001262,-0.001256,-0.000005,0,0,0,-0.067597,0.014422,0.003376,0.000284,0.02334,0.000908,10.986138,NotSpot
9,9.094461,0.353219,0.333645,0.173445,-0.060945,0.146789,-0.822822,-4.736982,46.457104,0.15387,0.251356,0.189705,0.060193,0.351896,0.148447,5.809524,9.201268,0.106807,0.075799,0.055908,0.00137,-0.002872,0.001664,0.000926,-0.000254,-0.001849,0.021261,0.217824,0.0392,0.002511,0.090829,0.009905,6.609848,9.122471,0.028009,-0.078797,0.053799,0.012963,0.001197,-0.001267,-0.000001,0.000001,-0,0,-0.065565,0.014852,0.003402,0.00015,0.023198,0.00081,10.353144,NotSpot
11,9.000959,0.628909,0.259273,0.106639,-0.037829,-0.268782,-0.371755,1.599542,10.472601,-0.262997,0.53749,0.136922,0.092077,0.306051,0.12089,10.952381,9.07278,0.07182,0.058155,0.046224,0.011771,-0.000566,-0.001548,0.000695,0.000313,0.000418,0.023702,0.052641,0.008603,0.001823,0.085296,0.007805,7.028409,8.975508,-0.025452,-0.097272,0.059658,0.004311,0.00328,-0.00039,-0.000018,-0.000001,0,0,-0.058627,0.052155,0.004865,0.001476,0.024582,0.001204,9.056755,NotSpot
12,8.895586,0.622104,0.237306,0.162529,0.10525,0.154717,-1.787269,2.052668,24.799387,-0.222269,0.438742,0.131442,0.102123,0.314997,0.122842,2.952381,9.089307,0.193721,0.071837,0.043342,0.033893,0.001033,-0.001144,0.00011,0.000408,0.000595,0.062388,0.088484,0.013358,0.001872,0.087765,0.007724,7.195076,9.022439,0.126853,-0.066868,0.058859,0.00649,0.003543,-0.000607,-0.000016,-0.000001,0,0,-0.061806,0.046413,0.004389,0.001366,0.024303,0.001202,8.952851,NotSpot
9,8.720067,0.464353,0.343215,0.300777,-0.049291,0.350286,1.858126,-12.450516,-53.584644,0.421915,0.602948,0.162831,0.107536,0.324279,0.12792,5.571429,9.098937,0.37887,0.089395,0.033774,0.032949,0.004184,-0.00006,-0.000734,-0.000015,-0.000054,0.088569,0.141861,0.021735,0.001797,0.089616,0.007701,7.392045,9.063609,0.343542,-0.035328,0.057673,0.009495,0.003197,-0.000832,-0.000013,-0.000001,0,0,-0.063971,0.038452,0.003949,0.001099,0.023966,0.001156,9.40774,NotSpot
11,8.624263,0.47855,0.285709,0.076801,-0.037188,-0.343318,0.487703,5.586363,3.675886,0.687459,0.628874,0.211636,0.077322,0.332961,0.133801,6.571429,9.108479,0.484216,0.084889,0.031675,0.012339,0.006299,0.001362,-0.001164,-0.000452,-0.000227,0.104225,0.184872,0.030134,0.001551,0.090711,0.007813,5.801136,9.096807,0.472545,-0.011671,0.056287,0.011983,0.003065,-0.00103,-0.000009,-0,0,0,-0.065206,0.028983,0.003625,0.000741,0.023628,0.001077,9.454523,NotSpot
11,8.771458,0.655108,0.431848,0.11081,0.161823,-0.256924,-1.439948,7.971828,56.593414,-0.11245,0.310269,0.195211,0.07141,0.339824,0.138378,4.238095,9.117164,0.345706,0.085044,0.029252,0.006102,0.003734,0.002366,-0.000657,-0.000548,0.000401,0.108195,0.19655,0.033706,0.001874,0.090996,0.008118,5.354167,9.119863,0.348405,0.002699,0.054921,0.013554,0.002991,-0.001165,-0.000004,0,-0,0,-0.065485,0.019836,0.003438,0.00041,0.023343,0.000983,10.184946,NotSpot
11,8.854733,0.292436,0.260242,0.080296,0.125497,0.117305,-0.037437,-4.038255,-30.866934,0.048102,0.360186,0.149466,0.069045,0.343791,0.141217,3.476191,9.120545,0.265813,0.099877,0.030868,0.030839,-0.003565,0.00243,0.000506,-0.000437,0.00019,0.099906,0.174173,0.030748,0.002735,0.090522,0.008634,6.905303,9.131381,0.276649,0.010836,0.053751,0.01391,0.002814,-0.001212,0.000001,0,-0,-0,-0.064848,0.015989,0.003394,0.000197,0.02315,0.0009,10.294413,NotSpot
3,7.488523,1.050384,0.654,0.348196,-0.129865,0.205742,0.814574,1.552644,-21.884914,2.05258,0.216672,0.225608,0.085327,0.2007,0.15093,4.333333,8.459954,0.971432,0.145031,0.084892,0.030941,0.002812,0.001138,0.000545,-0.000684,0.000787,0.260864,0.108791,0.019192,0.008709,0.037,0.008816,6.041667,8.827663,1.339141,0.367709,0.025706,0.007727,0.00503,-0.00053,0.000009,-0.000001,-0,0,-0.028403,0.057812,0.003484,0.000207,0.017555,0.00053,8.209904,NotSpot
8,7.600764,0.635423,0.45056,0.170408,0.020903,-0.316891,0.179531,1.672286,13.937857,1.256391,0.492999,0.210864,0.066667,0.192213,0.141122,7.142857,8.420617,0.819853,0.133506,0.070518,0.029239,0.002114,-0.0008,0.000254,-0.000275,0.000237,0.233263,0.09728,0.018373,0.004158,0.037202,0.00758,4.604167,8.797613,1.196849,0.376996,0.02418,0.007042,0.00607,-0.000668,0.000011,-0.000001,0,0,-0.023207,0.057918,0.003499,0.000156,0.017316,0.000492,8.05566,NotSpot
7,7.787399,0.766472,0.327777,0.122876,-0.015936,0.539061,1.393225,-1.601509,-8.807711,1.217125,0.578662,0.170184,0.091242,0.191028,0.136486,4.333333,8.453134,0.665735,0.128832,0.05108,0.007173,0.006647,-0.000697,-0.000363,-0.001012,0.000229,0.187084,0.083589,0.014971,0.00289,0.037759,0.006961,8.547348,8.782981,0.995582,0.329847,0.022797,0.005824,0.005016,-0.000172,0.000007,-0.000001,0,0,-0.021989,0.06097,0.003771,0.000162,0.016972,0.000564,8.360317,NotSpot
7,7.984338,0.507136,0.186968,0.051759,0.235605,-0.052973,-1.991956,3.397313,15.581643,0.642344,0.619911,0.177433,0.054788,0.184894,0.130702,3.238095,8.451723,0.467385,0.109871,0.040694,0.012758,0.001473,-0.001376,-0.000374,0.000097,-0.000378,0.163323,0.122667,0.019315,0.001731,0.037381,0.006523,8.155303,8.774008,0.78967,0.322285,0.023418,0.008046,0.004594,-0.000808,0.000014,-0.000001,0,0,-0.019966,0.058135,0.003529,0.000113,0.017263,0.000449,8.403544,NotSpot
5,8.128001,0.404881,0.330915,0.227794,0.041544,0.124134,0.958393,-10.229506,-31.812155,0.508003,0.57723,0.14418,0.060314,0.185872,0.128954,15.285714,8.475814,0.347813,0.107367,0.029482,0.013673,-0.000421,-0.001494,-0.00049,-0.000116,-0.000038,0.123175,0.094305,0.014485,0.001251,0.037693,0.00594,7.280303,8.757106,0.629105,0.281292,0.02203,0.006788,0.003393,-0.000347,0.000008,-0.000001,0,0,-0.018634,0.061431,0.003827,0.00012,0.016901,0.000515,8.029456,NotSpot
7,8.253402,0.637308,0.211382,0.162069,-0.001039,0.373707,0.483343,-7.119492,-1.706069,0.587994,0.49272,0.132071,0.066128,0.176389,0.125237,10.904762,8.531597,0.278195,0.082675,0.021708,0.007061,0.001785,0.000214,-0.000554,-0.000791,-0.000056,0.097322,0.156091,0.023602,0.001456,0.03678,0.007245,8.996212,8.775012,0.52161,0.243415,0.025774,0.009394,0.00452,-0.001291,0.000023,-0,0,0,-0.0209,0.053567,0.003205,0.000088,0.017867,0.000412,7.584053,NotSpot
6,8.452886,0.290056,0.280837,0.192572,-0.105673,0.084321,0.63111,-0.076198,13.146932,-0.183353,0.536331,0.126091,0.053296,0.179144,0.121486,14.904762,8.519761,0.066875,0.08476,0.033147,0.023018,0.000898,-0.000386,-0.000637,-0.000139,-0.000817,0.074631,0.129975,0.019334,0.001431,0.037497,0.006287,8.267045,8.757264,0.304379,0.237503,0.023426,0.008325,0.003266,-0.000909,0.000018,-0,0,0,-0.018367,0.05901,0.003627,0.00008,0.0174,0.000418,7.925462,NotSpot
17,8.586823,0.637077,0.232576,0.041207,0.048864,-0.735423,-0.106344,11.296534,-20.784595,-0.828446,0.373292,0.101624,0.044147,0.181165,0.122418,20.666666,8.517873,-0.068951,0.08205,0.048762,0.019218,-0.004627,-0.000994,-0.000613,0.000512,-0.000132,0.052507,0.089916,0.013758,0.001422,0.037528,0.00555,7.933712,8.737409,0.150585,0.219536,0.021919,0.007223,0.001919,-0.0005,0.000013,-0,0,-0,-0.016614,0.062351,0.003929,0.000088,0.017001,0.000469,8.087701,NotSpot
