@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Hessian_largest_8.0_true numeric
@attribute Hessian_middle_8.0_true numeric
@attribute Hessian_smallest_8.0_true numeric
@attribute Laplacian_8.0 numeric
@attribute Edges_8.0 numeric
@attribute class {Spot,NotSpot}

@data
9,6.690877,0.833116,0.545817,0.479487,-0.899446,0.560416,6.308108,-0.382769,0.205473,0.045227,0.040987,-0.201232,0.383845,6.197708,-0.493169,-0.110401,0.015465,0.008715,0.006924,-0.013674,0.348834,6.569014,-0.121863,0.260906,0.371306,0.00715,0.000487,0.000354,0.00631,0.089381,NotSpot
3,6.4316,0.48022,0.474266,0.030642,-0.036596,0.865828,6.27388,-0.15772,0.192385,0.036999,0.029729,-0.185115,0.399118,6.157092,-0.274508,-0.116788,0.015254,0.007309,0.006212,-0.014157,0.351199,6.547196,0.115597,0.273317,0.390105,0.007232,0.000399,0.000102,0.006935,0.089758,NotSpot
2,5.920502,1.100849,0.451904,0.030186,1.582938,0.475918,6.272867,0.352365,0.183682,0.025564,0.024106,-0.182224,0.418695,6.122865,0.202363,-0.150002,0.015121,0.005574,0.005457,-0.015237,0.353581,6.525578,0.605076,0.252711,0.402713,0.007308,0.000497,0.00033,0.007475,0.090015,NotSpot
7,5.821099,0.719395,0.559033,0.50703,1.785458,0.304871,6.292118,0.471019,0.180991,0.026162,0.000948,-0.208101,0.442225,6.093513,0.272414,-0.198605,0.014987,0.004978,0.003638,-0.016327,0.355953,6.504521,0.683423,0.212404,0.411008,0.007378,0.00082,0.000281,0.007917,0.090164,NotSpot
3,6.254188,0.826338,0.155082,0.097348,0.884071,0.612846,6.306167,0.051979,0.180656,0.043458,0.02595,-0.250063,0.463457,6.067209,-0.186979,-0.238958,0.01482,0.00435,0.002218,-0.016951,0.358293,6.484334,0.230146,0.178167,0.417125,0.007438,0.001069,0.000246,0.008261,0.090209,NotSpot
8,6.661967,1.151545,0.620959,0.112961,-0.643547,0.454176,6.284885,-0.377082,0.177684,0.060846,0.025129,-0.263659,0.477786,6.042629,-0.619338,-0.242256,0.014572,0.003603,0.001315,-0.01686,0.360464,6.465196,-0.196771,0.180311,0.422567,0.007493,0.001241,0.000219,0.008515,0.090194,NotSpot
3,6.24534,0.620238,0.297988,0.128069,0.790158,0.480332,6.661554,0.416214,0.172588,0.105311,0.012239,-0.079516,0.535401,6.617619,0.372278,-0.043936,0.02171,0.013374,0.001274,-0.033809,0.409048,6.653084,0.407744,-0.00847,0.035466,0.00613,0.004403,0.001375,0.000353,0.08305,NotSpot
7,6.462005,0.503668,0.2364,0.192992,0.46026,0.538374,6.679892,0.217887,0.207664,0.087902,0.002058,-0.117703,0.463868,6.637802,0.175797,-0.04209,0.023791,0.010992,0.003892,-0.030891,0.396299,6.67051,0.208505,-0.009382,0.032708,0.006177,0.004607,0.001502,0.000068,0.082769,NotSpot
10,6.75142,0.444732,0.238115,0.120187,0.326804,0.664422,6.7617,0.010281,0.244849,0.033631,0.009704,-0.201514,0.416869,6.646598,-0.104822,-0.115102,0.02476,0.008316,0.004332,-0.028744,0.382034,6.684101,-0.067318,-0.077599,0.037503,0.006231,0.004723,0.00157,-0.000062,0.082623,NotSpot
3,7.019565,0.782579,0.492714,0.039597,0.329461,0.793166,6.864578,-0.154987,0.279789,0.033402,0.03204,-0.281151,0.378552,6.645029,-0.374536,-0.219549,0.024616,0.005766,0.002536,-0.027845,0.368171,6.69326,-0.326305,-0.171318,0.048231,0.006296,0.004738,0.001582,-0.000024,0.082675,NotSpot
5,7.171169,0.911735,0.397599,0.039341,0.474796,0.71889,6.94572,-0.225449,0.302654,0.059687,0.033551,-0.328789,0.342771,6.633659,-0.537509,-0.312061,0.023514,0.003818,0.00066,-0.027992,0.356295,6.698143,-0.473026,-0.247578,0.064483,0.006369,0.004644,0.001549,0.000175,0.082943,NotSpot
3,7.149004,0.966648,0.332724,0.243007,1.056365,0.358582,6.984635,-0.16437,0.308065,0.061698,0.021437,-0.348326,0.320725,6.612096,-0.536909,-0.372539,0.021735,0.005096,0.001544,-0.028375,0.347476,6.698649,-0.450356,-0.285986,0.086553,0.006449,0.004444,0.001479,0.000526,0.083428,NotSpot
5,7.25014,0.395496,0.116022,0.060919,0.572437,0.276684,6.981127,-0.269013,0.301124,0.055215,0.004051,-0.36039,0.322335,6.579686,-0.670455,-0.401442,0.019783,0.007936,0.000442,-0.028161,0.342237,6.695034,-0.555106,-0.286093,0.115348,0.006535,0.004145,0.001381,0.001009,0.084095,NotSpot
6,7.457766,0.456066,0.217334,0.173368,-0.412101,0.215778,6.940403,-0.517363,0.291735,0.052761,0.031202,-0.375699,0.343512,6.536777,-0.92099,-0.403626,0.018388,0.009126,0.000698,-0.026816,0.340197,6.687493,-0.770273,-0.25291,0.150717,0.006626,0.003758,0.001265,0.001603,0.084907,NotSpot
9,7.485849,0.845709,0.436163,0.135744,-0.54529,0.12747,6.862991,-0.622858,0.283177,0.065096,0.033628,-0.381901,0.371208,6.485538,-1.000311,-0.377453,0.017748,0.008772,0.002192,-0.024328,0.340487,6.676165,-0.809684,-0.186826,0.190627,0.006722,0.003299,0.001137,0.002285,0.085808,NotSpot
8,7.38134,0.94771,0.460046,0.309828,-0.797493,0.366708,6.751018,-0.630322,0.272678,0.068537,0.019089,-0.360304,0.391757,6.42938,-0.95196,-0.321638,0.0173,0.008088,0.004203,-0.021185,0.342227,6.662141,-0.719199,-0.088877,0.232761,0.006817,0.002791,0.00101,0.003016,0.086722,NotSpot
5,7.007231,0.646132,0.633636,0.154069,-0.166564,0.610376,6.620965,-0.386267,0.258655,0.061393,0.008465,-0.311584,0.397272,6.371727,-0.635505,-0.249238,0.016737,0.007665,0.006297,-0.018106,0.344535,6.6454,-0.361831,0.024436,0.273674,0.006913,0.002252,0.000884,0.003776,0.087616,NotSpot
8,6.482142,0.72209,0.452032,0.25492,0.919202,0.497377,6.500229,0.018086,0.241081,0.057644,0.0394,-0.259326,0.391529,6.316859,-0.165283,-0.18337,0.016133,0.007791,0.007445,-0.015787,0.34702,6.62664,0.144498,0.126411,0.309781,0.007009,0.001709,0.000767,0.004533,0.088441,NotSpot
5,6.36336,0.846833,0.334172,0.259267,0.921738,0.434173,6.41425,0.050889,0.224018,0.057566,0.050805,-0.230779,0.388407,6.26762,-0.095741,-0.14663,0.015646,0.008254,0.007269,-0.014661,0.349645,6.606421,0.243061,0.192171,0.338801,0.007103,0.001191,0.000652,0.00526,0.089161,NotSpot
8,6.69763,0.711864,0.254427,0.106573,-0.564011,0.586982,6.369175,-0.328455,0.210614,0.055885,0.041342,-0.225158,0.393917,6.224965,-0.472665,-0.14421,0.015335,0.007652,0.007052,-0.014735,0.352307,6.585106,-0.112524,0.215931,0.360141,0.007193,0.000786,0.000469,0.005938,0.089755,NotSpot
9,6.631861,0.661012,0.542374,0.350697,-0.469335,0.53451,6.356717,-0.275144,0.200792,0.052895,0.028638,-0.225049,0.403248,6.18856,-0.443301,-0.168157,0.015208,0.006808,0.006278,-0.015738,0.354912,6.563282,-0.068578,0.206566,0.374722,0.007279,0.000627,0.000101,0.00655,0.090227,NotSpot
4,6.247854,0.817076,0.337496,0.296658,0.857914,0.433975,6.369114,0.12126,0.194549,0.053952,0.014648,-0.233853,0.414282,6.157568,-0.090286,-0.211546,0.015222,0.00655,0.004603,-0.017169,0.357489,6.541512,0.293658,0.172398,0.383944,0.007359,0.000566,0.000291,0.007084,0.090573,NotSpot
5,6.259782,0.86508,0.228652,0.02531,1.068422,0.646705,6.393298,0.133516,0.192665,0.062152,0.012946,-0.267763,0.4277,6.130555,-0.129228,-0.262743,0.01527,0.00628,0.003058,-0.018491,0.360017,6.52016,0.260377,0.126862,0.389605,0.007431,0.000631,0.000537,0.007525,0.090799,NotSpot
3,6.539672,1.100727,0.497938,0.480112,1.118552,0.572916,6.402103,-0.137569,0.192372,0.075053,0.038291,-0.305716,0.442678,6.105925,-0.433747,-0.296178,0.015293,0.005955,0.001939,-0.019308,0.362509,6.499547,-0.040125,0.097444,0.393622,0.007494,0.000905,0.000523,0.007875,0.090907,NotSpot
5,6.741544,0.858698,0.806632,0.020968,-0.031099,0.593405,6.366974,-0.37457,0.187838,0.073114,0.03846,-0.299412,0.459656,6.082552,-0.658992,-0.284422,0.015233,0.005514,0.001298,-0.01945,0.364855,6.479883,-0.261661,0.112909,0.397331,0.007551,0.001107,0.000517,0.008141,0.090938,NotSpot
9,6.019313,0.51507,0.299534,0.168001,0.646602,0.526134,6.535985,0.516672,0.161068,0.099515,0.037965,-0.023589,0.524756,6.593766,0.574453,0.057781,0.021036,0.010522,0.001712,-0.029846,0.40846,6.65416,0.634847,0.118176,0.060394,0.006151,0.004355,0.001333,0.000464,0.083569,NotSpot
5,6.116159,0.444884,0.191538,0.011233,0.625189,0.505845,6.544704,0.428545,0.197641,0.098791,0.048693,-0.050157,0.455856,6.612839,0.496679,0.068134,0.022786,0.007959,0.004312,-0.026432,0.396006,6.67314,0.55698,0.128435,0.060301,0.006195,0.004609,0.001438,0.000147,0.083171,NotSpot
6,6.428063,0.632791,0.22606,0.180197,0.586928,0.560239,6.631439,0.203376,0.237449,0.06393,0.034136,-0.139383,0.411866,6.621309,0.193246,-0.01013,0.023605,0.005298,0.004929,-0.023975,0.382068,6.688257,0.260194,0.056818,0.066948,0.006247,0.004771,0.001491,-0.000016,0.082907,NotSpot
12,6.87729,0.46967,0.340525,0.079622,0.049524,0.792544,6.754345,-0.122945,0.274429,0.052927,0.020028,-0.24153,0.377672,6.620488,-0.256802,-0.133857,0.02343,0.003558,0.003096,-0.022969,0.368579,6.698909,-0.17838,-0.055436,0.078422,0.00631,0.004827,0.001497,-0.000015,0.082848,NotSpot
8,7.26855,0.592658,0.472056,0.241005,-0.361607,0.675478,6.863808,-0.404743,0.299359,0.050795,0.032011,-0.318142,0.346092,6.610801,-0.657749,-0.253006,0.022355,0.002676,0.001873,-0.023157,0.357129,6.705243,-0.563307,-0.158565,0.094442,0.006381,0.004771,0.001464,0.000146,0.083018,NotSpot
4,7.416964,0.439751,0.226638,0.060366,-0.152747,0.530107,6.928993,-0.487971,0.306646,0.054767,0.000825,-0.360588,0.331181,6.591954,-0.82501,-0.337039,0.020633,0.005102,0.002033,-0.023702,0.348751,6.70714,-0.709824,-0.221853,0.115186,0.006461,0.004606,0.001401,0.000454,0.083424,NotSpot
9,7.43441,0.690467,0.358607,0.046638,-0.285221,0.172328,6.940464,-0.493947,0.299688,0.052324,0.027386,-0.379397,0.344891,6.563156,-0.871254,-0.377308,0.018804,0.007479,0.002558,-0.023725,0.343933,6.704834,-0.729577,-0.23563,0.141678,0.006547,0.004338,0.001315,0.000894,0.084037,NotSpot
8,7.3599,0.616766,0.474889,0.016776,-0.125101,0.389252,6.899724,-0.460176,0.285638,0.063819,0.032804,-0.38226,0.380861,6.524623,-0.835277,-0.375101,0.017669,0.007947,0.002926,-0.022689,0.34227,6.698525,-0.661375,-0.201199,0.173902,0.006639,0.00398,0.001217,0.001442,0.084822,NotSpot
2,7.136322,0.607987,0.290255,0.09511,0.412843,0.692969,6.810926,-0.325396,0.269202,0.065889,0.028097,-0.363189,0.419682,6.478455,-0.657868,-0.332472,0.017247,0.00677,0.00342,-0.020597,0.342872,6.688291,-0.448031,-0.122635,0.209836,0.006737,0.003548,0.001111,0.002078,0.085725,NotSpot
8,6.862472,0.58237,0.088233,0.087813,0.58279,0.802687,6.687548,-0.174924,0.25503,0.05584,0.007404,-0.318274,0.440528,6.427788,-0.434684,-0.25976,0.016852,0.005544,0.00446,-0.017936,0.344877,6.675241,-0.187232,-0.012308,0.247452,0.006835,0.003063,0.001008,0.002764,0.086667,NotSpot
7,6.661337,0.612307,0.55661,0.344053,0.399751,0.552996,6.558747,-0.102591,0.243593,0.048641,0.029682,-0.262552,0.43568,6.375875,-0.285463,-0.182872,0.01625,0.005901,0.005085,-0.015434,0.347406,6.659329,-0.002008,0.100582,0.283454,0.006935,0.002544,0.000909,0.003482,0.087613,NotSpot
5,6.430522,0.582177,0.324732,0.154637,0.412082,0.418476,6.456558,0.026036,0.231593,0.055606,0.045907,-0.221893,0.417573,6.3266,-0.103922,-0.129958,0.015553,0.007013,0.0052,-0.01374,0.350084,6.641229,0.210707,0.184671,0.31463,0.007035,0.002019,0.000816,0.0042,0.088509,NotSpot
2,6.234646,0.894286,0.573556,0.012589,1.480431,0.329158,6.400109,0.165463,0.220905,0.052829,0.045776,-0.213852,0.405763,6.282547,0.0479,-0.117563,0.01494,0.007259,0.005533,-0.013214,0.352892,6.621492,0.386846,0.221383,0.338945,0.007133,0.001521,0.000718,0.004895,0.089313,NotSpot
3,6.513633,0.738418,0.312656,0.014512,0.440274,0.450937,6.38474,-0.128893,0.213366,0.046761,0.0316,-0.228527,0.404703,6.244366,-0.269267,-0.140374,0.014524,0.006587,0.005855,-0.013792,0.355715,6.600484,0.086851,0.215744,0.356118,0.007227,0.001119,0.000562,0.005547,0.089998,NotSpot
8,6.606031,0.34128,0.320245,0.010456,-0.010579,0.229589,6.393495,-0.212536,0.208164,0.050671,0.013232,-0.245603,0.407935,6.211536,-0.394495,-0.181959,0.014356,0.006089,0.005301,-0.015144,0.358461,6.578796,-0.027235,0.185302,0.36726,0.007317,0.000915,0.000262,0.00614,0.090561,NotSpot
5,6.505992,0.672591,0.25464,0.07091,0.488862,0.256124,6.41443,-0.091563,0.204786,0.062372,0.000684,-0.266474,0.413359,6.183316,-0.322676,-0.231113,0.014417,0.006219,0.003854,-0.016782,0.361184,6.55699,0.050998,0.14256,0.373674,0.0074,0.000847,0.00011,0.006663,0.090993,NotSpot
11,6.802557,0.706258,0.422524,0.299299,-0.583033,0.589887,6.434489,-0.368068,0.202974,0.078731,0.019846,-0.301551,0.421767,6.15837,-0.644187,-0.276119,0.01459,0.006258,0.002621,-0.018226,0.363862,6.535434,-0.267123,0.100945,0.377064,0.007475,0.000832,0.000458,0.007101,0.091294,NotSpot
5,6.951162,0.660873,0.565262,0.128609,-0.22422,0.594498,6.430568,-0.520594,0.199591,0.087315,0.040013,-0.326919,0.434058,6.135367,-0.815794,-0.2952,0.014798,0.006198,0.001815,-0.01918,0.366527,6.514464,-0.436698,0.083896,0.379097,0.00754,0.000838,0.000754,0.007457,0.091465,NotSpot
8,6.808988,0.437284,0.409898,0.055667,-0.028282,0.738329,6.38315,-0.425838,0.190878,0.078097,0.034165,-0.30314,0.449546,6.113386,-0.695602,-0.269764,0.01497,0.006013,0.001416,-0.019568,0.369085,6.494323,-0.314665,0.111173,0.380937,0.007598,0.000985,0.00085,0.007733,0.091542,NotSpot
3,5.902359,0.707918,0.529402,0.306918,1.544238,0.419037,6.456593,0.554234,0.211604,0.102351,0.067112,-0.042141,0.436637,6.580208,0.677849,0.123615,0.021268,0.007373,0.006963,-0.021678,0.39254,6.673413,0.771054,0.216821,0.093205,0.006206,0.004556,0.001335,0.000315,0.083557,NotSpot
3,6.464978,0.527825,0.16746,0.143558,0.551727,0.801622,6.551863,0.086885,0.248681,0.065854,0.047293,-0.135534,0.398357,6.591228,0.12625,0.039365,0.02209,0.00742,0.004872,-0.019541,0.379592,6.690074,0.225097,0.138212,0.098846,0.006255,0.004764,0.001379,0.000112,0.083182,NotSpot
5,7.100518,0.317966,0.114845,0.043178,-0.389633,0.803515,6.688418,-0.412099,0.2811,0.044734,0.013936,-0.250302,0.365111,6.593737,-0.506781,-0.094681,0.022006,0.006505,0.003387,-0.018888,0.367158,6.702266,-0.398252,0.013847,0.108529,0.006315,0.004863,0.001383,0.000069,0.083011,NotSpot
8,7.584787,0.762659,0.384136,0.020715,-1.12608,0.47691,6.809407,-0.77538,0.301608,0.057073,0.022251,-0.33643,0.331452,6.587691,-0.997096,-0.221716,0.021041,0.00556,0.003861,-0.019341,0.356757,6.710131,-0.874656,-0.099276,0.12244,0.006385,0.004848,0.001356,0.000181,0.083078,NotSpot
11,7.748627,0.756683,0.459042,0.257635,-1.47336,0.122001,6.875327,-0.873301,0.306668,0.072537,0.005615,-0.37359,0.320175,6.572757,-1.17587,-0.302569,0.019421,0.005991,0.005383,-0.020029,0.349323,6.713519,-1.035108,-0.161808,0.140762,0.006464,0.004722,0.001306,0.000437,0.083395,NotSpot
7,7.422071,0.510668,0.122916,0.084824,-0.302928,0.508071,6.873502,-0.548569,0.297961,0.07158,0.000301,-0.369239,0.347833,6.548007,-0.874064,-0.325495,0.017735,0.007732,0.005391,-0.020076,0.345287,6.712647,-0.709424,-0.160854,0.16464,0.006551,0.004491,0.001239,0.000821,0.08394,NotSpot
4,6.989645,0.613662,0.281899,0.030684,0.926244,0.560096,6.810265,-0.17938,0.277923,0.060478,0.000893,-0.339295,0.399478,6.513617,-0.476028,-0.296648,0.016849,0.007366,0.005209,-0.019006,0.34422,6.707705,-0.28194,-0.102559,0.194088,0.006644,0.004167,0.001164,0.001313,0.084683,NotSpot
6,6.66699,0.834617,0.363021,0.083824,1.113814,0.627046,6.70013,0.033141,0.252736,0.03562,0.003565,-0.291922,0.445793,6.471752,-0.195238,-0.228378,0.016569,0.005252,0.004915,-0.016906,0.345231,6.698716,0.031726,-0.001414,0.226964,0.006744,0.003766,0.001085,0.001893,0.085572,NotSpot
5,6.349612,0.779907,0.43475,0.34279,1.557447,0.615806,6.56833,0.218718,0.233182,0.016038,0.013175,-0.236045,0.464216,6.425474,0.075861,-0.142856,0.016164,0.004903,0.003068,-0.014328,0.347505,6.686785,0.337173,0.118455,0.261311,0.006844,0.003308,0.001012,0.002524,0.086526,NotSpot
6,6.397649,0.702698,0.167916,0.122823,0.747791,0.534592,6.450575,0.052927,0.222366,0.051801,0.021492,-0.192057,0.45302,6.378019,-0.019629,-0.072556,0.015504,0.00549,0.002029,-0.012043,0.350204,6.671846,0.274197,0.221271,0.293827,0.006947,0.002812,0.000944,0.003191,0.087511,NotSpot
11,6.695022,0.8618,0.519178,0.275291,-1.105687,0.34419,6.376161,-0.318861,0.216461,0.065557,0.027394,-0.178298,0.431211,6.332978,-0.362043,-0.043182,0.014729,0.00619,0.002117,-0.010657,0.353002,6.654541,-0.040481,0.27838,0.321563,0.007051,0.002305,0.000883,0.003864,0.088465,NotSpot
10,6.723582,0.772957,0.254138,0.171446,-0.855649,0.553643,6.35252,-0.371062,0.213945,0.047817,0.029617,-0.195744,0.417887,6.292751,-0.430831,-0.059769,0.014007,0.00627,0.002715,-0.010452,0.355918,6.635408,-0.088174,0.282888,0.342658,0.007154,0.001821,0.000812,0.00452,0.089343,NotSpot
10,6.813403,0.578539,0.464241,0.096415,-0.946365,0.414908,6.363176,-0.450227,0.213482,0.027911,0.016111,-0.225282,0.414813,6.257777,-0.555626,-0.1054,0.013456,0.005591,0.00342,-0.011285,0.358857,6.614816,-0.198587,0.25164,0.357039,0.007251,0.001424,0.000685,0.005142,0.090111,NotSpot
7,6.758472,0.41086,0.244129,0.033051,-0.68804,0.370186,6.383694,-0.374778,0.213006,0.02955,0.004549,-0.247106,0.416782,6.227396,-0.531075,-0.156298,0.013141,0.00445,0.00407,-0.012761,0.361741,6.593351,-0.165121,0.209657,0.365955,0.007345,0.001206,0.000424,0.005715,0.09076,NotSpot
6,6.576314,0.68537,0.247124,0.091191,0.347054,0.267546,6.40043,-0.175884,0.211641,0.047395,0.004679,-0.263715,0.423068,6.200996,-0.375318,-0.199433,0.013076,0.004609,0.003273,-0.014412,0.364645,6.571584,-0.00473,0.171154,0.370587,0.007431,0.001139,0.000067,0.006225,0.091275,NotSpot
7,6.802285,0.655242,0.146387,0.143449,-0.652303,0.556903,6.404008,-0.398276,0.208431,0.06333,0.012353,-0.284114,0.433475,6.177372,-0.624912,-0.226636,0.013169,0.005017,0.002363,-0.015823,0.367533,6.549876,-0.252409,0.145868,0.372504,0.007509,0.001138,0.000291,0.006662,0.09165,NotSpot
12,6.920261,0.836155,0.364385,0.348508,-0.820279,0.524574,6.381098,-0.539163,0.200426,0.063535,0.026148,-0.290108,0.445946,6.155478,-0.764783,-0.22562,0.013364,0.005296,0.001844,-0.016816,0.37044,6.528583,-0.391678,0.147485,0.373105,0.007576,0.001161,0.000609,0.007025,0.091882,NotSpot
5,6.71072,0.708583,0.565993,0.13962,-0.28221,0.549534,6.324604,-0.386117,0.185941,0.053387,0.015943,-0.255271,0.456069,6.134597,-0.576123,-0.190006,0.013603,0.005433,0.001621,-0.017415,0.373265,6.507983,-0.202737,0.183379,0.373385,0.007635,0.00119,0.00087,0.007316,0.092005,NotSpot
3,6.233343,0.691782,0.338226,0.185019,0.844989,0.737156,6.434976,0.201633,0.239889,0.090719,0.057299,-0.091871,0.422498,6.545078,0.311735,0.110102,0.019516,0.010681,0.008692,-0.017527,0.386239,6.67128,0.437937,0.236304,0.126202,0.006208,0.004451,0.001207,0.00055,0.083899,NotSpot
5,6.657897,0.461985,0.403302,0.3391,0.280417,0.728251,6.532757,-0.12514,0.268769,0.053848,0.040469,-0.174452,0.387687,6.561301,-0.096596,0.028544,0.020447,0.01072,0.006522,-0.016249,0.37485,6.689469,0.031572,0.156712,0.128168,0.006254,0.004704,0.001248,0.000303,0.083424,NotSpot
5,7.15746,0.548817,0.256486,0.086257,-0.378589,0.583055,6.666612,-0.490848,0.291456,0.038262,0.022793,-0.275987,0.348984,6.569441,-0.588019,-0.097171,0.02055,0.009678,0.00545,-0.016322,0.364042,6.703221,-0.454239,0.036609,0.13378,0.006312,0.004847,0.001258,0.000208,0.083149,NotSpot
9,7.502432,0.470718,0.104518,0.029346,-0.604581,0.373599,6.778014,-0.724418,0.302276,0.07102,0.026828,-0.346468,0.309246,6.568718,-0.933713,-0.209296,0.01977,0.008539,0.005969,-0.017199,0.355188,6.712665,-0.789767,-0.065349,0.143947,0.006381,0.004874,0.001244,0.000263,0.083112,NotSpot
4,7.580995,0.610639,0.177139,0.100317,-0.687461,0.343709,6.824694,-0.756301,0.301771,0.084039,0.023437,-0.362373,0.300316,6.558653,-1.022342,-0.266041,0.018302,0.007913,0.007596,-0.017985,0.349085,6.71762,-0.863375,-0.107074,0.158967,0.006459,0.00479,0.001212,0.000457,0.083336,NotSpot
6,7.228721,0.506573,0.220864,0.130629,0.15508,0.609511,6.795574,-0.433147,0.290914,0.068881,0.028051,-0.331744,0.337001,6.538195,-0.690526,-0.257379,0.016795,0.008609,0.00756,-0.017845,0.346089,6.718279,-0.510442,-0.077295,0.180084,0.006545,0.004599,0.001168,0.000778,0.083804,NotSpot
4,6.819238,0.389929,0.226132,0.065607,0.681667,0.523819,6.703578,-0.11566,0.267419,0.043244,0.034589,-0.276074,0.393448,6.507566,-0.311672,-0.196012,0.016145,0.007404,0.007122,-0.016426,0.345764,6.71481,-0.104428,0.011232,0.207244,0.006639,0.004313,0.001121,0.001205,0.084493,NotSpot
4,6.50626,0.549064,0.194943,0.122586,0.621421,0.484758,6.572141,0.065881,0.237478,0.036926,0.009556,-0.210108,0.437938,6.469134,-0.037126,-0.103007,0.015909,0.006504,0.004551,-0.013956,0.347236,6.707185,0.200925,0.135044,0.238051,0.006741,0.003946,0.001074,0.001721,0.085353,NotSpot
3,6.166257,0.66746,0.42633,0.063474,1.030315,0.41282,6.434681,0.268424,0.213179,0.034215,0.030676,-0.148288,0.452934,6.426048,0.259791,-0.008633,0.015426,0.005828,0.001506,-0.011104,0.349766,6.696495,0.530238,0.261814,0.270447,0.006844,0.003518,0.001036,0.00229,0.086306,NotSpot
5,6.187785,0.634951,0.367391,0.272611,0.54017,0.520837,6.329893,0.142107,0.199702,0.067211,0.0175,-0.114991,0.443188,6.381674,0.193889,0.051782,0.014692,0.005396,0.000593,-0.008703,0.352589,6.682651,0.494866,0.352758,0.300977,0.00695,0.003047,0.001003,0.002901,0.087315,NotSpot
7,6.646645,0.874362,0.483122,0.164635,-1.52212,0.631034,6.28316,-0.363485,0.196267,0.069214,0.001172,-0.12588,0.429199,6.339399,-0.307246,0.056239,0.013864,0.005429,0.001112,-0.007323,0.355455,6.666259,0.019614,0.3831,0.32686,0.007058,0.002559,0.000975,0.003523,0.088316,NotSpot
10,6.905244,1.16947,0.66648,0.138117,-1.974066,0.319726,6.290128,-0.615117,0.200459,0.042025,0.010296,-0.16873,0.423499,6.301507,-0.603738,0.011379,0.013087,0.005328,0.000593,-0.007167,0.358429,6.647839,-0.257405,0.357711,0.346333,0.007164,0.002088,0.000936,0.00414,0.089257,NotSpot
7,6.936831,0.815069,0.494551,0.028022,-1.337642,0.28699,6.321665,-0.615166,0.207552,0.015059,0.010238,-0.212372,0.424182,6.268306,-0.668525,-0.053359,0.012463,0.00469,0.000234,-0.008007,0.361461,6.627758,-0.309073,0.306093,0.359452,0.007265,0.001697,0.000837,0.004731,0.0901,NotSpot
6,6.808868,0.410571,0.22309,0.090892,-0.724554,0.415501,6.345603,-0.463264,0.212613,0.024215,0.003412,-0.233416,0.429354,6.239043,-0.569825,-0.10656,0.01203,0.003745,0.001098,-0.009383,0.364494,6.606603,-0.202265,0.260999,0.367559,0.007362,0.001478,0.000601,0.005283,0.090829,NotSpot
5,6.527926,0.31235,0.184959,0.020665,0.148056,0.333801,6.348062,-0.179865,0.213013,0.036137,0.013543,-0.235607,0.44011,6.213243,-0.314684,-0.134819,0.011793,0.002864,0.00192,-0.01085,0.367613,6.584943,0.057016,0.236881,0.3717,0.007452,0.001419,0.000249,0.005785,0.091421,NotSpot
6,6.38179,0.593665,0.257609,0.10914,0.445196,0.42709,6.326506,-0.055284,0.207551,0.041734,0.01739,-0.231895,0.454254,6.189855,-0.191935,-0.136651,0.011675,0.00265,0.002257,-0.012069,0.37076,6.563139,0.18135,0.236633,0.373284,0.007532,0.001431,0.000122,0.006223,0.091866,NotSpot
4,6.325402,0.384096,0.310751,0.041071,0.653776,0.628269,6.280352,-0.04505,0.195237,0.031494,0.011362,-0.215369,0.466552,6.168124,-0.157278,-0.112228,0.011643,0.0033,0.001958,-0.012984,0.373954,6.541566,0.216165,0.261214,0.373442,0.007601,0.001469,0.000465,0.006598,0.092158,NotSpot
