@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spots,NotSpots}

@data
19,11.648833,3.139557,1.460989,0.238325,-0.478735,-0.492654,0.755074,-8.331752,-11.72352,-4.83887,1.960037,0.95218,0.776178,0.442064,15.428572,112.285713,8.728918,-2.919915,0.505207,0.310577,0.137922,-0.006899,-0.003891,0.002524,0.000113,-0.002072,-0.953707,0.143013,0.079243,0.110811,0.06703,11.454545,44.56818,6.780696,-4.868137,-1.948222,0.045543,0.040297,0.034191,0.000337,-0.000095,0,0,-0,-0.120031,0.017717,0.001499,0.025321,0.004112,8.793775,25.734648,Spots
10,10.043545,1.975043,1.276935,0.106765,-0.121492,1.394221,-0.067727,-14.449555,33.801224,-0.804873,2.111455,0.807416,0.736972,0.426488,9.857142,28.476191,8.53321,-1.510335,0.380311,0.284316,0.09343,-0.006611,-0.00002,0.001223,-0.001592,-0.00041,-0.758057,0.194458,0.049996,0.100464,0.064697,11.181818,64.528412,6.815903,-3.227642,-1.717307,0.044895,0.04123,0.032053,0.000469,-0.000078,0.000001,0,-0,-0.118177,0.015362,0.00142,0.024926,0.003881,8.836576,25.184126,Spots
32,13.354303,5.522249,3.781114,1.91675,0.216377,-1.826591,-1.003724,19.406902,20.299232,-11.220112,5.278331,1.840756,0.976525,0.409422,19.857143,103.809525,8.377785,-4.976519,0.519126,0.266916,0.222685,0.004401,-0.012937,-0.000769,0.004198,0.000474,-1.008726,0.20968,0.047549,0.098534,0.045439,12.666667,70.291664,6.585732,-6.768572,-1.792053,0.039568,0.037663,0.036475,0.000191,-0.000078,-0.000001,0,0,-0.113706,0.02096,0.001285,0.023929,0.005249,8.07393,22.990606,Spots
7,12.041015,4.273882,0.544889,0.005669,0.114526,0.236725,-1.885486,-13.788132,46.964699,-4.813102,4.284201,1.45744,0.9626,0.405334,14.714286,161.238098,8.529523,-3.511492,0.535661,0.282359,0.215028,-0.003443,-0.01022,0.001057,0.00205,-0.00021,-1.033047,0.142516,0.045094,0.091259,0.045341,12.545455,66.755684,6.639818,-5.401196,-1.889705,0.040214,0.03921,0.038419,0.0002,-0.000082,-0.000001,0,0,-0.117843,0.01742,0.001343,0.023608,0.004953,8.350195,22.251884,Spots
3,9.770844,2.65412,1.792281,0.19416,-0.275631,0.988078,1.563561,-5.449581,-59.687794,1.056,3.012663,0.858975,0.879015,0.382527,7.285714,10.571428,8.352095,-1.418749,0.431026,0.243913,0.160379,-0.010181,-0.002914,0.002344,-0.001708,-0.000773,-0.835319,0.11558,0.065592,0.08033,0.049512,10.909091,54.210228,6.65518,-3.115663,-1.696914,0.039892,0.038619,0.035976,0.000201,-0.000072,-0.000001,0,-0,-0.114487,0.016278,0.001323,0.02357,0.005097,8.346304,22.453825,Spots
24,12.443837,4.224444,2.584108,1.262764,-0.218245,-0.574572,1.672308,-1.412823,-41.865829,-8.071316,4.508203,2.137043,0.92914,0.410995,17,100.666664,8.355005,-4.088832,0.481814,0.243332,0.201704,0.000804,-0.012102,0.000667,0.003319,-0.000992,-0.926849,0.117722,0.084351,0.085969,0.050216,12.787879,71.484848,6.633348,-5.810489,-1.721657,0.039935,0.038646,0.035826,0.000041,-0.000075,-0.000001,0,0,-0.114406,0.01809,0.001269,0.023671,0.00512,7.992218,22.468689,Spots
4,10.712153,2.101478,0.456605,0.244826,-0.414289,0.491731,2.427942,1.045512,-14.416583,-1.8897,4.680007,1.234955,0.917045,0.400675,10.142858,52.142857,8.393863,-2.318291,0.389684,0.253297,0.200132,0.001656,-0.007736,0.001315,0.001278,-0.001732,-0.843113,0.13629,0.041026,0.080356,0.045755,11.575758,75.064392,6.687338,-4.024816,-1.706525,0.041193,0.038484,0.037527,0.000122,-0.000074,-0.000001,0,0,-0.117204,0.014359,0.001258,0.023224,0.004546,8.373541,22.000547,Spots
9,6.819003,0.332767,0.285768,0.177984,-0.255275,-0.093122,0.977175,7.719398,18.525711,-0.130984,0.105734,0.070284,0.325879,0.127011,6.857143,7.142857,6.630131,-0.188872,0.10973,0.039069,0.034362,-0.005579,-0.000366,0.000547,-0.000605,-0.000232,-0.114437,0.029775,0.007056,0.082687,0.01414,6.69697,4.655303,6.344814,-0.474189,-0.285317,0.049097,0.00933,0.003557,-0.000163,-0.000002,0,0,-0,-0.05487,0.005129,0.001893,0.011998,0.002539,6.692607,8.04186,NotSpots
7,7.148294,0.821267,0.582605,0.360833,-0.060321,-0.215167,0.280178,0.330947,-26.169144,-1.043039,0.158508,0.085089,0.320353,0.129355,7.285714,3.238095,6.591553,-0.556741,0.126779,0.03642,0.022526,-0.00302,-0.002666,0.000118,0.000763,0.000341,-0.140672,0.042919,0.005087,0.079617,0.017163,7.242424,7.939394,6.300508,-0.847786,-0.291045,0.048204,0.008283,0.004384,0.000004,-0.000001,0,0,-0,-0.052103,0.005988,0.001906,0.01178,0.002758,6.66537,8.176647,NotSpots
5,6.386532,0.597516,0.295847,0.097304,-0.00963,-0.07841,-1.002608,9.821103,31.576868,0.796059,0.183532,0.052991,0.341864,0.13099,5.428571,1.619048,6.539737,0.153205,0.058155,0.048697,0.035695,-0.005917,-0.000549,-0.000166,0.000236,-0.000214,-0.026238,0.047849,0.002109,0.08976,0.010413,6.454545,7.130682,6.369066,-0.017467,-0.170671,0.049782,0.006451,0.001944,-0.00013,-0,0,-0,-0,-0.054289,0.003608,0.001867,0.011916,0.002034,6.548638,7.373601,NotSpots
6,6.34569,0.873043,0.35805,0.009656,-0.169337,0.187881,1.350559,6.931916,-29.051018,1.221437,0.141765,0.066604,0.333845,0.1288,5.142857,2.142857,6.546219,0.200529,0.074638,0.047224,0.040747,-0.007513,0.001856,0.000295,-0.001382,-0.00033,-0.068161,0.040696,0.003861,0.085999,0.01214,6.484848,5.695076,6.333685,-0.012005,-0.212534,0.048859,0.00773,0.003988,-0.00017,0.000002,0,-0,-0,-0.052602,0.004171,0.001883,0.011739,0.002243,6.552529,7.357582,NotSpots
4,6.628921,0.720812,0.551909,0.279575,-0.005658,0.740437,0.864282,-17.974012,-46.664536,0.448478,0.125723,0.096863,0.326238,0.128556,6.714286,3.571429,6.52938,-0.099541,0.10656,0.038998,0.038816,-0.005009,0.001372,0.000261,-0.001319,0.000139,-0.106377,0.042152,0.005563,0.082162,0.014609,7.121212,9.172348,6.291659,-0.337261,-0.23772,0.047866,0.007825,0.00588,-0.0001,0.000003,0,-0,-0,-0.049811,0.004894,0.001878,0.01154,0.002461,6.575875,7.432697,NotSpots
9,6.929358,0.701081,0.584482,0.169569,0.104143,-0.344317,-1.387987,7.491138,52.903694,-1.115995,0.231161,0.088808,0.319222,0.130091,7.571429,10.285714,6.441469,-0.487889,0.103791,0.034712,0.031554,0.000269,-0.001086,0.000016,0.000284,0.000299,-0.100632,0.057215,0.00374,0.078656,0.017407,6.727273,6.579545,6.242922,-0.686436,-0.198546,0.046828,0.007526,0.006031,0.000068,0.000005,0,-0,-0,-0.045333,0.005611,0.00185,0.011321,0.002655,6.435798,7.059339,NotSpots
11,6.870546,0.608922,0.325248,0.166901,0.247512,-0.582228,0.584912,13.380308,-45.67786,-0.767269,0.325405,0.120789,0.351504,0.143868,7,10.666667,6.516506,-0.35404,0.068897,0.038699,0.034483,-0.00461,-0.00314,-0.000909,0.000913,0.000573,-0.06468,0.063403,0.002284,0.093028,0.010614,6.515152,8.757576,6.355179,-0.515368,-0.161327,0.049843,0.00623,0.00329,0.000068,-0.000002,-0,-0,0,-0.052784,0.002917,0.001869,0.011678,0.001746,6.29572,7.193458,NotSpots
3,6.653898,0.335905,0.229864,0.02783,0.053116,0.279477,0.710146,-8.759542,-33.243362,0.133871,0.212868,0.100133,0.343657,0.137109,6.857143,11.476191,6.48729,-0.166608,0.055404,0.035658,0.027671,-0.008607,-0.000254,-0.000647,-0.000102,0.000245,-0.063391,0.055079,0.001675,0.089685,0.010963,6.666667,5.416667,6.325051,-0.328847,-0.162239,0.048941,0.007062,0.004955,-0.000048,0.000001,0,-0,-0,-0.051048,0.003227,0.001869,0.011524,0.0019,6.451362,6.928289,NotSpots
4,6.578368,0.409974,0.251204,0.086127,-0.111155,0.27235,-0.475078,-2.246231,35.148315,0.244898,0.164312,0.093317,0.335235,0.13187,6.428571,5.619048,6.46358,-0.114788,0.067654,0.034992,0.026519,-0.008166,0.001962,0.000026,-0.000773,-0.000148,-0.076127,0.050112,0.002993,0.085773,0.012274,6.636364,7.363636,6.287907,-0.290461,-0.175673,0.047921,0.007609,0.006977,-0.000076,0.000003,0.000001,-0,-0,-0.048554,0.003714,0.001863,0.011341,0.002089,6.400778,7.139531,NotSpots
7,6.565347,0.450941,0.365873,0.038044,0.03458,0.171433,-1.201931,0.684351,20.900057,-0.123113,0.193511,0.090219,0.326723,0.129187,6.571429,18.619047,6.404628,-0.160719,0.083038,0.032649,0.025141,-0.003936,0.002029,0.000352,-0.000554,-0.000196,-0.075531,0.053202,0.003906,0.081684,0.014353,6.515152,8.257576,6.243403,-0.321944,-0.161225,0.046811,0.009151,0.006921,-0.000003,0.000006,0.000001,-0,-0,-0.044581,0.004308,0.001832,0.011138,0.002285,6.439689,7.020762,NotSpots
6,6.507995,0.531222,0.387207,0.364272,-0.028969,-0.024665,0.287424,-3.062191,-1.10089,-0.508288,0.2914,0.074685,0.318219,0.129023,6.857143,5.809524,6.280919,-0.227076,0.068317,0.039623,0.011811,0.001537,0.000962,0.000311,0.000031,-0.000252,-0.040505,0.064838,0.002722,0.077838,0.016781,6.484848,9.257576,6.192144,-0.315851,-0.088775,0.045667,0.011322,0.004427,0.000156,0.000009,0,-0,0,-0.038773,0.004824,0.001779,0.010924,0.002459,6.245136,6.94358,NotSpots
10,6.755883,0.864493,0.572073,0.431876,0.080653,0.057595,-0.367381,4.662813,25.00556,-0.724296,0.420714,0.143705,0.35384,0.155656,6.571429,8.619047,6.409221,-0.346663,0.044355,0.028897,0.021968,-0.007051,-0.001287,-0.000528,-0.000206,0.000474,-0.037426,0.065279,0.002137,0.092878,0.011304,7.212121,7.984848,6.314942,-0.440941,-0.094278,0.049201,0.007582,0.007461,0.000124,-0.000003,-0,-0,-0,-0.049322,0.002501,0.001723,0.01136,0.001558,6.276265,7.294474,NotSpots
5,6.706919,0.84258,0.340181,0.164034,-0.032153,0.431403,0.958733,-7.571802,-18.328123,-0.666434,0.264672,0.114028,0.345955,0.145085,7.142857,6.809524,6.387142,-0.319777,0.029094,0.017021,0.010053,-0.009509,0.000553,-0.000517,-0.000661,0.000413,-0.036062,0.058018,0.00156,0.089571,0.011144,6.969697,8.155303,6.286009,-0.42091,-0.101133,0.048295,0.008763,0.008106,0.000049,-0.000001,0,-0,-0,-0.047638,0.002685,0.001772,0.011206,0.001695,6.342412,7.202608,NotSpots
8,6.614815,0.694041,0.220055,0.135164,0.001159,-0.100211,-0.229243,-0.499456,-12.682595,-0.60915,0.199814,0.083682,0.337237,0.135791,6.571429,12.619047,6.350554,-0.264261,0.051469,0.015567,0.000283,-0.007511,0.001516,-0.000167,0.00003,0.000211,-0.036185,0.054347,0.002262,0.085629,0.011911,6.939394,8.933712,6.2491,-0.365715,-0.101454,0.047228,0.010542,0.008026,0.000046,0.000002,0.000001,-0,-0,-0.044712,0.003038,0.001794,0.011023,0.001866,6.392996,6.801982,NotSpots
14,6.476728,0.652668,0.198563,0.102133,0.13744,-0.756566,-1.207389,14.068547,40.846722,-0.953364,0.210807,0.062002,0.327959,0.129582,7.142857,12.476191,6.271729,-0.204999,0.062338,0.034751,0.008382,-0.002981,0.001774,0.000163,0.000698,0.000003,-0.019204,0.056512,0.002819,0.081419,0.013488,6.090909,7.085227,6.204351,-0.272377,-0.067378,0.046047,0.012706,0.006619,0.000123,0.000006,0.000001,-0,-0,-0.03996,0.00348,0.001763,0.010824,0.002049,6.171206,6.384636,NotSpots
5,6.220156,0.639341,0.218258,0.167851,0.064768,0.112867,0.611248,-7.945757,-40.513191,-0.588934,0.257932,0.052101,0.318179,0.126915,7.142857,13.142858,6.13695,-0.083205,0.055153,0.047669,0.014955,0.000882,0.002189,0.000446,0.000228,-0.000259,0.022439,0.06301,0.002627,0.077357,0.015485,6.121212,8.797348,6.152945,-0.067211,0.015994,0.04484,0.015124,0.003541,0.000268,0.00001,0.000001,-0,0,-0.033257,0.003807,0.001697,0.010624,0.002222,6.124514,6.320374,NotSpots
8,7.066885,0.729856,0.470724,0.174645,-0.14914,-0.23881,-0.150721,6.347957,-34.176785,-1.025935,0.263155,0.127966,0.344461,0.135289,7.142857,6.809524,6.406314,-0.66057,0.110105,0.069862,0.03019,0.00435,-0.002699,0.000877,0.00032,-0.000337,-0.149778,0.050083,0.002088,0.081084,0.009355,7,6.375,6.167801,-0.899083,-0.238513,0.049626,0.001747,0.000315,0.000727,0.000002,-0,0,0,-0.051689,0.003342,0.001787,0.011946,0.00145,6.225681,7.831682,NotSpots
7,5.924897,0.435217,0.235567,0.024954,-0.101988,-0.495572,0.566159,7.606259,-25.588234,-0.174695,0.175828,0.054126,0.107641,0.094853,6.142857,2.476191,5.824626,-0.100271,0.094464,0.035497,0.008397,0.005369,-0.000572,0.000265,0.000596,-0.000262,-0.067364,0.031553,0.003444,0.023115,0.012067,5.515152,3.507576,5.715593,-0.209304,-0.109034,0.010683,0.0054,0.000226,0.000032,-0.00001,0,-0,0,-0.015857,0.012344,0.000089,0.016674,0.000371,5.871595,5.557667,NotSpots
7,6.104218,0.536051,0.535133,0.142698,0.074392,-0.115728,-0.455057,2.040272,10.71001,-0.14178,0.136524,0.086918,0.10373,0.094368,6.428571,1.285714,5.891117,-0.213101,0.095837,0.019875,0.015003,0.006074,-0.001319,0.000026,0.000435,0.000192,-0.100709,0.025152,0.004097,0.022807,0.011195,6.090909,3.147727,5.74468,-0.359538,-0.146437,0.012168,0.006733,0.001025,0.000166,-0.00001,-0,-0,0,-0.017876,0.012508,0.000116,0.016859,0.000406,5.96109,5.576605,NotSpots
8,6.376186,0.753468,0.269323,0.234414,0.016305,0.426687,-0.215994,-3.661828,6.90807,-0.788378,0.168294,0.08803,0.10196,0.090486,6.571429,4.285714,5.914126,-0.46206,0.079327,0.02171,0.008804,0.006513,-0.001183,-0.000073,-0.000104,0.000305,-0.109842,0.021243,0.003547,0.022274,0.010195,6.69697,7.530303,5.77361,-0.602577,-0.140516,0.01329,0.008159,0.002497,0.000248,-0.000008,-0,-0,0,-0.018952,0.012601,0.000139,0.017078,0.000438,5.922179,5.282983,NotSpots
5,6.338938,0.693819,0.198633,0.035903,-0.099771,0.157297,-0.38561,-13.299656,13.889997,-0.928355,0.190469,0.087041,0.100154,0.085971,7.857143,10.142858,5.898257,-0.440681,0.061659,0.028775,0.012773,0.006358,-0.000347,0.000143,-0.000268,0.000086,-0.077661,0.017169,0.002612,0.021657,0.009131,6.272727,6.704545,5.803247,-0.53569,-0.09501,0.013949,0.009434,0.003827,0.000279,-0.000007,-0,-0,0,-0.019556,0.012666,0.000152,0.01732,0.000462,5.871595,5.354542,NotSpots
12,6.056212,0.902554,0.373667,0.315448,-0.106957,-0.434773,0.217822,14.741537,-0.157765,-0.844334,0.151528,0.080827,0.096836,0.083354,6.142857,8.476191,5.866427,-0.189785,0.054852,0.049563,0.018372,0.005713,0.000822,0.000396,-0.000149,-0.000346,-0.013083,0.011608,0.002179,0.021082,0.008097,5.939394,6.683712,5.833783,-0.222429,-0.032644,0.014189,0.0105,0.004507,0.000273,-0.000006,-0,-0,0,-0.020182,0.012754,0.000157,0.017578,0.000478,5.817121,5.759393,NotSpots
8,5.767836,0.660107,0.331145,0.020066,-0.087463,-0.225996,1.296118,0.184444,-49.354523,-0.349029,0.093128,0.063455,0.092254,0.083829,6.857143,10.809524,5.853085,0.085249,0.077705,0.040171,0.006883,0.004676,0.001723,0.000254,-0.000061,-0.000481,0.044418,0.006459,0.002797,0.020654,0.007196,5.363636,5.426136,5.865724,0.097888,0.012639,0.014222,0.011337,0.004217,0.000248,-0.000005,-0,-0,0,-0.021342,0.012897,0.000155,0.017847,0.000486,5.867704,5.958992,NotSpots
9,5.598394,0.446958,0.260198,0.115641,0.047594,0.025055,-0.169544,-0.563896,-4.058561,-0.591516,0.208724,0.041982,0.103789,0.084716,6.142857,2.476191,5.518523,-0.079871,0.061788,0.061688,0.023339,-0.010229,-0.000439,-0.000103,-0.000227,0.000495,0.023239,0.028248,0.002894,0.021328,0.011566,5.515152,4.632576,5.623168,0.024775,0.104646,0.008899,0.007445,0.005673,-0.000542,-0.000002,0.000001,0,-0,-0.007127,0.011778,0.00006,0.016877,0.000285,5.540856,4.866488,NotSpots
6,5.592407,0.423821,0.147552,0.06516,0.191648,0.035737,-0.451744,3.587111,4.411108,0.211109,0.26569,0.039623,0.107421,0.085521,5.714286,4.571429,5.634835,0.042428,0.062188,0.034438,0.020519,-0.005249,0.00113,-0.000016,-0.000875,0.000435,-0.007231,0.037229,0.002192,0.021698,0.012211,5.393939,4.933712,5.648989,0.056582,0.014153,0.009345,0.006053,0.004165,-0.000406,-0.000007,0,0,-0,-0.011233,0.011892,0.000056,0.016734,0.000277,5.575875,4.893634,NotSpots
5,5.924169,0.375509,0.246542,0.075926,0.05508,0.168878,-0.146699,-1.018699,-11.567033,-0.053041,0.277885,0.031708,0.10829,0.087177,5.857143,9.476191,5.772032,-0.152137,0.081041,0.03495,0.012424,0.001722,0.001336,0.000481,-0.000525,-0.000582,-0.058516,0.037495,0.002096,0.02202,0.012401,5.969697,5.342803,5.677993,-0.246176,-0.094039,0.01013,0.006478,0.000885,-0.00021,-0.000012,0,0,-0,-0.015723,0.012098,0.000066,0.016712,0.000285,5.754864,5.459205,NotSpots
8,6.319674,0.841085,0.356549,0.105771,-0.133055,-0.129157,0.476144,-2.532618,4.963915,-1.091863,0.199698,0.0376,0.106129,0.089596,7.285714,2.571429,5.890406,-0.429268,0.106226,0.029355,0.021807,0.006887,0.000061,0.000697,0.00068,-0.001055,-0.098677,0.030187,0.002843,0.022068,0.012219,6.30303,3.842803,5.707079,-0.612595,-0.183327,0.011357,0.006936,0.001334,-0.000002,-0.000014,-0,0,0,-0.019627,0.01229,0.000086,0.01678,0.000309,5.949416,5.970088,NotSpots
6,6.279794,0.382016,0.243264,0.138786,-0.111886,-0.24083,0.317709,0.395626,1.773068,-0.486495,0.108838,0.05675,0.101781,0.092052,6.428571,0.952381,5.9645,-0.315294,0.110294,0.026138,0.02159,0.009109,-0.001219,0.000102,0.001207,-0.000052,-0.114842,0.021505,0.004522,0.021806,0.011716,6.272727,2.204545,5.73536,-0.544434,-0.22914,0.012767,0.007976,0.001595,0.00017,-0.000015,-0,-0,0,-0.022338,0.012422,0.000113,0.016912,0.000342,6.07393,6.178107,NotSpots
6,6.24586,0.390076,0.168702,0.036973,0.22237,0.070885,-0.771607,1.589152,-9.490427,-0.184402,0.112299,0.054652,0.09835,0.091858,6.285714,2.571429,5.993931,-0.251928,0.092887,0.030996,0.007108,0.008389,-0.001183,-0.000568,0.000451,0.000964,-0.116776,0.01685,0.005172,0.02134,0.010916,6.272727,4.142045,5.761356,-0.484503,-0.232575,0.013833,0.009381,0.000359,0.000276,-0.000014,-0.000001,-0,0,-0.023572,0.0125,0.000137,0.017086,0.000376,6.015564,5.585694,NotSpots
7,6.311051,0.762953,0.49197,0.249177,0.094043,0.168867,-0.348549,-1.579454,28.462999,-0.52016,0.1691,0.047205,0.09822,0.087083,6.857143,5.809524,5.986883,-0.324168,0.068002,0.024995,0.014279,0.005008,0.000111,-0.000331,-0.000511,0.000397,-0.107276,0.01592,0.003824,0.020808,0.00988,6.30303,6.592803,5.785498,-0.525553,-0.201385,0.01431,0.01067,0.00147,0.000305,-0.000012,-0.000001,-0,0,-0.023509,0.012551,0.000149,0.017291,0.000404,6,5.640625,NotSpots
7,6.136722,0.577911,0.539852,0.151429,-0.290982,0.078141,1.166892,2.229738,-35.155258,-0.189487,0.184794,0.0519,0.097312,0.08228,5.857143,5.476191,5.950966,-0.185756,0.056076,0.031104,0.010343,0.001069,0.001555,0.000386,-0.000768,-0.000632,-0.076838,0.01388,0.002661,0.020305,0.008727,6.212121,8.484848,5.80904,-0.327682,-0.141926,0.014276,0.011683,0.003236,0.00027,-0.00001,-0,-0,0,-0.022724,0.012614,0.000149,0.01752,0.000423,5.937743,5.847672,NotSpots
4,5.882159,0.478157,0.429356,0.290058,-0.123073,-0.053325,-0.432514,-2.315132,24.781132,0.241257,0.131261,0.051538,0.094481,0.079501,6.285714,8.238095,5.905299,0.02314,0.050515,0.049969,0.0282,-0.000387,0.002041,0.000415,-0.000529,-0.000311,-0.028746,0.009645,0.00208,0.019908,0.007608,5.575758,5.876894,5.83286,-0.0493,-0.07244,0.014037,0.012239,0.004435,0.000199,-0.000007,-0,-0,0,-0.021841,0.012731,0.000139,0.017768,0.000435,5.949416,6.079463,NotSpots
7,5.787631,0.226413,0.219504,0.132174,0.177248,-0.001759,-0.825702,4.378068,6.771706,0.139084,0.070454,0.041306,0.090219,0.079761,5.142857,5.809524,5.875705,0.088074,0.070872,0.048063,0.009011,0.000938,0.001378,-0.000232,-0.000203,0.000545,0.013797,0.005197,0.001869,0.019689,0.006653,5.818182,5.965909,5.858082,0.070451,-0.017623,0.014161,0.012018,0.004699,0.00012,-0.000005,-0,-0,-0,-0.02148,0.012932,0.000125,0.018031,0.000444,5.828794,5.939324,NotSpots
8,6.166545,0.569475,0.282302,0.230873,0.009894,0.11964,0.563272,2.805432,-17.197159,-0.620904,0.165652,0.034649,0.100168,0.080767,6,3.666667,5.786807,-0.379738,0.120718,0.023718,0.005759,-0.004517,0.000286,0.000774,-0.000735,-0.000199,-0.102759,0.024699,0.005702,0.021487,0.010948,6.333333,5.791667,5.658246,-0.508299,-0.128561,0.009779,0.007267,0.001523,-0.000387,-0.000012,0,0,-0,-0.015523,0.012253,0.000052,0.016939,0.000243,5.70428,5.834083,NotSpots
8,6.406212,0.727828,0.207313,0.061624,0.006487,-0.201224,0.550058,0.766111,10.457972,-0.996765,0.160038,0.030331,0.100399,0.082895,7.428571,2.619048,5.911008,-0.495203,0.124428,0.033396,0.024472,0.002303,0.000843,0.000853,-0.000262,-0.000594,-0.133353,0.022644,0.004983,0.021433,0.011303,6.181818,5.153409,5.689554,-0.716658,-0.221455,0.011001,0.007786,0.001581,-0.000155,-0.000016,-0,0,0,-0.020367,0.012379,0.000067,0.01694,0.000249,5.848249,5.808913,NotSpots
10,6.494548,0.641566,0.362508,0.029308,0.051692,-0.382372,-1.422814,7.445827,0.291158,-1.033382,0.109843,0.030665,0.098033,0.08596,7,3.333333,6.000295,-0.494254,0.119467,0.041985,0.017174,0.008867,0.000446,0.00046,0.000299,-0.000584,-0.144278,0.016301,0.004864,0.021122,0.011305,6.424242,3.314394,5.718855,-0.775693,-0.28144,0.012375,0.008553,0.003214,0.000069,-0.000019,-0.000001,0,0,-0.024141,0.012471,0.00009,0.017018,0.000271,5.964981,6.104238,NotSpots
5,6.297219,0.439494,0.32298,0.211021,-0.049142,0.184485,0.183025,-8.209659,12.873544,-0.094507,0.062138,0.057609,0.09377,0.089293,6.714286,3.238095,6.039716,-0.257503,0.098604,0.040616,0.006298,0.012254,-0.000256,-0.000555,0.000451,0.000246,-0.132922,0.011127,0.006123,0.020648,0.010907,6.242424,3.689394,5.745331,-0.551888,-0.294385,0.013498,0.009848,0.00295,0.000235,-0.000019,-0.000001,-0,0,-0.026296,0.012525,0.000112,0.017149,0.000301,5.964981,6.213613,NotSpots
8,6.368755,0.51187,0.401266,0.211376,0.196915,0.273352,0.576968,-1.783245,3.161456,-0.701761,0.105967,0.040857,0.093154,0.087578,6.857143,4.476191,6.037198,-0.331557,0.068984,0.041803,0.003843,0.010246,-0.000387,-0.001182,0.000287,0.000984,-0.114629,0.012313,0.004457,0.020146,0.010121,6.515152,5.507576,5.767744,-0.601012,-0.269454,0.014032,0.011154,0.00147,0.000311,-0.000018,-0.000001,-0,0,-0.026656,0.012563,0.000125,0.017317,0.000329,6.167315,6.600802,NotSpots
11,6.534914,1.021596,0.52246,0.196117,0.25508,-0.391472,-0.019058,7.564041,-34.155041,-1.740173,0.160922,0.041409,0.094902,0.082334,7.714286,11.904762,6.007015,-0.527898,0.052456,0.031084,0.013194,0.003156,0.000438,-0.000526,0.000015,0.000325,-0.096734,0.0142,0.00274,0.019702,0.009054,6.272727,6.517045,5.786997,-0.747916,-0.220018,0.014161,0.011918,0.000558,0.000296,-0.000015,-0.000001,-0,0,-0.025522,0.01261,0.000123,0.017512,0.000351,6.066148,5.944826,NotSpots
5,6.276485,0.915792,0.172633,0.161612,-0.149462,-0.134462,0.313793,-2.809928,18.678417,-0.904771,0.176183,0.041789,0.094776,0.078102,7.428571,6.952381,5.957053,-0.319432,0.051487,0.025201,0.005687,-0.004537,0.001492,0.000539,-0.000285,-0.000792,-0.071001,0.013378,0.001932,0.019342,0.007884,6.121212,6.422348,5.804665,-0.47182,-0.152388,0.014495,0.011647,0.002597,0.00021,-0.000011,-0,-0,-0,-0.023545,0.012689,0.000112,0.01773,0.000366,6.077821,6.220483,NotSpots
6,5.893889,0.509265,0.368595,0.179368,-0.153367,0.141835,0.311345,-0.695142,-24.751219,0.320038,0.124915,0.041246,0.092547,0.075811,5.142857,2.476191,5.901689,0.0078,0.045958,0.038845,0.027786,-0.007319,0.001443,0.000514,-0.000455,-0.000344,-0.034898,0.010188,0.001473,0.019096,0.006786,6.30303,6.092803,5.822208,-0.071681,-0.079481,0.01499,0.010611,0.004164,0.00009,-0.000007,0,-0,-0,-0.021436,0.012831,0.000094,0.017967,0.000378,5.964981,6.54955,NotSpots
