@relation segment

@attribute original numeric
@attribute Bilateral_5.0_50.0 numeric
@attribute Bilateral_5.0_100.0 numeric
@attribute Bilateral_10.0_50.0 numeric
@attribute Bilateral_10.0_100.0 numeric
@attribute Lipschitz_true_true_5.0 numeric
@attribute Lipschitz_true_true_10.0 numeric
@attribute Lipschitz_true_true_15.0 numeric
@attribute Lipschitz_true_true_20.0 numeric
@attribute Lipschitz_true_true_25.0 numeric
@attribute 'Kuwahara_19_ 10_0' numeric
@attribute 'Kuwahara_19_ 10_1' numeric
@attribute 'Kuwahara_19_ 10_2' numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Median_1.0 numeric
@attribute Derivatives_2_2_1.0 numeric
@attribute Derivatives_3_3_1.0 numeric
@attribute Derivatives_4_4_1.0 numeric
@attribute Derivatives_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Entropy_1_32 numeric
@attribute Entropy_1_64 numeric
@attribute Entropy_1_128 numeric
@attribute Entropy_1_256 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Variance_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Median_2.0 numeric
@attribute Derivatives_2_2_2.0 numeric
@attribute Derivatives_3_3_2.0 numeric
@attribute Derivatives_4_4_2.0 numeric
@attribute Derivatives_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Entropy_2_32 numeric
@attribute Entropy_2_64 numeric
@attribute Entropy_2_128 numeric
@attribute Entropy_2_256 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Variance_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Median_4.0 numeric
@attribute Derivatives_2_2_4.0 numeric
@attribute Derivatives_3_3_4.0 numeric
@attribute Derivatives_4_4_4.0 numeric
@attribute Derivatives_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Entropy_4_32 numeric
@attribute Entropy_4_64 numeric
@attribute Entropy_4_128 numeric
@attribute Entropy_4_256 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Variance_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Minimum_8.0 numeric
@attribute Maximum_8.0 numeric
@attribute Median_8.0 numeric
@attribute Derivatives_2_2_8.0 numeric
@attribute Derivatives_3_3_8.0 numeric
@attribute Derivatives_4_4_8.0 numeric
@attribute Derivatives_5_5_8.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Structure_largest_8.0_1.0 numeric
@attribute Structure_smallest_8.0_1.0 numeric
@attribute Structure_largest_8.0_3.0 numeric
@attribute Structure_smallest_8.0_3.0 numeric
@attribute Entropy_8_32 numeric
@attribute Entropy_8_64 numeric
@attribute Entropy_8_128 numeric
@attribute Entropy_8_256 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Variance_16.0 numeric
@attribute Mean_16.0 numeric
@attribute Minimum_16.0 numeric
@attribute Maximum_16.0 numeric
@attribute Median_16.0 numeric
@attribute Derivatives_2_2_16.0 numeric
@attribute Derivatives_3_3_16.0 numeric
@attribute Derivatives_4_4_16.0 numeric
@attribute Derivatives_5_5_16.0 numeric
@attribute Laplacian_16.0 numeric
@attribute Structure_largest_16.0_1.0 numeric
@attribute Structure_smallest_16.0_1.0 numeric
@attribute Structure_largest_16.0_3.0 numeric
@attribute Structure_smallest_16.0_3.0 numeric
@attribute Entropy_16_32 numeric
@attribute Entropy_16_64 numeric
@attribute Entropy_16_128 numeric
@attribute Entropy_16_256 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute Neighbors_1_0 numeric
@attribute Neighbors_1_1 numeric
@attribute Neighbors_1_2 numeric
@attribute Neighbors_1_3 numeric
@attribute Neighbors_1_4 numeric
@attribute Neighbors_1_5 numeric
@attribute Neighbors_1_6 numeric
@attribute Neighbors_1_7 numeric
@attribute Neighbors_2_0 numeric
@attribute Neighbors_2_1 numeric
@attribute Neighbors_2_2 numeric
@attribute Neighbors_2_3 numeric
@attribute Neighbors_2_4 numeric
@attribute Neighbors_2_5 numeric
@attribute Neighbors_2_6 numeric
@attribute Neighbors_2_7 numeric
@attribute Neighbors_4_0 numeric
@attribute Neighbors_4_1 numeric
@attribute Neighbors_4_2 numeric
@attribute Neighbors_4_3 numeric
@attribute Neighbors_4_4 numeric
@attribute Neighbors_4_5 numeric
@attribute Neighbors_4_6 numeric
@attribute Neighbors_4_7 numeric
@attribute Neighbors_8_0 numeric
@attribute Neighbors_8_1 numeric
@attribute Neighbors_8_2 numeric
@attribute Neighbors_8_3 numeric
@attribute Neighbors_8_4 numeric
@attribute Neighbors_8_5 numeric
@attribute Neighbors_8_6 numeric
@attribute Neighbors_8_7 numeric
@attribute Neighbors_16_0 numeric
@attribute Neighbors_16_1 numeric
@attribute Neighbors_16_2 numeric
@attribute Neighbors_16_3 numeric
@attribute Neighbors_16_4 numeric
@attribute Neighbors_16_5 numeric
@attribute Neighbors_16_6 numeric
@attribute Neighbors_16_7 numeric
@attribute class {Yes,No}

@data
176,96,93,92,86,225,230,235,240,245,170.60527,170.60527,170.60527,307.766144,861.031921,-576,-409600,704.515991,-1280.515991,-0.996825,653657112576,1970176,177.213913,281.65329,771.098999,-512.950806,-343228.78125,647.967407,-1160.918213,-0.971378,430470758400,1636033.625,1251.555542,181.333328,112,240,176,5.204314,-16.970671,6.017781,-123.940628,-7.030951,260.432129,28.116587,214.758942,145.169296,0,0,2.155639,2.419382,179.56842,152.133499,426.137756,-280.519775,-122558.773438,393.091034,-673.61084,-0.780082,44769587200,568926.4375,-2.354507,1380.42627,172.952377,112,240,176,0.042665,-0.378742,-0.027574,-0.321318,-5.543077,119.663742,4.859046,72.629524,30.663887,0,0,2.633206,2.784011,174.222488,98.194237,264.605133,-347.310547,20585.589844,-35.303818,-312.006714,-0.726317,4617781760,38282.25,2.991425,5.345932,2329.450195,170.666672,96,256,176,0.016734,0.000076,0.000278,-0.000019,-1.216248,5.747318,0.149739,3.25106,0.837431,0,1.496927,3.229213,3.475135,157.099121,40.321014,116.836121,-161.542542,6191.677734,-54.990643,-106.551903,-0.223238,34688928,1329.281738,20.114792,22.469299,17.123367,2295.079102,141.971832,64,272,128,0.000375,-0.00001,-0,-0,-0.065129,0.33819,0.00191,0.344595,0.013017,0,1.910954,3.31632,3.500486,146.970734,4.991144,5.295171,-6.97226,8.423315,-0.754908,-6.217351,-0.799227,725.255371,14.919143,30.243179,32.597687,27.251755,10.128387,2410.901611,147.08075,48,320,144,0.000003,-0,0,-0,-0.004715,0.360338,0,0.360598,0.000005,0,1.877102,3.366959,3.591136,149.454971,161.333328,138.666672,1494.549683,7.408931,149.052643,192,240,176,208,112,208,176,144,144,176,256,176,144,240,144,128,144,176,128,208,112,176,96,96,112,80,176,144,176,80,160,160,208,96,96,96,128,80,176,160,Yes
144,77,77,74,71,195,214,233,248,253,133.552628,133.552628,133.552628,131.939377,578.43927,-544,-29696,183.367981,-727.367981,1.338973,122730577920,414720,146.271912,118.618538,547.033325,-499.772827,-32770.796875,186.494186,-686.267029,1.359123,95127511040,380856.0625,625.777771,144,112,192,144,-7.928481,12.314858,-91.282318,-5.014955,-4.941737,45.954441,27.019182,115.543152,85.3368,0,0,2.19716,2.19716,148.592621,59.637444,356.197296,-197.633469,-45314.683594,233.085129,-430.718597,1.456841,8605386752,220317.703125,-2.320709,694.276672,144.761902,96,208,144,-0.125304,0.121511,-0.023016,0.101762,-2.794539,13.101082,1.258923,18.491068,10.493011,0,0.918296,2.624726,2.624726,145.536072,19.18092,169.259781,-155.534149,-2311.662354,51.533978,-207.06813,-1.500247,808882816,33437.523438,0.73584,3.056549,1671.367188,145.964905,64,288,144,0.018873,-0.000466,0.000119,0.000053,-1.002459,0.843007,0.158514,1.050791,0.449444,0,1.606832,3.015651,3.146505,135.459503,12.004291,85.314774,-119.633728,3469.197266,-45.061527,-74.572205,-0.604516,6232117.5,435.440033,10.812408,13.133118,10.076569,1438.709961,125.821594,64,288,128,0.000114,-0.000007,0.000001,-0,-0.012894,0.369241,0.000535,0.41321,0.004159,0,1.838084,3.091556,3.146298,127.362244,3.126448,3.223491,-3.613907,0.730168,0.444674,-4.058581,1.189614,132.427109,10.13965,18.909668,21.230377,18.173828,8.09726,1584.589111,128.258392,48,288,128,-0.000006,0,-0,0,-0.003052,0.473152,0.000009,0.47102,0.00008,0,1.952757,3.223888,3.298271,131.108765,144.421051,122.222221,1311.087646,6.503032,129.742691,160,192,128,128,160,112,160,112,112,160,128,208,144,144,160,144,144,160,144,96,160,144,112,112,144,160,112,144,192,96,208,96,96,176,112,128,128,112,112,144,Yes
192,90,81,89,77,227,251,255,255,255,123.630432,123.630432,123.630432,93.295227,1199.359863,-1632,609280,-479.619263,-1152.380737,1.399284,602743504896,226304,185.178299,84.615044,1102.107788,-1503.314453,521892.21875,-458.071259,-1045.243164,1.476068,389583241216,172385.453125,461.432098,152.888885,128,192,160,3.367798,24.278706,46.448433,205.710419,-20.321789,69.06694,18.612745,113.835861,82.160614,0,0,2.113283,2.113283,158.470932,40.590286,589.036621,-803.419189,143050.078125,-210.291046,-593.128174,-1.087194,47302320128,73282.125,26.707367,665.251709,146.285721,112,208,144,0.059193,-0.199075,0.064617,-0.075872,-3.981866,20.496874,2.170763,19.587982,11.593986,0,0,2.570191,2.570191,145.423035,25.65695,211.474274,-289.595764,18317.529297,-72.011932,-217.583832,-0.901222,888606528,10595.588867,39.755264,13.047897,1190.411865,139.789474,64,208,144,0.019946,-0.000203,0.000073,0.000047,-0.770631,1.431686,0.154863,1.100949,0.44818,0,1.719973,3.044301,3.109466,133.608276,19.062431,72.005493,-101.316925,2532.77124,-42.472069,-58.844856,-1.207534,1375876,134.034103,51.570023,24.862656,11.814758,1474.969482,125.145538,64,288,128,-0.000036,-0.000006,0.000001,-0,-0.001283,0.384423,0.000344,0.424943,0.003201,0,1.856423,3.132866,3.187241,127.682663,3.23795,3.050957,-0.972717,-4.68877,2.652213,-3.62493,1.335147,18.640917,19.70126,57.495636,30.788269,17.740372,5.925613,1613.162842,129.033539,48,288,128,-0.000006,0,-0,0,-0.00348,0.467726,0.000009,0.465771,0.000078,0,1.958771,3.239712,3.313893,131.176605,146.526321,123.368423,1311.766113,6.844147,128.631577,176,160,128,160,128,128,144,160,96,176,128,128,128,144,160,96,128,80,112,96,192,128,208,112,208,224,176,128,96,112,144,80,176,128,80,160,48,176,112,80,Yes
128,74,76,69,69,189,211,233,239,244,116.673912,116.673912,133.369568,172.325272,1018.987732,512,-390144,1210.651733,-698.651794,0.047476,477815111680,1822720,131.668671,150.515167,925.624573,454.557983,-325907.8125,1096.259521,-641.701538,0.033155,312053202944,1510254.25,423.506165,145.777771,128,192,144,-5.405507,8.128444,-27.84923,82.259445,6.740659,42.584682,25.257151,117.410461,91.087982,0,0,1.836592,1.836592,144.258667,51.092781,418.228973,125.550186,-81353.101563,475.797668,-350.247467,-0.102779,5377894400,341175.28125,-12.589996,715.174622,149.333328,96,208,144,-0.297168,-0.098559,-0.241498,-0.049315,-4.197288,11.532369,4.244436,19.071056,14.312006,0,1,2.64807,2.64807,146.708176,6.859515,188.681564,-256.232849,13672.716797,-54.074535,-202.15831,-0.839523,719870848,10964.402344,-15.039505,-2.449509,1443.338867,145.684204,64,288,144,0.023584,-0.001096,0.000086,-0.000014,-0.860184,1.557309,0.184278,1.153428,0.524814,0,1.747413,3.046367,3.111503,133.9944,17.331972,84.243317,-118.028961,3405.077881,-46.554043,-71.474915,-1.277787,4325872.5,310.524994,-2.325729,10.264267,12.713776,1586.140259,124.84507,48,288,112,-0.000089,-0.000011,0.000001,-0,0.00486,0.37115,0.000194,0.410062,0.002509,0,1.968434,3.188725,3.242603,127.433601,3.337275,2.653423,-0.392563,-3.572423,2.491078,-2.883641,1.435421,2.22587,14.443797,4.235069,16.825066,19.274574,6.560799,1615.021118,128.894409,48,288,128,-0.000006,0,-0,0,-0.003247,0.464151,0.00001,0.462357,0.00009,0,1.959735,3.230965,3.305258,129.911102,137.684204,116.210526,1299.111084,6.906814,130.222229,160,128,128,192,128,144,160,144,144,144,192,160,176,112,112,128,80,128,144,80,160,144,176,80,176,176,144,112,96,144,128,96,128,160,128,176,112,128,112,192,Yes
128,73,74,68,69,194,221,240,247,254,116.673912,116.673912,136.078949,176.725769,1146.095947,1376,279552,1310.5625,65.437553,-0.166622,1467684487168,775168,129.965378,155.502792,984.05542,1132.375977,146329.28125,1156.509277,-24.13327,-0.17838,893692542976,696958.375,537.283936,145.777771,128,192,128,-13.449966,-1.15384,-45.176723,-64.69088,12.91972,65.136238,30.534842,119.440353,90.389275,0,0,1.879965,1.879965,142.761292,41.875114,400.047058,-11.056519,-89373.953125,417.329895,-428.386414,-0.238412,43717592,357618.0625,-12.795914,551.473938,156.952377,128,208,160,0.066283,-0.216011,-0.047635,-0.175925,-5.530128,25.890017,5.187515,21.437098,15.168926,0,0,2.429495,2.429495,145.543701,32.562782,297.661621,-403.224548,36000.835938,-105.210289,-298.014252,-0.356263,3022009856,18586.685547,-15.578323,-2.78241,1266.68396,135.017548,64,208,144,0.020986,-0.000772,-0.000023,-0.000013,-0.523929,1.892372,0.159729,1.286543,0.500294,0,1.906037,3.12393,3.12393,131.397095,22.419935,69.068718,-87.950134,1482.183716,-13.921019,-74.029114,-1.556451,13973622,1806.491699,-1.431717,11.364197,14.146606,1580.588013,123.492958,48,288,112,-0.000237,-0.000011,0.000001,0,0.015389,0.398309,0.000096,0.431298,0.001792,0,1.969183,3.186878,3.240773,127.766457,3.638359,4.103047,2.260406,-5.91333,4.922482,-2.662076,1.511369,146.961502,28.762756,2.198921,14.994835,17.777245,3.630638,1628.979736,129.212418,48,288,128,-0.000006,0,-0,0,-0.003626,0.458381,0.000009,0.456747,0.000088,0,1.947052,3.22701,3.301353,129.302933,141.473679,121.684212,1293.029297,5.307003,129.520462,176,144,128,160,128,192,128,128,64,176,144,176,208,128,160,160,112,64,96,160,80,80,144,128,176,144,128,176,96,144,64,144,112,96,64,128,80,96,96,192,Yes
128,72,74,68,69,192,217,226,231,236,115.026314,115.026314,115.026314,257.992249,1068.05249,1152,84992,1278.543945,-126.543945,0.130301,1310032134144,987136,131.179047,226.751984,929.452454,952.27887,13440.334961,1129.237305,-176.95842,0.139047,773597036544,853073.625,916.543213,151.111115,128,208,128,-1.899227,-6.721045,9.08855,-19.131229,8.712651,71.420982,38.769196,115.860031,101.673576,0,0,1.879965,1.879965,146.194138,77.910339,367.689911,-103.562485,-66071.34375,319.035797,-422.598297,0.170298,2949540096,275010.5625,-15.015091,624.61676,156.952377,128,208,160,0.169562,0.120298,-0.019319,0.121153,-6.3536,24.546829,8.00157,21.934837,16.698605,0,0,2.439006,2.439006,146.402069,26.089851,336.518494,-471.271698,54354.671875,-187.27095,-284.000732,-0.178583,1039042240,4678.326172,-15.223022,-0.207932,1236.269653,133.89473,64,208,144,0.025359,-0.001491,0.000119,-0.000071,-0.481395,2.332788,0.11615,1.37693,0.534263,0,1.905417,3.142916,3.142916,130.713425,24.217609,66.047989,-86.495422,1557.448975,-18.231096,-68.264328,-1.512578,9364258,1251.662109,0.465622,15.480713,15.688644,1592.606812,123.492958,48,288,112,-0.000289,-0.000016,0.000001,-0,0.022141,0.387948,0.000036,0.419039,0.001477,0,1.967235,3.16165,3.215769,127.481895,3.731299,4.130627,3.066376,-3.842964,5.052742,-1.986366,-1.53806,232.94635,24.774515,3.697151,18.712242,18.920174,3.231529,1617.211304,128.914291,48,288,128,-0.000006,0,-0,0,-0.003374,0.454587,0.000011,0.45316,0.000102,0,1.942573,3.225525,3.299887,130.837433,139.368423,128,1308.374268,3.343513,129.953217,144,128,192,128,208,128,128,176,160,144,144,160,128,144,144,160,96,80,80,112,80,144,144,128,144,192,208,64,128,144,128,128,96,144,80,128,64,128,112,160,Yes
208,94,82,94,79,238,255,255,255,255,136.152176,136.152176,136.152176,96,2195.442627,-2368,307200,295.632385,-2663.632324,1.366342,24552801304576,4378624,199.911545,84.40789,1992.15918,-2185.371094,329001.125,222.579163,-2407.950195,1.356688,16523677663232,3459842.5,967.111084,160,128,208,160,13.748021,5.103994,77.826485,18.645292,-32.383324,172.594604,36.964577,113.286285,106.468338,0,0,2.058814,2.058814,166.138947,27.084934,1022.547302,-1307.014404,307225.25,-163.922821,-1143.091553,1.227183,818928222208,479385.71875,33.772598,884.680298,146.285721,80,208,144,0.38971,0.289999,0.085894,0.291227,-6.480793,38.191494,6.399155,23.93803,16.156199,0,1,2.624726,2.624726,144.355835,46.930393,374.050995,-528.33905,69453.65625,-238.405777,-289.933258,0.693064,370572768,1327.541382,55.55571,21.783112,1179.695923,133.333328,64,208,144,0.028587,-0.001776,0.00035,-0.000107,-0.30942,2.792941,0.061215,1.486304,0.530371,0,1.867412,3.091988,3.091988,128.98024,27.448196,46.832401,-64.732437,996.319946,-22.241777,-42.490658,-1.422558,859045.125,205.008591,70.931305,37.158707,15.375595,1530.865234,124.319252,48,288,112,-0.000349,-0.00002,0.000001,-0,0.029383,0.377959,0.000034,0.406972,0.001498,0,1.931539,3.1447,3.19897,127.181541,3.817975,4.318039,4.064194,-1.217273,5.302171,-1.237977,-1.449857,353.259521,21.386765,72.730003,38.957405,17.174294,1.798698,1634.428223,129.053421,48,288,128,-0.000006,0,-0,0,-0.003119,0.450677,0.000013,0.449483,0.000115,0,1.943503,3.234231,3.308482,129.775436,134.666672,125.333336,1297.754395,3.247701,130.584808,128,192,160,128,128,128,176,192,176,144,64,128,80,160,160,144,96,80,80,176,80,128,176,112,112,176,208,128,96,80,112,128,160,80,128,144,112,112,112,112,Yes
176,85,79,84,75,216,238,253,255,255,116.673912,116.673912,124.326088,151.789322,1707.358154,-2336,1260544,-712.632019,-1623.368042,1.338973,2263083909120,414720,175.170761,136.893799,1588.912231,-2176.121094,1096359.125,-669.690918,-1506.430176,1.334437,1657740197888,350066.34375,764.839478,158.222229,128,208,160,-1.061975,4.997073,-42.025734,43.39201,-28.149757,125.642281,48.973854,120.749893,98.335342,0,0,2.419382,2.419382,163.445984,58.709091,899.774231,-1239.73877,360032.0625,-399.842133,-839.896667,1.280241,148813856768,96823.992188,11.724777,962.467102,144.761902,80,208,144,0.188399,0.179392,0.007439,0.167415,-5.127237,24.814808,5.128345,19.888121,16.545895,0,1.584962,2.713216,2.713216,145.2285,34.583904,288.53717,-405.348022,40525.015625,-169.455399,-235.892624,1.532117,362617664,2206.95166,29.942261,18.217484,1488.88147,137.824554,64,288,144,0.028086,-0.001768,0.000314,-0.000117,-0.63949,2.467649,0.098824,1.324525,0.561645,0,1.770283,3.019743,3.085264,131.470566,23.39213,65.764015,-91.30278,2005.609741,-33.126247,-58.176533,-0.015253,2615552.5,313.758453,43.700195,31.975418,13.757935,1484.313599,122.741783,48,288,112,-0.000232,-0.000018,0.000001,-0,0.019672,0.348193,0.000041,0.383023,0.001878,0,1.946214,3.109629,3.164211,126.84668,3.552183,2.19861,1.587265,-1.191461,2.702199,-1.114934,-1.473251,18.354542,7.285253,48.324081,36.599304,18.381821,4.623886,1626.159912,129.053421,48,288,128,-0.000007,0,-0,0,-0.00279,0.456569,0.000013,0.455206,0.000116,0,1.928431,3.216847,3.29132,130.388306,137.777771,126.666664,1303.883057,3.842218,129.076019,128,208,128,128,192,144,160,160,144,192,96,128,160,112,128,112,80,96,112,160,144,160,144,144,112,112,224,80,96,64,80,176,144,128,112,96,128,112,128,160,Yes
160,80,77,78,73,202,219,236,253,255,117.552635,133.369568,133.369568,236.237167,853.866516,-960,45056,128.841522,-1088.841553,-1.151806,683252121600,741376,158.629425,217.362091,814.339966,-896.07074,23792.242188,146.848541,-1042.919312,-1.167534,568301846528,707773.75,853.333313,144,96,192,144,-7.799699,0.850476,-69.716171,18.098177,-10.453104,88.686035,83.828316,130.545502,93.820847,0,1,2.725481,2.725481,149.584076,108.289665,538.500183,-468.414917,-55112.296875,234.760406,-703.175354,-1.248728,96511172608,439861.71875,9.045349,875.392273,142.476196,96,208,144,-0.018429,-0.140958,-0.044054,-0.057031,-2.927608,23.600378,2.185997,18.056612,15.80953,0,0.970951,2.815202,2.815202,142.665604,42.316631,184.440063,-196.873322,733.905762,35.39809,-232.271408,-1.246198,1388486016,35823.480469,15.963821,6.918472,1318.214844,137.824554,80,288,128,0.022947,-0.001541,0.000228,-0.000118,-0.842618,1.723922,0.214299,1.193461,0.631565,0,1.742377,3.043859,3.173895,133.025253,18.54986,76.761101,-101.211411,2175.003418,-22.823196,-78.388214,0.030938,15813641,1543.735596,25.604172,16.558823,9.64035,1453.708008,123.417839,48,288,112,-0.000119,-0.000016,0.000001,-0,0.00851,0.328376,0.000097,0.36658,0.002384,0,1.973646,3.138456,3.192781,126.544456,3.477108,0.795206,-0.856155,0.049051,0.089994,-0.946149,1.501693,0.393473,0.536796,32.084969,23.039619,16.121147,6.480797,1582.372925,128.23851,48,288,128,-0.000007,0,-0,0,-0.002439,0.462194,0.000014,0.460637,0.000117,0,1.945433,3.222066,3.296473,129.868988,134.736847,123.368423,1298.689941,4.151525,129.894745,128,176,192,144,160,96,128,112,128,208,80,160,144,144,176,128,64,144,80,128,80,128,128,160,112,144,208,160,128,144,64,112,96,144,64,96,160,128,128,96,Yes
128,71,73,68,69,179,191,203,215,227,133.552628,133.552628,133.552628,32,2018.538086,1024,-1886208,2584.849365,-1560.849243,-1.255596,9010841387008,8593408,129.240341,31.816147,1848.93103,922.195068,-1612015.625,2371.399414,-1449.204346,-1.249313,6206969085952,7298506.5,745.876526,135.111115,96,176,144,-1.275035,-4.578105,22.333172,97.167709,10.679421,120.246429,110.949997,141.816559,92.418434,0,0.918296,2.503258,2.503258,135.052536,40.896515,934.401367,351.495789,-502405.25,1208.504028,-857.00824,-1.188782,263551696896,2133170.5,-5.812195,1679.963745,145.523804,96,288,144,-0.067222,-0.449003,-0.007368,-0.282777,-1.705657,29.370913,0.996574,19.323719,13.226613,0,0.918296,2.665957,2.815202,140.182312,54.751507,170.902145,-78.597183,-17981.326172,158.315704,-236.912888,-1.09543,482481504,78102.820313,-10.941971,-5.129776,1714.388428,137.543854,80,288,128,0.014811,-0.001181,0.000135,-0.00011,-0.892369,1.141179,0.401186,1.155424,0.666617,0,1.563202,2.974464,3.106512,133.416275,16.589521,77.323578,-96.608505,1674.526978,-12.006212,-84.602295,0.044541,24593882,2635.095459,-4.175934,1.636261,6.766037,1506.015137,125.821594,64,288,128,-0.000016,-0.000013,0.000001,-0,-0.003212,0.318887,0.000202,0.358512,0.002979,0,1.872417,3.123014,3.177476,126.239548,3.56227,2.251104,-2.973129,1.817185,-0.600348,-2.372781,0.316817,13.884712,1.570758,3.000793,8.812988,13.942764,7.176727,1548.52063,127.085716,48,288,128,-0.000007,0,-0,0,-0.002062,0.467491,0.000015,0.465725,0.000117,0,1.963002,3.216021,3.28503,127.770767,134.736847,118.222221,1277.707642,6.167507,129.485382,144,160,160,96,112,144,176,96,128,176,160,112,112,176,144,80,144,192,96,112,128,112,128,112,112,112,144,112,128,144,128,112,80,176,64,112,160,128,192,144,Yes
